Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition
Bangladesh,Sylhet,Sector_2,24.87237,91.86005,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.31,60,0.59,Clear
Bangladesh,Sylhet,Sector_3,24.88926,91.88992,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.22,60,0.7,Clear
Bangladesh,Sylhet,Sector_4,24.91446,91.84251,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.35,60,0.55,Clear
Bangladesh,Barisal,City Center,22.4934035,90.3548015,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.4,63,1.4,Clear
Bangladesh,Barisal,Sector_1,22.46485,90.36357,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.37,64,1.28,Clear
Bangladesh,Barisal,Sector_2,22.50407,90.34827,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.4,63,1.4,Clear
Bangladesh,Barisal,Sector_3,22.48888,90.36994,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.4,63,1.4,Clear
Bangladesh,Barisal,Sector_4,22.48038,90.39214,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.42,64,1.45,Clear
Bangladesh,Rangpur,City Center,25.6376135,89.0826381,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.38,51,1.72,Clear
Bangladesh,Rangpur,Sector_1,25.66547,89.0782,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.4,51,1.68,Clear
Bangladesh,Rangpur,Sector_2,25.60381,89.10296,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.36,52,1.77,Clear
Bangladesh,Rangpur,Sector_3,25.65032,89.07923,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.4,51,1.68,Clear
Bangladesh,Rangpur,Sector_4,25.6215,89.09235,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.41,51,1.73,Clear
Bangladesh,Narsingdi,City Center,23.9197152,90.7152981,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.51,58,3.44,Clear
Bangladesh,Narsingdi,Sector_1,23.88131,90.7005,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.58,58,3.44,Clear
Bangladesh,Narsingdi,Sector_2,23.94167,90.7123,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.49,58,3.42,Clear
Bangladesh,Narsingdi,Sector_3,23.91051,90.72242,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.51,58,3.44,Clear
Bangladesh,Narsingdi,Sector_4,23.93655,90.69399,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.58,58,3.45,Clear
Bangladesh,Narayanganj,City Center,23.6236732,90.4988075,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.01,51,3.34,Clear
Bangladesh,Narayanganj,Sector_1,23.59076,90.50453,5.0,100.45,8.65,3.26,73.62,550.03,112.48,20.75,51,3.29,Clear
Bangladesh,Narayanganj,Sector_2,23.6373,90.49845,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.05,51,3.34,Clear
Bangladesh,Narayanganj,Sector_3,23.61223,90.48793,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.03,51,3.34,Clear
Bangladesh,Narayanganj,Sector_4,23.61907,90.48664,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.03,51,3.34,Clear
Bangladesh,Gazipur,City Center,23.9997558,90.4173629,5.0,101.56,10.99,3.38,76.29,587.48,115.18,20.0,77,2.06,Haze
Bangladesh,Gazipur,Sector_1,23.98524,90.41008,5.0,101.56,10.99,3.38,76.29,587.48,115.18,19.99,77,2.06,Haze
Bangladesh,Gazipur,Sector_2,24.00106,90.40229,5.0,100.86,10.4,3.21,76.55,593.07,115.66,19.99,77,2.06,Haze
Bangladesh,Gazipur,Sector_3,24.00103,90.42764,5.0,100.86,10.4,3.21,76.55,593.07,115.66,19.98,77,2.06,Haze
Bangladesh,Gazipur,Sector_4,23.99533,90.42873,5.0,100.86,10.4,3.21,76.55,593.07,115.66,19.98,77,2.06,Haze
Bangladesh,Mymensingh,City Center,24.8889305,90.3845187,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.14,67,2.49,Clear
Bangladesh,Mymensingh,Sector_1,24.88301,90.37367,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.14,67,2.49,Clear
Bangladesh,Mymensingh,Sector_2,24.90062,90.39997,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.05,68,2.41,Clear
Bangladesh,Mymensingh,Sector_3,24.88267,90.41385,5.0,95.52,10.71,2.49,62.92,653.37,115.89,19.14,68,2.51,Clear
Bangladesh,Mymensingh,Sector_4,24.85931,90.3657,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.21,67,2.53,Clear
Bangladesh,Bogra,City Center,24.8500662,89.3728431,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.39,58,2.72,Clear
Bangladesh,Bogra,Sector_1,24.85821,89.38468,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.46,58,2.74,Clear
Bangladesh,Bogra,Sector_2,24.83422,89.38456,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.37,58,2.75,Clear
Bangladesh,Bogra,Sector_3,24.82881,89.38307,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.37,58,2.75,Clear
Bangladesh,Bogra,Sector_4,24.85031,89.39749,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.46,58,2.74,Clear
Bangladesh,Jessore,City Center,23.1665256,89.2094419,5.0,235.4,22.79,21.74,114.51,1216.7,267.17,19.0,56,1.81,Clear
Bangladesh,Jessore,Sector_1,23.14568,89.20001,5.0,277.11,34.88,29.53,102.56,1545.8,320.86,18.99,56,1.84,Clear
Bangladesh,Jessore,Sector_2,23.12702,89.20036,5.0,235.4,22.79,21.74,114.51,1216.7,267.17,18.99,56,1.84,Clear
Bangladesh,Jessore,Sector_3,23.15558,89.24061,5.0,235.4,22.79,21.74,114.51,1216.7,267.17,19.03,56,1.81,Clear
Bangladesh,Jessore,Sector_4,23.18009,89.16753,5.0,277.11,34.88,29.53,102.56,1545.8,320.86,18.95,55,1.89,Clear
Bangladesh,Dinajpur,City Center,25.6260712,88.6346228,5.0,204.18,17.52,7.26,81.67,1020.37,227.22,19.2,50,2.33,Clear
Bangladesh,Dinajpur,Sector_1,25.59562,88.63641,5.0,206.63,19.84,8.07,78.0,1073.49,230.9,19.19,50,2.39,Clear
Bangladesh,Dinajpur,Sector_2,25.6455,88.59467,5.0,222.27,19.61,7.63,82.63,1050.14,246.4,19.2,50,2.29,Clear
Bangladesh,Dinajpur,Sector_3,25.58185,88.62617,5.0,206.63,19.84,8.07,78.0,1073.49,230.9,19.2,50,2.44,Clear
Bangladesh,Dinajpur,Sector_4,25.6237,88.59144,5.0,222.27,19.61,7.63,82.63,1050.14,246.4,19.15,50,2.34,Clear
Bangladesh,Saidpur,City Center,25.7798456,88.8952379,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.48,50,1.66,Clear
Bangladesh,Saidpur,Sector_1,25.78168,88.86632,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.48,50,1.71,Clear
Bangladesh,Saidpur,Sector_2,25.77378,88.87074,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.48,50,1.71,Clear
Bangladesh,Saidpur,Sector_3,25.77001,88.94257,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.52,50,1.62,Clear
Bangladesh,Saidpur,Sector_4,25.76409,88.88885,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.48,50,1.71,Clear
Bangladesh,Cox's Bazar,City Center,21.1766471,92.003505,4.0,66.78,0.55,4.77,137.32,267.17,72.04,20.89,75,3.73,Clear
Bangladesh,Cox's Bazar,Sector_1,21.16308,92.0008,4.0,66.78,0.55,4.77,137.32,267.17,72.04,21.32,73,3.88,Clear
Bangladesh,Cox's Bazar,Sector_2,21.14765,91.99423,4.0,66.6,0.51,4.42,136.38,270.36,71.92,21.32,73,3.88,Clear
Bangladesh,Cox's Bazar,Sector_3,21.16385,91.99789,4.0,66.78,0.55,4.77,137.32,267.17,72.04,21.32,73,3.88,Clear
Bangladesh,Cox's Bazar,Sector_4,21.20194,92.03141,4.0,64.51,0.56,4.86,137.72,257.16,69.32,20.28,77,3.49,Clear
Bangladesh,Tangail,City Center,24.2507461,89.9151479,5.0,148.92,15.79,4.3,63.36,873.46,170.23,19.78,64,3.2,Clear
Bangladesh,Tangail,Sector_1,24.23395,89.92223,5.0,148.92,15.79,4.3,63.36,873.46,170.23,19.74,64,3.2,Clear
Bangladesh,Tangail,Sector_2,24.22107,89.87812,5.0,148.92,15.79,4.3,63.36,873.46,170.23,20.0,66,3.3,Clear
Bangladesh,Tangail,Sector_3,24.25533,89.86763,5.0,148.92,15.79,4.3,63.36,873.46,170.23,20.27,68,3.41,Clear
Bangladesh,Tangail,Sector_4,24.22523,89.8972,5.0,148.92,15.79,4.3,63.36,873.46,170.23,20.0,66,3.3,Clear
Bangladesh,Pabna,City Center,24.0068082,89.2448341,5.0,237.65,34.56,15.39,63.11,1476.02,277.68,19.36,57,2.05,Clear
Bangladesh,Pabna,Sector_1,24.0091,89.26558,5.0,237.65,34.56,15.39,63.11,1476.02,277.68,19.35,57,2.09,Clear
Bangladesh,Pabna,Sector_2,24.0173,89.1985,5.0,274.74,47.18,22.5,59.99,1843.91,326.48,19.33,57,2.01,Clear
Bangladesh,Pabna,Sector_3,23.9887,89.20294,5.0,246.66,36.17,18.73,71.32,1549.95,289.69,19.33,57,1.97,Clear
Bangladesh,Pabna,Sector_4,24.04484,89.23806,5.0,237.65,34.56,15.39,63.11,1476.02,277.68,19.35,57,2.09,Clear
Bangladesh,Sirajganj,City Center,24.4572235,89.7057047,5.0,171.16,20.54,4.39,48.45,1023.47,197.33,20.91,66,3.8,Clear
Bangladesh,Sirajganj,Sector_1,24.45357,89.73347,5.0,171.16,20.54,4.39,48.45,1023.47,197.33,21.09,68,3.88,Clear
Bangladesh,Sirajganj,Sector_2,24.47592,89.7074,5.0,171.16,20.54,4.39,48.45,1023.47,197.33,20.91,66,3.8,Clear
Bangladesh,Sirajganj,Sector_3,24.44619,89.67004,5.0,171.16,20.54,4.39,48.45,1023.47,197.33,20.64,65,3.69,Clear
Bangladesh,Sirajganj,Sector_4,24.47048,89.71649,5.0,171.16,20.54,4.39,48.45,1023.47,197.33,21.09,68,3.88,Clear
Bangladesh,Nawabganj,City Center,24.5954428,88.2707613,5.0,235.21,37.04,7.45,51.69,1447.28,266.7,18.77,49,3.35,Clear
Bangladesh,Nawabganj,Sector_1,24.58848,88.2427,5.0,235.21,37.04,7.45,51.69,1447.28,266.7,18.73,49,3.38,Clear
Bangladesh,Nawabganj,Sector_2,24.56193,88.27697,5.0,235.21,37.04,7.45,51.69,1447.28,266.7,18.78,49,3.39,Clear
Bangladesh,Nawabganj,Sector_3,24.59284,88.22152,5.0,235.21,37.04,7.45,51.69,1447.28,266.7,18.76,49,3.41,Clear
Bangladesh,Nawabganj,Sector_4,24.61302,88.24432,5.0,230.83,32.6,7.2,58.26,1345.24,259.83,18.76,49,3.34,Clear
Bangladesh,Kushtia,City Center,23.8987955,89.1295536,5.0,289.82,51.77,27.68,64.08,2013.14,348.3,19.24,57,2.01,Clear
Bangladesh,Kushtia,Sector_1,23.88141,89.14677,5.0,289.82,51.77,27.68,64.08,2013.14,348.3,19.24,57,2.01,Clear
Bangladesh,Kushtia,Sector_2,23.86492,89.14254,5.0,289.82,51.77,27.68,64.08,2013.14,348.3,19.26,57,2.02,Clear
Bangladesh,Kushtia,Sector_3,23.92956,89.15991,5.0,289.82,51.77,27.68,64.08,2013.14,348.3,19.37,57,1.96,Clear
Bangladesh,Kushtia,Sector_4,23.93588,89.13413,5.0,289.82,51.77,27.68,64.08,2013.14,348.3,19.25,57,2.01,Clear
Bangladesh,Faridpur,City Center,23.6040182,89.8415542,5.0,149.51,12.42,6.36,85.21,790.91,166.85,20.07,54,3.16,Clear
Bangladesh,Faridpur,Sector_1,23.57676,89.85018,5.0,147.51,10.32,6.78,90.97,754.15,163.36,19.97,53,3.18,Clear
Bangladesh,Faridpur,Sector_2,23.58943,89.83689,5.0,147.51,10.32,6.78,90.97,754.15,163.36,20.07,54,3.16,Clear
Bangladesh,Faridpur,Sector_3,23.59992,89.79965,5.0,171.31,13.03,9.11,97.27,866.57,190.87,20.1,53,3.12,Clear
Bangladesh,Faridpur,Sector_4,23.5872,89.8747,5.0,147.51,10.32,6.78,90.97,754.15,163.36,20.04,54,3.19,Clear
Bangladesh,Jamalpur,City Center,24.9255866,89.9436684,5.0,138.1,16.8,3.23,48.93,902.66,163.25,19.0,63,3.04,Clear
Bangladesh,Jamalpur,Sector_1,24.96666,89.95188,5.0,138.1,16.8,3.23,48.93,902.66,163.25,18.89,63,3.02,Clear
Bangladesh,Jamalpur,Sector_2,24.93054,89.96875,5.0,138.1,16.8,3.23,48.93,902.66,163.25,18.98,63,3.02,Clear
Bangladesh,Jamalpur,Sector_3,24.93617,89.96148,5.0,138.1,16.8,3.23,48.93,902.66,163.25,18.98,63,3.02,Clear
Bangladesh,Jamalpur,Sector_4,24.90298,89.90196,5.0,138.1,16.8,3.23,48.93,902.66,163.25,19.3,62,3.16,Clear
Bangladesh,Naogaon,City Center,24.8073229,88.9445447,5.0,227.35,31.45,12.63,65.83,1359.96,260.23,19.36,52,2.92,Clear
Bangladesh,Naogaon,Sector_1,24.78168,88.93947,5.0,248.44,38.04,14.1,61.38,1520.96,286.11,19.36,52,2.92,Clear
Bangladesh,Naogaon,Sector_2,24.846,88.92768,5.0,227.35,31.45,12.63,65.83,1359.96,260.23,19.29,52,2.85,Clear
Bangladesh,Naogaon,Sector_3,24.81658,88.95043,5.0,227.35,31.45,12.63,65.83,1359.96,260.23,19.33,52,2.88,Clear
Bangladesh,Naogaon,Sector_4,24.81068,88.93333,5.0,227.35,31.45,12.63,65.83,1359.96,260.23,19.33,52,2.88,Clear
Bangladesh,Feni,City Center,23.0127602,91.4049232,5.0,78.35,2.42,3.07,104.69,389.21,88.21,18.64,72,2.48,Clear
Bangladesh,Feni,Sector_1,23.03693,91.39642,5.0,75.53,3.04,3.26,96.92,391.53,86.57,18.52,73,2.39,Clear
Bangladesh,Feni,Sector_2,23.01851,91.42316,5.0,78.35,2.42,3.07,104.69,389.21,88.21,18.64,72,2.48,Clear
Bangladesh,Feni,Sector_3,23.02022,91.4274,5.0,78.35,2.42,3.07,104.69,389.21,88.21,18.55,73,2.51,Clear
Bangladesh,Feni,Sector_4,23.02323,91.40529,5.0,78.35,2.42,3.07,104.69,389.21,88.21,18.64,72,2.48,Clear
Bangladesh,Brahmanbaria,City Center,23.9605999,91.1190893,5.0,79.48,10.06,4.58,72.99,527.15,95.63,20.06,83,1.03,Mist
Bangladesh,Brahmanbaria,Sector_1,23.94438,91.16239,5.0,79.48,10.06,4.58,72.99,527.15,95.63,20.08,83,1.03,Mist
Bangladesh,Brahmanbaria,Sector_2,23.92843,91.09028,5.0,79.48,10.06,4.58,72.99,527.15,95.63,20.08,83,1.03,Mist
Bangladesh,Brahmanbaria,Sector_3,23.99869,91.10873,5.0,79.48,10.06,4.58,72.99,527.15,95.63,20.04,83,1.03,Mist
Bangladesh,Brahmanbaria,Sector_4,23.96463,91.15158,5.0,79.48,10.06,4.58,72.99,527.15,95.63,20.08,83,1.03,Mist
Bangladesh,Tongī,City Center,23.9084932,90.3980037,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.0,77,2.06,Haze
Bangladesh,Tongī,Sector_1,23.94829,90.41142,5.0,101.56,10.99,3.38,76.29,587.48,115.18,20.03,77,2.06,Haze
Bangladesh,Tongī,Sector_2,23.87083,90.41051,5.0,101.56,10.99,3.38,76.29,587.48,115.18,20.0,77,2.06,Haze
Bangladesh,Tongī,Sector_3,23.87361,90.3786,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.03,77,2.06,Haze
Bangladesh,Tongī,Sector_4,23.89617,90.37193,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.03,77,2.06,Haze
Bangladesh,Shibganj,City Center,24.6813931,88.1582985,5.0,247.7,33.76,10.77,60.02,1376.17,276.6,18.75,49,3.33,Clear
Bangladesh,Shibganj,Sector_1,24.69658,88.19635,5.0,247.7,33.76,10.77,60.02,1376.17,276.6,18.72,49,3.27,Clear
Bangladesh,Shibganj,Sector_2,24.69325,88.17048,5.0,247.7,33.76,10.77,60.02,1376.17,276.6,18.72,49,3.27,Clear
Bangladesh,Shibganj,Sector_3,24.69632,88.16774,5.0,247.7,33.76,10.77,60.02,1376.17,276.6,18.72,49,3.27,Clear
Bangladesh,Shibganj,Sector_4,24.69476,88.16508,5.0,247.7,33.76,10.77,60.02,1376.17,276.6,18.72,49,3.27,Clear
Bangladesh,Savār,City Center,23.8477,90.2587,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.01,77,2.06,Haze
Bangladesh,Savār,Sector_1,23.85668,90.24701,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.01,77,2.06,Haze
Bangladesh,Savār,Sector_2,23.84395,90.29799,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.0,77,2.06,Haze
Bangladesh,Savār,Sector_3,23.80949,90.23444,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.02,77,2.06,Haze
Bangladesh,Savār,Sector_4,23.81573,90.23553,5.0,113.54,11.27,3.71,78.07,643.58,127.58,20.03,77,2.06,Haze
Bangladesh,Kishoreganj,City Center,24.4339822,90.7857232,5.0,87.14,7.67,3.02,84.46,521.92,103.44,19.77,62,2.77,Clear
Bangladesh,Kishoreganj,Sector_1,24.42657,90.74465,5.0,87.14,7.67,3.02,84.46,521.92,103.44,19.71,63,2.77,Clear
Bangladesh,Kishoreganj,Sector_2,24.44348,90.81572,5.0,91.38,12.88,3.93,77.36,631.04,111.37,19.86,62,2.78,Clear
Bangladesh,Kishoreganj,Sector_3,24.43102,90.83471,5.0,91.38,12.88,3.93,77.36,631.04,111.37,19.94,61,2.76,Clear
Bangladesh,Kishoreganj,Sector_4,24.42553,90.78059,5.0,87.14,7.67,3.02,84.46,521.92,103.44,19.77,62,2.77,Clear
Bangladesh,Habiganj,City Center,24.3875279,91.412045,5.0,82.11,18.57,4.8,59.41,715.35,104.71,19.84,58,2.03,Clear
Bangladesh,Habiganj,Sector_1,24.37966,91.40203,5.0,82.11,18.57,4.8,59.41,715.35,104.71,19.84,58,2.03,Clear
Bangladesh,Habiganj,Sector_2,24.38569,91.43735,5.0,82.11,18.57,4.8,59.41,715.35,104.71,19.65,59,1.99,Clear
Bangladesh,Habiganj,Sector_3,24.38975,91.44452,5.0,82.11,18.57,4.8,59.41,715.35,104.71,19.65,59,1.99,Clear
Bangladesh,Habiganj,Sector_4,24.39559,91.45702,5.0,82.11,18.57,4.8,59.41,715.35,104.71,19.78,58,1.96,Clear
Bangladesh,Chandpur,City Center,23.2241763,90.6531005,5.0,88.45,8.41,2.48,64.89,490.62,99.81,19.8,62,3.77,Clear
Bangladesh,Chandpur,Sector_1,23.22879,90.61454,5.0,88.45,8.41,2.48,64.89,490.62,99.81,19.87,62,3.96,Clear
Bangladesh,Chandpur,Sector_2,23.23311,90.61889,5.0,88.45,8.41,2.48,64.89,490.62,99.81,19.87,62,3.96,Clear
Bangladesh,Chandpur,Sector_3,23.21653,90.63778,5.0,88.45,8.41,2.48,64.89,490.62,99.81,19.8,62,3.77,Clear
Bangladesh,Chandpur,Sector_4,23.23349,90.6146,5.0,88.45,8.41,2.48,64.89,490.62,99.81,19.87,62,3.96,Clear
Bangladesh,Patiya,City Center,22.2990557,91.9776525,4.0,60.94,0.63,4.18,131.69,253.5,65.22,19.98,88,1.54,Haze
Bangladesh,Patiya,Sector_1,22.33886,91.97357,4.0,60.94,0.63,4.18,131.69,253.5,65.22,20.0,88,1.54,Haze
Bangladesh,Patiya,Sector_2,22.31408,91.97384,4.0,60.94,0.63,4.18,131.69,253.5,65.22,20.01,88,1.54,Haze
Bangladesh,Patiya,Sector_3,22.29375,91.99016,4.0,60.94,0.63,4.18,131.69,253.5,65.22,19.97,88,1.54,Haze
Bangladesh,Patiya,Sector_4,22.2742,92.01613,4.0,62.05,1.8,4.71,130.0,276.93,66.71,19.94,86,1.87,Clear
Bangladesh,Natore,City Center,24.4131849,88.9866684,5.0,269.54,44.63,15.56,56.93,1682.02,311.98,19.51,53,2.98,Clear
Bangladesh,Natore,Sector_1,24.39375,88.9875,5.0,290.68,52.19,22.58,56.91,1946.39,343.62,19.51,53,2.98,Clear
Bangladesh,Natore,Sector_2,24.44042,88.97522,5.0,269.54,44.63,15.56,56.93,1682.02,311.98,19.53,53,3.02,Clear
Bangladesh,Natore,Sector_3,24.42224,88.98083,5.0,269.54,44.63,15.56,56.93,1682.02,311.98,19.53,53,3.02,Clear
Bangladesh,Natore,Sector_4,24.40837,89.01794,5.0,244.59,37.99,12.15,51.82,1505.34,282.82,19.49,53,2.95,Clear
Bangladesh,Lakshmipur,City Center,22.9445365,90.8276345,5.0,83.28,3.19,3.12,96.15,396.06,93.02,19.84,63,3.56,Clear
Bangladesh,Lakshmipur,Sector_1,22.92878,90.84644,5.0,83.28,3.19,3.12,96.15,396.06,93.02,20.0,64,3.61,Clear
Bangladesh,Lakshmipur,Sector_2,22.91058,90.83576,5.0,83.28,3.19,3.12,96.15,396.06,93.02,20.21,64,3.83,Clear
Bangladesh,Lakshmipur,Sector_3,22.96344,90.82793,5.0,83.28,3.19,3.12,96.15,396.06,93.02,19.84,63,3.56,Clear
Bangladesh,Lakshmipur,Sector_4,22.95694,90.83789,5.0,83.28,3.19,3.12,96.15,396.06,93.02,19.81,63,3.41,Clear
Bangladesh,Bhola,City Center,22.1435694,90.7904089,5.0,81.46,0.68,3.81,136.37,338.56,87.45,21.57,65,4.48,Clear
Bangladesh,Bhola,Sector_1,22.13466,90.77366,5.0,81.46,0.68,3.81,136.37,338.56,87.45,21.57,65,4.48,Clear
Bangladesh,Bhola,Sector_2,22.12989,90.79822,5.0,81.46,0.68,3.81,136.37,338.56,87.45,21.57,65,4.48,Clear
Bangladesh,Bhola,Sector_3,22.12799,90.79821,5.0,81.46,0.68,3.81,136.37,338.56,87.45,21.57,65,4.48,Clear
Bangladesh,Bhola,Sector_4,22.17057,90.77444,5.0,81.46,0.68,3.81,136.37,338.56,87.45,21.28,65,4.46,Clear
Bangladesh,Noakhali,City Center,22.2540799,91.1714399,5.0,79.8,0.81,4.81,133.69,314.79,86.03,23.17,64,5.4,Clear
Bangladesh,Noakhali,Sector_1,22.2892,91.15201,5.0,79.8,0.81,4.81,133.69,314.79,86.03,23.01,64,5.48,Clear
Bangladesh,Noakhali,Sector_2,22.24821,91.14994,5.0,79.8,0.81,4.81,133.69,314.79,86.03,23.08,64,5.45,Clear
Bangladesh,Noakhali,Sector_3,22.22924,91.19486,5.0,79.8,0.81,4.81,133.69,314.79,86.03,23.36,64,5.32,Clear
Bangladesh,Noakhali,Sector_4,22.24097,91.2084,5.0,78.68,0.74,5.49,138.43,296.93,84.47,23.36,64,5.32,Clear
Bangladesh,Manikganj,City Center,23.8329836,89.9666878,5.0,151.51,14.53,5.93,79.43,827.71,170.34,19.94,57,3.31,Clear
Bangladesh,Manikganj,Sector_1,23.83184,89.97829,5.0,151.51,14.53,5.93,79.43,827.71,170.34,19.79,56,3.3,Clear
Bangladesh,Manikganj,Sector_2,23.81113,89.93597,5.0,151.51,14.53,5.93,79.43,827.71,170.34,20.15,57,3.34,Clear
Bangladesh,Manikganj,Sector_3,23.83972,89.97478,5.0,151.51,14.53,5.93,79.43,827.71,170.34,19.94,57,3.31,Clear
Bangladesh,Manikganj,Sector_4,23.82827,89.99663,5.0,151.51,14.53,5.93,79.43,827.71,170.34,19.79,56,3.3,Clear
Bangladesh,Chuadanga,City Center,23.6436608,88.846448,5.0,336.1,65.98,37.04,61.18,2388.1,408.34,19.31,50,2.92,Clear
Bangladesh,Chuadanga,Sector_1,23.63366,88.88486,5.0,336.1,65.98,37.04,61.18,2388.1,408.34,19.28,50,2.8,Clear
Bangladesh,Chuadanga,Sector_2,23.63341,88.84701,5.0,336.1,65.98,37.04,61.18,2388.1,408.34,19.3,50,2.9,Clear
Bangladesh,Chuadanga,Sector_3,23.65021,88.87319,5.0,336.1,65.98,37.04,61.18,2388.1,408.34,19.29,50,2.82,Clear
Bangladesh,Chuadanga,Sector_4,23.67671,88.8429,5.0,336.1,65.98,37.04,61.18,2388.1,408.34,19.31,50,2.94,Clear
Bangladesh,Satkhira,City Center,22.7166509,89.0749857,5.0,247.59,11.41,29.84,137.12,1068.68,272.95,19.38,51,3.02,Clear
Bangladesh,Satkhira,Sector_1,22.71872,89.10213,5.0,247.59,11.41,29.84,137.12,1068.68,272.95,19.29,52,2.97,Clear
Bangladesh,Satkhira,Sector_2,22.73476,89.06983,5.0,247.59,11.41,29.84,137.12,1068.68,272.95,19.31,51,3.0,Clear
Bangladesh,Satkhira,Sector_3,22.74376,89.08348,5.0,247.59,11.41,29.84,137.12,1068.68,272.95,19.31,51,3.0,Clear
Bangladesh,Satkhira,Sector_4,22.68218,89.08551,5.0,247.59,11.41,29.84,137.12,1068.68,272.95,19.46,51,3.04,Clear
Bangladesh,Madaripur,City Center,23.1675177,90.2047265,5.0,110.52,4.83,4.51,93.2,538.27,121.3,19.57,53,3.3,Clear
Bangladesh,Madaripur,Sector_1,23.20356,90.18887,5.0,122.8,5.63,4.66,87.08,612.82,133.79,19.61,53,3.35,Clear
Bangladesh,Madaripur,Sector_2,23.1341,90.22413,5.0,110.52,4.83,4.51,93.2,538.27,121.3,19.53,54,3.27,Clear
Bangladesh,Madaripur,Sector_3,23.15702,90.20782,5.0,110.52,4.83,4.51,93.2,538.27,121.3,19.6,54,3.32,Clear
Bangladesh,Madaripur,Sector_4,23.14885,90.20537,5.0,110.52,4.83,4.51,93.2,538.27,121.3,19.54,54,3.24,Clear
Bangladesh,Meherpur,City Center,23.7817845,88.6369373,5.0,319.58,55.72,29.25,63.09,2132.63,379.55,19.32,48,3.22,Clear
Bangladesh,Meherpur,Sector_1,23.82441,88.65211,5.0,318.36,58.44,28.12,54.54,2227.24,380.47,19.28,48,3.24,Clear
Bangladesh,Meherpur,Sector_2,23.80902,88.61603,5.0,318.36,58.44,28.12,54.54,2227.24,380.47,19.3,48,3.25,Clear
Bangladesh,Meherpur,Sector_3,23.75547,88.6233,5.0,319.58,55.72,29.25,63.09,2132.63,379.55,19.36,47,3.23,Clear
Bangladesh,Meherpur,Sector_4,23.78214,88.61567,5.0,319.58,55.72,29.25,63.09,2132.63,379.55,19.31,48,3.24,Clear
Bangladesh,Sherpur,City Center,25.0228367,90.0149736,5.0,114.89,13.4,2.41,49.52,822.17,139.73,18.6,65,2.8,Clear
Bangladesh,Sherpur,Sector_1,25.02685,89.99539,5.0,133.34,16.98,3.1,45.73,905.82,159.79,18.67,65,2.91,Clear
Bangladesh,Sherpur,Sector_2,25.02124,89.99143,5.0,133.34,16.98,3.1,45.73,905.82,159.79,18.67,65,2.91,Clear
Bangladesh,Sherpur,Sector_3,25.00631,90.05546,5.0,114.89,13.4,2.41,49.52,822.17,139.73,18.67,65,2.72,Clear
Bangladesh,Sherpur,Sector_4,25.00869,90.01869,5.0,114.89,13.4,2.41,49.52,822.17,139.73,18.69,65,2.83,Clear
Bangladesh,Panchagarh,City Center,26.3209446,88.5471139,5.0,205.87,20.03,6.03,69.15,1126.93,233.62,18.56,52,2.23,Clear
