id,lat,lon
pt_01747,21.11853,74.643574
pt_01748,21.11853,74.884321
pt_01749,21.11853,75.125068
pt_01750,21.11853,75.365815
pt_01751,21.11853,75.606562
pt_01752,21.11853,75.847309
pt_01753,21.11853,76.088056
pt_01754,21.11853,76.328804
pt_01755,21.11853,76.569551
pt_01756,21.11853,76.810298
pt_01757,21.11853,77.051045
pt_01758,21.11853,77.291792
pt_01759,21.11853,77.532539
pt_01760,21.11853,77.773286
pt_01761,21.11853,78.014033
pt_01762,21.11853,78.25478
pt_01763,21.11853,78.495527
pt_01764,21.11853,78.736274
pt_01765,21.11853,78.977021
pt_01766,21.11853,79.217768
pt_01767,21.11853,79.458516
pt_01768,21.11853,79.699263
pt_01769,21.11853,79.94001
pt_01770,21.11853,80.180757
pt_01771,21.11853,80.421504
pt_01772,21.11853,80.662251
pt_01773,21.11853,80.902998
pt_01774,21.11853,81.143745
pt_01775,21.11853,81.384492
pt_01776,21.11853,81.625239
pt_01777,21.11853,81.865986
pt_01778,21.11853,82.106733
pt_01779,21.11853,82.34748
pt_01780,21.11853,82.588227
pt_01781,21.11853,82.828975
pt_01782,21.11853,83.069722
pt_01783,21.11853,83.310469
pt_01784,21.11853,83.551216
pt_01785,21.11853,83.791963
pt_01786,21.11853,84.03271
pt_01787,21.11853,84.273457
pt_01788,21.11853,84.514204
pt_01789,21.11853,84.754951
pt_01790,21.11853,84.995698
pt_01791,21.11853,85.236445
pt_01792,21.11853,85.477192
pt_01793,21.11853,85.717939
pt_01794,21.11853,85.958687
pt_01795,21.11853,86.199434
pt_01796,21.11853,86.440181
pt_01797,21.11853,86.680928
pt_01798,21.343108,70.072315
pt_01799,21.343108,70.313429
pt_01800,21.343108,70.554543
pt_01801,21.343108,70.795656
pt_01802,21.343108,71.03677
pt_01803,21.343108,71.277884
pt_01804,21.343108,71.518998
pt_01805,21.343108,71.760112
pt_01806,21.343108,72.001226
pt_01807,21.343108,72.724568
pt_01808,21.343108,72.965682
pt_01809,21.343108,73.206796
pt_01810,21.343108,73.44791
pt_01811,21.343108,73.689024
pt_01812,21.343108,73.930138
pt_01813,21.343108,74.171252
pt_01814,21.343108,74.412366
pt_01815,21.343108,74.65348
pt_01816,21.343108,74.894594
pt_01817,21.343108,75.135708
pt_01818,21.343108,75.376822
pt_01819,21.343108,75.617935
pt_01820,21.343108,75.859049
pt_01821,21.343108,76.100163
pt_01822,21.343108,76.341277
pt_01823,21.343108,76.582391
pt_01824,21.343108,76.823505
pt_01825,21.343108,77.064619
pt_01826,21.343108,77.305733
pt_01827,21.343108,77.546847
pt_01828,21.343108,77.787961
pt_01829,21.343108,78.029075
pt_01830,21.343108,78.270189
pt_01831,21.343108,78.511303
pt_01832,21.343108,78.752417
pt_01833,21.343108,78.993531
pt_01834,21.343108,79.234645
pt_01835,21.343108,79.475759
pt_01836,21.343108,79.716873
pt_01837,21.343108,79.957987
pt_01838,21.343108,80.199101
pt_01839,21.343108,80.440215
pt_01840,21.343108,80.681328
pt_01841,21.343108,80.922442
pt_01842,21.343108,81.163556
pt_01843,21.343108,81.40467
pt_01844,21.343108,81.645784
pt_01845,21.343108,81.886898
pt_01846,21.343108,82.128012
pt_01847,21.343108,82.369126
pt_01848,21.343108,82.61024
pt_01849,21.343108,82.851354
pt_01850,21.343108,83.092468
pt_01851,21.343108,83.333582
pt_01852,21.343108,83.574696
pt_01853,21.343108,83.81581
pt_01854,21.343108,84.056924
pt_01855,21.343108,84.298038
pt_01856,21.343108,84.539152
pt_01857,21.343108,84.780266
pt_01858,21.343108,85.02138
pt_01859,21.343108,85.262494
pt_01860,21.343108,85.503608
pt_01861,21.343108,85.744721
pt_01862,21.343108,85.985835
pt_01863,21.343108,86.226949
pt_01864,21.343108,86.468063
pt_01865,21.343108,86.709177
pt_01866,21.567685,69.833803
pt_01867,21.567685,70.075288
pt_01868,21.567685,70.316774
pt_01869,21.567685,70.55826
pt_01870,21.567685,70.799745
pt_01871,21.567685,71.041231
pt_01872,21.567685,71.282717
pt_01873,21.567685,71.524202
pt_01874,21.567685,71.765688
pt_01875,21.567685,72.007174
pt_01876,21.567685,72.248659
pt_01877,21.567685,72.973116
pt_01878,21.567685,73.214602
pt_01879,21.567685,73.456088
pt_01880,21.567685,73.697573
pt_01881,21.567685,73.939059
pt_01882,21.567685,74.180545
pt_01883,21.567685,74.42203
pt_01884,21.567685,74.663516
pt_01885,21.567685,74.905002
pt_01886,21.567685,75.146487
pt_01887,21.567685,75.387973
pt_01888,21.567685,75.629459
pt_01889,21.567685,75.870944
pt_01890,21.567685,76.11243
pt_01891,21.567685,76.353916
pt_01892,21.567685,76.595401
pt_01893,21.567685,76.836887
pt_01894,21.567685,77.078373
pt_01895,21.567685,77.319858
pt_01896,21.567685,77.561344
pt_01897,21.567685,77.80283
pt_01898,21.567685,78.044315
pt_01899,21.567685,78.285801
pt_01900,21.567685,78.527287
pt_01901,21.567685,78.768772
pt_01902,21.567685,79.010258
pt_01903,21.567685,79.251744
pt_01904,21.567685,79.493229
pt_01905,21.567685,79.734715
pt_01906,21.567685,79.976201
pt_01907,21.567685,80.217686
pt_01908,21.567685,80.459172
pt_01909,21.567685,80.700658
pt_01910,21.567685,80.942143
pt_01911,21.567685,81.183629
pt_01912,21.567685,81.425115
pt_01913,21.567685,81.6666
pt_01914,21.567685,81.908086
pt_01915,21.567685,82.149572
pt_01916,21.567685,82.391057
pt_01917,21.567685,82.632543
pt_01918,21.567685,82.874028
pt_01919,21.567685,83.115514
pt_01920,21.567685,83.357
pt_01921,21.567685,83.598485
pt_01922,21.567685,83.839971
pt_01923,21.567685,84.081457
pt_01924,21.567685,84.322942
pt_01925,21.567685,84.564428
pt_01926,21.567685,84.805914
pt_01927,21.567685,85.047399
pt_01928,21.567685,85.288885
pt_01929,21.567685,85.530371
pt_01930,21.567685,85.771856
pt_01931,21.567685,86.013342
pt_01932,21.567685,86.254828
pt_01933,21.567685,86.496313
pt_01934,21.567685,86.737799
pt_01935,21.567685,86.979285
pt_01936,21.567685,87.22077
pt_01937,21.792263,69.594576
pt_01938,21.792263,69.836439
pt_01939,21.792263,70.078301
pt_01940,21.792263,70.320163
pt_01941,21.792263,70.562025
pt_01942,21.792263,70.803888
pt_01943,21.792263,71.04575
pt_01944,21.792263,71.287612
pt_01945,21.792263,71.529474
pt_01946,21.792263,71.771337
pt_01947,21.792263,72.013199
pt_01948,21.792263,72.738786
pt_01949,21.792263,72.980648
pt_01950,21.792263,73.22251
pt_01951,21.792263,73.464372
pt_01952,21.792263,73.706235
pt_01953,21.792263,73.948097
pt_01954,21.792263,74.189959
pt_01955,21.792263,74.431821
pt_01956,21.792263,74.673684
pt_01957,21.792263,74.915546
pt_01958,21.792263,75.157408
pt_01959,21.792263,75.39927
pt_01960,21.792263,75.641133
pt_01961,21.792263,75.882995
pt_01962,21.792263,76.124857
pt_01963,21.792263,76.366719
pt_01964,21.792263,76.608582
pt_01965,21.792263,76.850444
pt_01966,21.792263,77.092306
pt_01967,21.792263,77.334168
pt_01968,21.792263,77.576031
pt_01969,21.792263,77.817893
pt_01970,21.792263,78.059755
pt_01971,21.792263,78.301617
pt_01972,21.792263,78.54348
pt_01973,21.792263,78.785342
pt_01974,21.792263,79.027204
pt_01975,21.792263,79.269066
pt_01976,21.792263,79.510929
pt_01977,21.792263,79.752791
pt_01978,21.792263,79.994653
pt_01979,21.792263,80.236515
pt_01980,21.792263,80.478378
pt_01981,21.792263,80.72024
pt_01982,21.792263,80.962102
pt_01983,21.792263,81.203964
pt_01984,21.792263,81.445827
pt_01985,21.792263,81.687689
pt_01986,21.792263,81.929551
pt_01987,21.792263,82.171413
pt_01988,21.792263,82.413275
pt_01989,21.792263,82.655138
pt_01990,21.792263,82.897
pt_01991,21.792263,83.138862
pt_01992,21.792263,83.380724
pt_01993,21.792263,83.622587
pt_01994,21.792263,83.864449
pt_01995,21.792263,84.106311
pt_01996,21.792263,84.348173
pt_01997,21.792263,84.590036
pt_01998,21.792263,84.831898
pt_01999,21.792263,85.07376
pt_02000,21.792263,85.315622
pt_02001,21.792263,85.557485
pt_02002,21.792263,85.799347
pt_02003,21.792263,86.041209
pt_02004,21.792263,86.283071
pt_02005,21.792263,86.524934
pt_02006,21.792263,86.766796
pt_02007,21.792263,87.008658
pt_02008,21.792263,87.25052
pt_02009,21.792263,87.492383
pt_02010,21.792263,87.734245
pt_02011,21.792263,88.217969
pt_02012,21.792263,88.459832
pt_02013,21.792263,88.701694
pt_02014,21.792263,88.943556
pt_02015,22.016841,69.354622
pt_02016,22.016841,69.596865
pt_02017,22.016841,69.839109
pt_02018,22.016841,70.081353
pt_02019,22.016841,70.323597
pt_02020,22.016841,70.56584
pt_02021,22.016841,70.808084
pt_02022,22.016841,71.050328
pt_02023,22.016841,71.292572
pt_02024,22.016841,71.534815
pt_02025,22.016841,71.777059
pt_02026,22.016841,72.019303
pt_02027,22.016841,72.261546
pt_02028,22.016841,72.746034
pt_02029,22.016841,72.988278
pt_02030,22.016841,73.230521
pt_02031,22.016841,73.472765
pt_02032,22.016841,73.715009
pt_02033,22.016841,73.957253
pt_02034,22.016841,74.199496
pt_02035,22.016841,74.44174
pt_02036,22.016841,74.683984
pt_02037,22.016841,74.926227
pt_02038,22.016841,75.168471
pt_02039,22.016841,75.410715
pt_02040,22.016841,75.652959
pt_02041,22.016841,75.895202
pt_02042,22.016841,76.137446
pt_02043,22.016841,76.37969
pt_02044,22.016841,76.621934
pt_02045,22.016841,76.864177
pt_02046,22.016841,77.106421
pt_02047,22.016841,77.348665
pt_02048,22.016841,77.590909
pt_02049,22.016841,77.833152
pt_02050,22.016841,78.075396
pt_02051,22.016841,78.31764
pt_02052,22.016841,78.559883
pt_02053,22.016841,78.802127
pt_02054,22.016841,79.044371
pt_02055,22.016841,79.286615
pt_02056,22.016841,79.528858
pt_02057,22.016841,79.771102
pt_02058,22.016841,80.013346
pt_02059,22.016841,80.25559
pt_02060,22.016841,80.497833
pt_02061,22.016841,80.740077
pt_02062,22.016841,80.982321
pt_02063,22.016841,81.224564
pt_02064,22.016841,81.466808
pt_02065,22.016841,81.709052
pt_02066,22.016841,81.951296
pt_02067,22.016841,82.193539
pt_02068,22.016841,82.435783
pt_02069,22.016841,82.678027
pt_02070,22.016841,82.920271
pt_02071,22.016841,83.162514
pt_02072,22.016841,83.404758
pt_02073,22.016841,83.647002
pt_02074,22.016841,83.889246
pt_02075,22.016841,84.131489
pt_02076,22.016841,84.373733
pt_02077,22.016841,84.615977
pt_02078,22.016841,84.85822
pt_02079,22.016841,85.100464
pt_02080,22.016841,85.342708
pt_02081,22.016841,85.584952
pt_02082,22.016841,85.827195
pt_02083,22.016841,86.069439
pt_02084,22.016841,86.311683
pt_02085,22.016841,86.553927
pt_02086,22.016841,86.79617
pt_02087,22.016841,87.038414
pt_02088,22.016841,87.280658
pt_02089,22.016841,87.522902
pt_02090,22.016841,87.765145
pt_02091,22.016841,88.007389
pt_02092,22.016841,88.249633
pt_02093,22.016841,88.491876
pt_02094,22.016841,88.976364
pt_02095,22.016841,92.61002
pt_02096,22.241419,69.113924
pt_02097,22.241419,69.356554
pt_02098,22.241419,69.599184
pt_02099,22.241419,69.841814
pt_02100,22.241419,70.084444
pt_02101,22.241419,70.327074
pt_02102,22.241419,70.569705
pt_02103,22.241419,70.812335
pt_02104,22.241419,71.054965
pt_02105,22.241419,71.297595
pt_02106,22.241419,71.540225
pt_02107,22.241419,71.782855
pt_02108,22.241419,72.025485
pt_02109,22.241419,72.996006
pt_02110,22.241419,73.238636
pt_02111,22.241419,73.481266
pt_02112,22.241419,73.723897
pt_02113,22.241419,73.966527
pt_02114,22.241419,74.209157
pt_02115,22.241419,74.451787
pt_02116,22.241419,74.694417
pt_02117,22.241419,74.937047
pt_02118,22.241419,75.179678
pt_02119,22.241419,75.422308
pt_02120,22.241419,75.664938
pt_02121,22.241419,75.907568
pt_02122,22.241419,76.150198
pt_02123,22.241419,76.392828
pt_02124,22.241419,76.635458
pt_02125,22.241419,76.878089
pt_02126,22.241419,77.120719
pt_02127,22.241419,77.363349
pt_02128,22.241419,77.605979
pt_02129,22.241419,77.848609
pt_02130,22.241419,78.091239
pt_02131,22.241419,78.33387
pt_02132,22.241419,78.5765
pt_02133,22.241419,78.81913
pt_02134,22.241419,79.06176
pt_02135,22.241419,79.30439
pt_02136,22.241419,79.54702
pt_02137,22.241419,79.78965
pt_02138,22.241419,80.032281
pt_02139,22.241419,80.274911
pt_02140,22.241419,80.517541
pt_02141,22.241419,80.760171
pt_02142,22.241419,81.002801
pt_02143,22.241419,81.245431
pt_02144,22.241419,81.488062
pt_02145,22.241419,81.730692
pt_02146,22.241419,81.973322
pt_02147,22.241419,82.215952
pt_02148,22.241419,82.458582
pt_02149,22.241419,82.701212
pt_02150,22.241419,82.943842
pt_02151,22.241419,83.186473
pt_02152,22.241419,83.429103
pt_02153,22.241419,83.671733
pt_02154,22.241419,83.914363
pt_02155,22.241419,84.156993
pt_02156,22.241419,84.399623
pt_02157,22.241419,84.642254
pt_02158,22.241419,84.884884
pt_02159,22.241419,85.127514
pt_02160,22.241419,85.370144
pt_02161,22.241419,85.612774
pt_02162,22.241419,85.855404
pt_02163,22.241419,86.098035
pt_02164,22.241419,86.340665
pt_02165,22.241419,86.583295
pt_02166,22.241419,86.825925
pt_02167,22.241419,87.068555
pt_02168,22.241419,87.311185
pt_02169,22.241419,87.553815
pt_02170,22.241419,87.796446
pt_02171,22.241419,88.039076
pt_02172,22.241419,88.281706
pt_02173,22.241419,88.524336
pt_02174,22.241419,88.766966
pt_02175,22.241419,89.009596
pt_02176,22.241419,92.649049
pt_02177,22.241419,92.891679
pt_02178,22.241419,93.134309
pt_02179,22.465997,69.844554
pt_02180,22.465997,70.087575
pt_02181,22.465997,70.330597
pt_02182,22.465997,70.573619
pt_02183,22.465997,70.81664
pt_02184,22.465997,71.059662
pt_02185,22.465997,71.302683
pt_02186,22.465997,71.545705
pt_02187,22.465997,71.788726
pt_02188,22.465997,72.031748
pt_02189,22.465997,72.274769
pt_02190,22.465997,72.517791
pt_02191,22.465997,72.760813
pt_02192,22.465997,73.003834
pt_02193,22.465997,73.246856
pt_02194,22.465997,73.489877
pt_02195,22.465997,73.732899
pt_02196,22.465997,73.97592
pt_02197,22.465997,74.218942
pt_02198,22.465997,74.461963
pt_02199,22.465997,74.704985
pt_02200,22.465997,74.948007
pt_02201,22.465997,75.191028
pt_02202,22.465997,75.43405
pt_02203,22.465997,75.677071
pt_02204,22.465997,75.920093
pt_02205,22.465997,76.163114
pt_02206,22.465997,76.406136
pt_02207,22.465997,76.649157
pt_02208,22.465997,76.892179
pt_02209,22.465997,77.135201
pt_02210,22.465997,77.378222
pt_02211,22.465997,77.621244
pt_02212,22.465997,77.864265
pt_02213,22.465997,78.107287
pt_02214,22.465997,78.350308
pt_02215,22.465997,78.59333
pt_02216,22.465997,78.836351
pt_02217,22.465997,79.079373
pt_02218,22.465997,79.322395
pt_02219,22.465997,79.565416
pt_02220,22.465997,79.808438
pt_02221,22.465997,80.051459
pt_02222,22.465997,80.294481
pt_02223,22.465997,80.537502
pt_02224,22.465997,80.780524
pt_02225,22.465997,81.023545
pt_02226,22.465997,81.266567
pt_02227,22.465997,81.509589
pt_02228,22.465997,81.75261
pt_02229,22.465997,81.995632
pt_02230,22.465997,82.238653
pt_02231,22.465997,82.481675
pt_02232,22.465997,82.724696
pt_02233,22.465997,82.967718
pt_02234,22.465997,83.210739
pt_02235,22.465997,83.453761
pt_02236,22.465997,83.696782
pt_02237,22.465997,83.939804
pt_02238,22.465997,84.182826
pt_02239,22.465997,84.425847
pt_02240,22.465997,84.668869
pt_02241,22.465997,84.91189
pt_02242,22.465997,85.154912
pt_02243,22.465997,85.397933
pt_02244,22.465997,85.640955
pt_02245,22.465997,85.883976
pt_02246,22.465997,86.126998
pt_02247,22.465997,86.37002
pt_02248,22.465997,86.613041
pt_02249,22.465997,86.856063
pt_02250,22.465997,87.099084
pt_02251,22.465997,87.342106
pt_02252,22.465997,87.585127
pt_02253,22.465997,87.828149
pt_02254,22.465997,88.07117
pt_02255,22.465997,88.314192
pt_02256,22.465997,88.557214
pt_02257,22.465997,88.800235
pt_02258,22.465997,92.68858
pt_02259,22.465997,92.931602
pt_02260,22.690574,70.334165
pt_02261,22.690574,70.577583
pt_02262,22.690574,70.821001
pt_02263,22.690574,71.064419
pt_02264,22.690574,71.307837
pt_02265,22.690574,71.551254
pt_02266,22.690574,71.794672
pt_02267,22.690574,72.03809
pt_02268,22.690574,72.281508
pt_02269,22.690574,72.524926
pt_02270,22.690574,72.768344
pt_02271,22.690574,73.011762
pt_02272,22.690574,73.25518
pt_02273,22.690574,73.498598
pt_02274,22.690574,73.742016
pt_02275,22.690574,73.985434
pt_02276,22.690574,74.228852
pt_02277,22.690574,74.47227
pt_02278,22.690574,74.715688
pt_02279,22.690574,74.959106
pt_02280,22.690574,75.202524
pt_02281,22.690574,75.445942
pt_02282,22.690574,75.68936
pt_02283,22.690574,75.932778
pt_02284,22.690574,76.176196
pt_02285,22.690574,76.419614
pt_02286,22.690574,76.663032
pt_02287,22.690574,76.90645
pt_02288,22.690574,77.149868
pt_02289,22.690574,77.393286
pt_02290,22.690574,77.636704
pt_02291,22.690574,77.880122
pt_02292,22.690574,78.12354
pt_02293,22.690574,78.366957
pt_02294,22.690574,78.610375
pt_02295,22.690574,78.853793
pt_02296,22.690574,79.097211
pt_02297,22.690574,79.340629
pt_02298,22.690574,79.584047
pt_02299,22.690574,79.827465
pt_02300,22.690574,80.070883
pt_02301,22.690574,80.314301
pt_02302,22.690574,80.557719
pt_02303,22.690574,80.801137
pt_02304,22.690574,81.044555
pt_02305,22.690574,81.287973
pt_02306,22.690574,81.531391
pt_02307,22.690574,81.774809
pt_02308,22.690574,82.018227
pt_02309,22.690574,82.261645
pt_02310,22.690574,82.505063
pt_02311,22.690574,82.748481
pt_02312,22.690574,82.991899
pt_02313,22.690574,83.235317
pt_02314,22.690574,83.478735
pt_02315,22.690574,83.722153
pt_02316,22.690574,83.965571
pt_02317,22.690574,84.208989
pt_02318,22.690574,84.452407
pt_02319,22.690574,84.695825
pt_02320,22.690574,84.939243
pt_02321,22.690574,85.18266
pt_02322,22.690574,85.426078
pt_02323,22.690574,85.669496
pt_02324,22.690574,85.912914
pt_02325,22.690574,86.156332
pt_02326,22.690574,86.39975
pt_02327,22.690574,86.643168
pt_02328,22.690574,86.886586
pt_02329,22.690574,87.130004
pt_02330,22.690574,87.373422
pt_02331,22.690574,87.61684
pt_02332,22.690574,87.860258
pt_02333,22.690574,88.103676
pt_02334,22.690574,88.347094
pt_02335,22.690574,88.590512
pt_02336,22.690574,88.83393
pt_02337,22.690574,92.728617
pt_02338,22.690574,92.972035
pt_02339,22.915152,69.118681
pt_02340,22.915152,69.3625
pt_02341,22.915152,69.60632
pt_02342,22.915152,69.850139
pt_02343,22.915152,70.581597
pt_02344,22.915152,70.825417
pt_02345,22.915152,71.069236
pt_02346,22.915152,71.313055
pt_02347,22.915152,71.556875
pt_02348,22.915152,71.800694
pt_02349,22.915152,72.044514
pt_02350,22.915152,72.288333
pt_02351,22.915152,72.532153
pt_02352,22.915152,72.775972
pt_02353,22.915152,73.019791
pt_02354,22.915152,73.263611
pt_02355,22.915152,73.50743
pt_02356,22.915152,73.75125
pt_02357,22.915152,73.995069
pt_02358,22.915152,74.238889
pt_02359,22.915152,74.482708
pt_02360,22.915152,74.726527
pt_02361,22.915152,74.970347
pt_02362,22.915152,75.214166
pt_02363,22.915152,75.457986
pt_02364,22.915152,75.701805
pt_02365,22.915152,75.945624
pt_02366,22.915152,76.189444
pt_02367,22.915152,76.433263
pt_02368,22.915152,76.677083
pt_02369,22.915152,76.920902
pt_02370,22.915152,77.164722
pt_02371,22.915152,77.408541
pt_02372,22.915152,77.65236
pt_02373,22.915152,77.89618
pt_02374,22.915152,78.139999
pt_02375,22.915152,78.383819
pt_02376,22.915152,78.627638
pt_02377,22.915152,78.871458
pt_02378,22.915152,79.115277
pt_02379,22.915152,79.359096
pt_02380,22.915152,79.602916
pt_02381,22.915152,79.846735
pt_02382,22.915152,80.090555
pt_02383,22.915152,80.334374
pt_02384,22.915152,80.578193
pt_02385,22.915152,80.822013
pt_02386,22.915152,81.065832
pt_02387,22.915152,81.309652
pt_02388,22.915152,81.553471
pt_02389,22.915152,81.797291
pt_02390,22.915152,82.04111
pt_02391,22.915152,82.284929
pt_02392,22.915152,82.528749
pt_02393,22.915152,82.772568
pt_02394,22.915152,83.016388
pt_02395,22.915152,83.260207
pt_02396,22.915152,83.504027
pt_02397,22.915152,83.747846
pt_02398,22.915152,83.991665
pt_02399,22.915152,84.235485
pt_02400,22.915152,84.479304
pt_02401,22.915152,84.723124
pt_02402,22.915152,84.966943
pt_02403,22.915152,85.210762
pt_02404,22.915152,85.454582
pt_02405,22.915152,85.698401
pt_02406,22.915152,85.942221
pt_02407,22.915152,86.18604
pt_02408,22.915152,86.42986
pt_02409,22.915152,86.673679
pt_02410,22.915152,86.917498
pt_02411,22.915152,87.161318
pt_02412,22.915152,87.405137
pt_02413,22.915152,87.648957
pt_02414,22.915152,87.892776
pt_02415,22.915152,88.136596
pt_02416,22.915152,88.380415
pt_02417,22.915152,88.624234
pt_02418,22.915152,88.868054
pt_02419,22.915152,92.525345
pt_02420,22.915152,92.769164
pt_02421,22.915152,93.012984
pt_02422,23.13973,68.876081
pt_02423,23.13973,69.120307
pt_02424,23.13973,69.364533
pt_02425,23.13973,69.608759
pt_02426,23.13973,69.852985
pt_02427,23.13973,70.097211
pt_02428,23.13973,70.341437
pt_02429,23.13973,70.585663
pt_02430,23.13973,70.829889
pt_02431,23.13973,71.074115
pt_02432,23.13973,71.318341
pt_02433,23.13973,71.562566
pt_02434,23.13973,71.806792
pt_02435,23.13973,72.051018
pt_02436,23.13973,72.295244
pt_02437,23.13973,72.53947
pt_02438,23.13973,72.783696
pt_02439,23.13973,73.027922
pt_02440,23.13973,73.272148
pt_02441,23.13973,73.516374
pt_02442,23.13973,73.7606
pt_02443,23.13973,74.004826
pt_02444,23.13973,74.249052
pt_02445,23.13973,74.493278
pt_02446,23.13973,74.737504
pt_02447,23.13973,74.98173
pt_02448,23.13973,75.225956
pt_02449,23.13973,75.470182
pt_02450,23.13973,75.714408
pt_02451,23.13973,75.958634
pt_02452,23.13973,76.20286
pt_02453,23.13973,76.447086
pt_02454,23.13973,76.691312
pt_02455,23.13973,76.935538
pt_02456,23.13973,77.179764
pt_02457,23.13973,77.42399
pt_02458,23.13973,77.668216
pt_02459,23.13973,77.912441
pt_02460,23.13973,78.156667
pt_02461,23.13973,78.400893
pt_02462,23.13973,78.645119
pt_02463,23.13973,78.889345
pt_02464,23.13973,79.133571
pt_02465,23.13973,79.377797
pt_02466,23.13973,79.622023
pt_02467,23.13973,79.866249
pt_02468,23.13973,80.110475
pt_02469,23.13973,80.354701
pt_02470,23.13973,80.598927
pt_02471,23.13973,80.843153
pt_02472,23.13973,81.087379
pt_02473,23.13973,81.331605
pt_02474,23.13973,81.575831
pt_02475,23.13973,81.820057
pt_02476,23.13973,82.064283
pt_02477,23.13973,82.308509
pt_02478,23.13973,82.552735
pt_02479,23.13973,82.796961
pt_02480,23.13973,83.041187
pt_02481,23.13973,83.285413
pt_02482,23.13973,83.529639
pt_02483,23.13973,83.773865
pt_02484,23.13973,84.018091
pt_02485,23.13973,84.262317
pt_02486,23.13973,84.506542
pt_02487,23.13973,84.750768
pt_02488,23.13973,84.994994
pt_02489,23.13973,85.23922
pt_02490,23.13973,85.483446
pt_02491,23.13973,85.727672
pt_02492,23.13973,85.971898
pt_02493,23.13973,86.216124
pt_02494,23.13973,86.46035
pt_02495,23.13973,86.704576
pt_02496,23.13973,86.948802
pt_02497,23.13973,87.193028
pt_02498,23.13973,87.437254
pt_02499,23.13973,87.68148
pt_02500,23.13973,87.925706
pt_02501,23.13973,88.169932
pt_02502,23.13973,88.414158
pt_02503,23.13973,88.658384
pt_02504,23.13973,88.90261
pt_02505,23.13973,91.344869
pt_02506,23.13973,91.589095
pt_02507,23.13973,92.565999
pt_02508,23.13973,92.810225
pt_02509,23.13973,93.054451
pt_02510,23.13973,93.298677
pt_02511,23.364308,68.632678
pt_02512,23.364308,68.877316
pt_02513,23.364308,69.121954
pt_02514,23.364308,69.366591
pt_02515,23.364308,69.611229
pt_02516,23.364308,69.855866
pt_02517,23.364308,70.100504
pt_02518,23.364308,70.345142
pt_02519,23.364308,70.589779
pt_02520,23.364308,70.834417
pt_02521,23.364308,71.079055
pt_02522,23.364308,71.323692
pt_02523,23.364308,71.56833
pt_02524,23.364308,71.812967
pt_02525,23.364308,72.057605
pt_02526,23.364308,72.302243
pt_02527,23.364308,72.54688
pt_02528,23.364308,72.791518
pt_02529,23.364308,73.036156
pt_02530,23.364308,73.280793
pt_02531,23.364308,73.525431
pt_02532,23.364308,73.770068
pt_02533,23.364308,74.014706
pt_02534,23.364308,74.259344
pt_02535,23.364308,74.503981
pt_02536,23.364308,74.748619
pt_02537,23.364308,74.993257
pt_02538,23.364308,75.237894
pt_02539,23.364308,75.482532
pt_02540,23.364308,75.727169
pt_02541,23.364308,75.971807
pt_02542,23.364308,76.216445
pt_02543,23.364308,76.461082
pt_02544,23.364308,76.70572
pt_02545,23.364308,76.950358
pt_02546,23.364308,77.194995
pt_02547,23.364308,77.439633
pt_02548,23.364308,77.68427
pt_02549,23.364308,77.928908
pt_02550,23.364308,78.173546
pt_02551,23.364308,78.418183
pt_02552,23.364308,78.662821
pt_02553,23.364308,78.907459
pt_02554,23.364308,79.152096
pt_02555,23.364308,79.396734
pt_02556,23.364308,79.641371
pt_02557,23.364308,79.886009
pt_02558,23.364308,80.130647
pt_02559,23.364308,80.375284
pt_02560,23.364308,80.619922
pt_02561,23.364308,80.86456
pt_02562,23.364308,81.109197
pt_02563,23.364308,81.353835
pt_02564,23.364308,81.598472
pt_02565,23.364308,81.84311
pt_02566,23.364308,82.087748
pt_02567,23.364308,82.332385
pt_02568,23.364308,82.577023
pt_02569,23.364308,82.821661
pt_02570,23.364308,83.066298
pt_02571,23.364308,83.310936
pt_02572,23.364308,83.555573
pt_02573,23.364308,83.800211
pt_02574,23.364308,84.044849
pt_02575,23.364308,84.289486
pt_02576,23.364308,84.534124
pt_02577,23.364308,84.778762
pt_02578,23.364308,85.023399
pt_02579,23.364308,85.268037
pt_02580,23.364308,85.512674
pt_02581,23.364308,85.757312
pt_02582,23.364308,86.00195
pt_02583,23.364308,86.246587
pt_02584,23.364308,86.491225
pt_02585,23.364308,86.735863
pt_02586,23.364308,86.9805
pt_02587,23.364308,87.225138
pt_02588,23.364308,87.469775
pt_02589,23.364308,87.714413
pt_02590,23.364308,87.959051
pt_02591,23.364308,88.203688
pt_02592,23.364308,88.448326
pt_02593,23.364308,88.692964
pt_02594,23.364308,91.383978
pt_02595,23.364308,91.628615
pt_02596,23.364308,92.362528
pt_02597,23.364308,92.607166
pt_02598,23.364308,92.851803
pt_02599,23.364308,93.096441
pt_02600,23.364308,93.341079
pt_02601,23.588886,68.633512
pt_02602,23.588886,68.878566
pt_02603,23.588886,69.123621
pt_02604,23.588886,69.368675
pt_02605,23.588886,69.61373
pt_02606,23.588886,69.858784
pt_02607,23.588886,70.103839
pt_02608,23.588886,70.348893
pt_02609,23.588886,70.593948
pt_02610,23.588886,70.839002
pt_02611,23.588886,71.084056
pt_02612,23.588886,71.329111
pt_02613,23.588886,71.574165
pt_02614,23.588886,71.81922
pt_02615,23.588886,72.064274
pt_02616,23.588886,72.309329
pt_02617,23.588886,72.554383
pt_02618,23.588886,72.799438
pt_02619,23.588886,73.044492
pt_02620,23.588886,73.289546
