city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI
Imphal,24.7991162,93.9364419,13.54,Good,15.69,Good,214.93,Poor,11.91,Good,0.69,Good,20.38,Good,2
Bongaigaon,26.4800126,90.5580387,152.38,Moderate,170.58,Moderate,824.19,Severe,13.64,Good,2.35,Good,62.17,Satisfactory,5
Koch Bihar,26.3223696,89.4592445,221.53,Poor,241.65,Poor,1034.63,Severe,18.52,Good,4.24,Good,89.43,Satisfactory,5
Gauripur,26.0865358,89.964662,196.98,Moderate,216.6,Poor,927.98,Severe,17.62,Good,3.16,Good,74.69,Satisfactory,5
Sapatgram,26.3309065,90.1078152,166.33,Moderate,184.38,Moderate,889.71,Severe,18.27,Good,2.05,Good,64.64,Satisfactory,5
Kokrajhar,26.4003745,90.2710412,168.41,Moderate,187.1,Moderate,883.2,Severe,14.54,Good,2.22,Good,65.76,Satisfactory,5
Gazole,25.2158916,88.1933032,231.87,Poor,255.91,Poor,1160.21,Severe,24.45,Good,8.19,Good,91.18,Satisfactory,5
Raiganj,25.6271966,88.1317967,229.8,Poor,252.17,Poor,1084.47,Severe,23.46,Good,7.19,Good,99.83,Satisfactory,5
Kanksa,23.4494238,87.4558412,424.59,Severe,457.79,Severe,1530.7,Severe,24.37,Good,40.32,Good,124.84,Moderate,5
Dubrajpur,23.7911288,87.3780882,430.74,Severe,466.82,Severe,1579.49,Severe,29.11,Good,41.97,Good,111.98,Moderate,5
Siuri,23.9080538,87.5277255,457.22,Severe,495.38,Severe,1687.48,Severe,31.97,Good,55.24,Satisfactory,129.54,Moderate,5
Godda,24.8269822,87.212476,279.96,Poor,307.6,Very Poor,1447.2,Severe,37.97,Good,34.2,Good,77.33,Satisfactory,5
Jaleswar,21.8042093,87.2245429,279.88,Poor,299.54,Poor,921.23,Severe,11.59,Good,16.86,Good,135.25,Moderate,5
Belda,22.0715466,87.3407451,292.48,Poor,313.05,Very Poor,967.45,Severe,12.48,Good,17.93,Good,134.61,Moderate,5
Uluberia,22.4700318,88.1011108,317.85,Very Poor,336.86,Very Poor,957.89,Severe,6.48,Good,25.86,Good,181.33,Moderate,5
Mahishadal,22.1888242,87.9833125,225.86,Poor,237.71,Poor,644.24,Severe,1.8,Good,24.24,Good,195.79,Moderate,5
Panskura,22.3994709,87.7175073,258.13,Poor,272.94,Poor,784.81,Severe,4.58,Good,20.44,Good,171.4,Moderate,5
Ranaghat,23.1738124,88.563677,383.76,Very Poor,428.14,Severe,1613.65,Severe,30.38,Good,31.59,Good,127.61,Moderate,5
Chakdaha,23.0774983,88.5320399,383.76,Very Poor,428.14,Severe,1613.65,Severe,30.38,Good,31.59,Good,127.61,Moderate,5
Barasat,22.7191072,88.4826229,365.01,Very Poor,389.9,Very Poor,1136.98,Severe,8.84,Good,30.39,Good,188.03,Moderate,5
Naihati,22.8866078,88.424196,374.39,Very Poor,409.02,Severe,1375.13,Severe,19.6,Good,30.99,Good,157.84,Moderate,5
Rambha,19.5161752,85.0894367,211.73,Poor,222.43,Poor,601.77,Severe,2.33,Good,6.65,Good,165.4,Moderate,5
Tangi,19.9265108,85.3989343,241.06,Poor,254.09,Poor,662.01,Severe,2.83,Good,7.7,Good,160.88,Moderate,5
Ranni,9.3852605,76.7848789,66.2,Satisfactory,72.47,Satisfactory,229.44,Poor,0.74,Good,2.53,Good,127.02,Moderate,4
Koraput,18.8109464,82.7141333,169.55,Moderate,179.11,Moderate,451.78,Severe,5.6,Good,4.12,Good,79.1,Satisfactory,5
Jeypore,18.8587537,82.5720034,161.04,Moderate,170.27,Moderate,448.6,Severe,7.41,Good,3.08,Good,68.93,Satisfactory,5
Jagdalpur,19.0870758,82.0235715,147.87,Moderate,155.42,Moderate,425.95,Severe,9.13,Good,1.73,Good,60.98,Satisfactory,5
Suryapet,17.1405328,79.6225105,106.31,Moderate,113.29,Moderate,432.69,Severe,7.83,Good,2.99,Good,94.43,Satisfactory,5
Khammam,17.2465351,80.1500326,121.5,Moderate,130.75,Moderate,502.04,Severe,12.41,Good,4.44,Good,82.86,Satisfactory,5
Tallada,17.2181818,80.4199516,142.03,Moderate,154.92,Moderate,580.79,Severe,15.71,Good,7.2,Good,84.84,Satisfactory,5
Bhadrachalam,17.6688019,80.8940083,157.9,Moderate,172.69,Moderate,600.07,Severe,13.87,Good,10.73,Good,81.74,Satisfactory,5
Chinturu,17.7451659,81.3937851,171.45,Moderate,185.95,Moderate,586.21,Severe,10.38,Good,9.0,Good,90.16,Satisfactory,5
Bibinagar,17.4747737,78.7963608,141.25,Moderate,152.15,Moderate,489.17,Severe,9.41,Good,5.53,Good,98.56,Satisfactory,5
Sangareddy,17.6155151,78.0817225,129.69,Moderate,139.46,Moderate,505.86,Severe,18.86,Good,9.45,Good,100.98,Moderate,5
Sadasivpet,17.6211902,77.9503264,123.46,Moderate,132.57,Moderate,488.31,Severe,19.74,Good,9.73,Good,100.19,Moderate,5
Davanagere,14.4661266,75.9206361,42.18,Good,48.74,Good,407.79,Severe,19.26,Good,2.52,Good,64.54,Satisfactory,3
Aluru,15.3925756,77.2270144,65.92,Satisfactory,71.39,Satisfactory,339.34,Very Poor,7.97,Good,7.37,Good,111.2,Moderate,4
Shadnagar,17.0671702,78.2045948,126.7,Moderate,137.12,Moderate,505.76,Severe,16.23,Good,6.92,Good,90.96,Satisfactory,5
Tumakuru,13.3400771,77.1006208,25.52,Good,31.23,Good,338.33,Very Poor,14.11,Good,2.98,Good,93.04,Satisfactory,3
Hiriyur,13.9443237,76.6167407,33.15,Good,38.78,Good,385.25,Very Poor,16.44,Good,2.19,Good,74.32,Satisfactory,3
Chitradurga,14.2266443,76.4005122,35.32,Good,40.32,Good,360.19,Very Poor,14.37,Good,1.51,Good,62.68,Satisfactory,3
Jagaluru,14.5199847,76.3398876,37.98,Good,43.03,Good,354.22,Very Poor,13.57,Good,1.71,Good,66.26,Satisfactory,3
Kudligi,14.9050763,76.3844473,49.38,Good,54.38,Satisfactory,333.63,Very Poor,6.76,Good,2.51,Good,107.02,Moderate,3
Hosapete,15.266493,76.3872297,53.46,Satisfactory,58.71,Satisfactory,344.99,Very Poor,10.45,Good,9.2,Good,107.69,Moderate,4
Koppala,15.3484144,76.1547421,53.56,Satisfactory,58.92,Satisfactory,359.42,Very Poor,12.82,Good,7.86,Good,102.25,Moderate,4
Dabaspete,13.2274343,77.2425412,26.33,Good,32.63,Good,352.86,Very Poor,15.01,Good,3.53,Good,90.63,Satisfactory,3
Doddaballapura,13.2929583,77.5431463,27.13,Good,34.03,Good,367.43,Very Poor,15.91,Good,4.09,Good,88.2,Satisfactory,3
Channarayapattana,12.9068769,76.3895641,60.41,Satisfactory,69.14,Satisfactory,386.79,Very Poor,11.25,Good,3.95,Good,94.19,Satisfactory,4
Guntur,16.2915189,80.4541588,147.35,Moderate,157.68,Moderate,469.07,Severe,3.53,Good,5.26,Good,133.46,Moderate,5
Eluru,16.7104257,81.1153816,176.35,Moderate,188.3,Moderate,506.97,Severe,2.84,Good,9.4,Good,154.87,Moderate,5
Srisailam,16.0737808,78.8727065,72.43,Satisfactory,79.45,Satisfactory,397.95,Very Poor,7.94,Good,3.52,Good,99.11,Satisfactory,4
Macherla,16.4761003,79.4364575,90.27,Satisfactory,96.99,Satisfactory,406.97,Severe,5.99,Good,2.58,Good,101.4,Moderate,5
Panvel,18.9895249,73.1221935,122.37,Moderate,130.98,Moderate,389.04,Very Poor,1.5,Good,9.08,Good,187.28,Moderate,5
Meerut,28.9963296,77.7061915,186.9,Moderate,213.92,Poor,1007.76,Severe,24.07,Good,5.6,Good,69.87,Satisfactory,5
Banda,25.4737796,80.3312729,117.65,Moderate,125.33,Moderate,461.29,Severe,8.07,Good,2.64,Good,74.86,Satisfactory,5
Shahjahanpur,27.8827491,79.9109575,237.55,Poor,256.67,Poor,973.46,Severe,11.44,Good,6.57,Good,100.32,Moderate,5
Pilibhit,28.6294996,79.8054072,337.1,Very Poor,359.02,Very Poor,1442.71,Severe,14.62,Good,10.63,Good,122.47,Moderate,5
Siliguri,26.7164127,88.4309916,254.09,Poor,281.64,Poor,1249.41,Severe,18.74,Good,6.36,Good,85.12,Satisfactory,5
Gorakhpur,26.7600217,83.3668129,274.85,Poor,303.27,Very Poor,1367.65,Severe,23.16,Good,8.94,Good,82.55,Satisfactory,5
Jajmau,26.400882,80.4000046,171.18,Moderate,182.18,Moderate,660.09,Severe,9.89,Good,2.79,Good,69.12,Satisfactory,5
Kodaikanal,10.233712,77.4919719,64.78,Satisfactory,76.13,Satisfactory,368.57,Very Poor,11.58,Good,6.55,Good,108.66,Moderate,4
Hoskote,13.073014,77.7921381,21.39,Good,28.36,Good,325.16,Very Poor,14.57,Good,3.82,Good,81.31,Satisfactory,2
Pazhayangadi,12.0268315,75.2666687,92.68,Satisfactory,99.64,Satisfactory,307.25,Very Poor,0.64,Good,2.21,Good,137.64,Moderate,5
Pilathara,12.0799655,75.2627885,92.68,Satisfactory,99.64,Satisfactory,307.25,Very Poor,0.64,Good,2.21,Good,137.64,Moderate,5
Thrikaripur,12.1438305,75.1774278,90.16,Satisfactory,96.18,Satisfactory,302.76,Very Poor,0.51,Good,1.66,Good,133.96,Moderate,5
Cheruvathur,12.216353,75.16151,83.17,Satisfactory,88.88,Satisfactory,295.44,Poor,0.52,Good,1.46,Good,132.33,Moderate,5
Karivellur,12.1730954,75.1950017,90.16,Satisfactory,96.18,Satisfactory,302.76,Very Poor,0.51,Good,1.66,Good,133.96,Moderate,5
Mattannur,11.9307557,75.5712639,101.17,Moderate,109.82,Moderate,312.52,Very Poor,0.8,Good,3.31,Good,144.46,Moderate,5
Cheemeni,12.2383387,75.2321206,86.2,Satisfactory,92.63,Satisfactory,303.19,Very Poor,0.63,Good,1.84,Good,135.25,Moderate,5
Irikkoor,11.9872395,75.5494735,101.17,Moderate,109.82,Moderate,312.52,Very Poor,0.8,Good,3.31,Good,144.46,Moderate,5
Payyavoor,12.0625114,75.5813475,95.2,Satisfactory,103.1,Moderate,311.74,Very Poor,0.77,Good,2.76,Good,141.32,Moderate,5
Naduvil,12.1211282,75.48296,95.2,Satisfactory,103.1,Moderate,311.74,Very Poor,0.77,Good,2.76,Good,141.32,Moderate,5
Cherupuzha,12.2726529,75.3611234,86.2,Satisfactory,92.63,Satisfactory,303.19,Very Poor,0.63,Good,1.84,Good,135.25,Moderate,5
Manjeshwar,12.7193588,74.8861095,74.84,Satisfactory,80.14,Satisfactory,284.3,Poor,0.54,Good,1.15,Good,129.15,Moderate,4
Uppala,12.6852137,74.9056163,74.84,Satisfactory,80.14,Satisfactory,284.3,Poor,0.54,Good,1.15,Good,129.15,Moderate,4
Kumbala,12.5932946,74.9434686,79.76,Satisfactory,85.14,Satisfactory,289.43,Poor,0.49,Good,1.13,Good,130.2,Moderate,5
Alakode,12.191555,75.4671357,95.2,Satisfactory,103.1,Moderate,311.74,Very Poor,0.77,Good,2.76,Good,141.32,Moderate,5
Tauru,28.2109261,76.9506404,147.43,Moderate,188.91,Moderate,758.81,Severe,22.74,Good,4.49,Good,63.23,Satisfactory,5
Mananthavady,11.8010338,76.0056565,105.06,Moderate,115.81,Moderate,327.05,Very Poor,1.28,Good,4.46,Good,154.9,Moderate,5
Kolhapur,16.7028412,74.2405329,116.0,Moderate,122.86,Moderate,385.06,Very Poor,3.67,Good,4.29,Good,147.56,Moderate,5
Thalayolaparambu,9.7855581,76.4474906,71.95,Satisfactory,79.23,Satisfactory,249.58,Poor,1.08,Good,3.27,Good,133.15,Moderate,4
Manimala,9.4941627,76.7501555,61.09,Satisfactory,67.51,Satisfactory,222.44,Poor,0.78,Good,2.91,Good,125.15,Moderate,4
Pampady,9.5656334,76.6443645,61.09,Satisfactory,67.51,Satisfactory,222.44,Poor,0.78,Good,2.91,Good,125.15,Moderate,4
Erattupetta,9.6879884,76.7797651,70.98,Satisfactory,78.18,Satisfactory,252.75,Poor,1.35,Good,3.49,Good,134.87,Moderate,4
Muttam,9.8380574,76.7458747,80.87,Satisfactory,88.85,Satisfactory,283.07,Poor,1.92,Good,4.07,Good,144.58,Moderate,5
Thrippunithura,9.9440256,76.3489858,78.79,Satisfactory,86.48,Satisfactory,257.88,Poor,0.79,Good,3.0,Good,134.49,Moderate,5
Koothattukulam,9.8615955,76.5956881,79.83,Satisfactory,87.66,Satisfactory,270.48,Poor,1.36,Good,3.53,Good,139.53,Moderate,5
Rajpipla,21.8697448,73.5048135,53.49,Satisfactory,60.78,Satisfactory,364.04,Very Poor,13.23,Good,16.5,Good,94.71,Satisfactory,4
Kushalanagar,12.4585525,75.961437,92.38,Satisfactory,100.0,Satisfactory,345.39,Very Poor,1.64,Good,2.92,Good,140.5,Moderate,5
Tirumakudalu Narasipura,12.2134628,76.9027763,76.32,Satisfactory,93.63,Satisfactory,575.15,Severe,23.03,Good,10.89,Good,111.34,Moderate,5
Karuvanchal,12.167433,75.4621946,95.2,Satisfactory,103.1,Moderate,311.74,Very Poor,0.77,Good,2.76,Good,141.32,Moderate,5
Anantapur,14.6783221,77.6065039,61.13,Satisfactory,67.32,Satisfactory,391.57,Very Poor,10.75,Good,4.68,Good,105.58,Moderate,4
Pamidi,14.945005,77.5927903,60.93,Satisfactory,66.01,Satisfactory,311.54,Very Poor,3.99,Good,3.8,Good,120.34,Moderate,4
Gooty,15.12279,77.636011,63.39,Satisfactory,69.05,Satisfactory,333.76,Very Poor,6.2,Good,5.38,Good,112.58,Moderate,4
Veldurthi,15.5532612,77.9292009,64.02,Satisfactory,69.91,Satisfactory,352.85,Very Poor,7.35,Good,5.83,Good,106.75,Moderate,4
Kurnool,15.8309251,78.0425373,79.44,Satisfactory,86.59,Satisfactory,389.47,Very Poor,8.88,Good,3.79,Good,96.66,Satisfactory,5
Gadwal,16.2347032,77.7946371,98.19,Satisfactory,106.97,Moderate,442.6,Severe,14.94,Good,7.22,Good,93.33,Satisfactory,5
Dewas,22.96363,76.054867,58.96,Satisfactory,63.68,Satisfactory,314.35,Very Poor,6.82,Good,2.97,Good,76.47,Satisfactory,4
Sehore,23.2049201,77.0845745,49.8,Good,53.27,Satisfactory,276.87,Poor,4.92,Good,1.93,Good,68.67,Satisfactory,3
Mudigere,13.1333335,75.6419184,47.21,Good,52.65,Satisfactory,257.2,Poor,1.96,Good,1.91,Good,125.33,Moderate,3
Kundrakudi,10.1144887,78.698003,27.14,Good,33.34,Good,204.25,Poor,6.7,Good,5.79,Good,90.24,Satisfactory,3
Dandeli,15.2490284,74.6236037,39.52,Good,44.12,Good,233.98,Poor,2.19,Good,1.29,Good,116.13,Moderate,3
Areekode,11.2345587,76.049183,63.4,Satisfactory,71.75,Satisfactory,228.09,Poor,0.95,Good,4.29,Good,137.35,Moderate,4
Ramanathapuram,9.3652354,78.8343193,19.61,Good,25.92,Good,164.01,Moderate,2.59,Good,2.52,Good,94.2,Satisfactory,2
Arimalam,10.2549862,78.8840289,26.91,Good,33.49,Good,201.48,Poor,5.86,Good,5.22,Good,91.56,Satisfactory,3
Pattambi,10.8048616,76.1780161,70.33,Satisfactory,77.76,Satisfactory,240.28,Poor,0.88,Good,3.35,Good,137.1,Moderate,4
Shoranur,10.7637196,76.272355,70.6,Satisfactory,77.59,Satisfactory,239.73,Poor,0.87,Good,2.93,Good,139.69,Moderate,4
Viramgam,23.1224522,72.0483946,84.57,Satisfactory,96.24,Satisfactory,392.94,Very Poor,8.58,Good,10.28,Good,109.43,Moderate,5
Mandal,23.2883831,71.9178854,81.0,Satisfactory,93.49,Satisfactory,370.97,Very Poor,8.51,Good,11.77,Good,107.11,Moderate,5
Vrindavan,27.5753726,77.6938045,156.41,Moderate,183.92,Moderate,732.76,Severe,21.85,Good,5.85,Good,80.84,Satisfactory,5
Samakhiali,23.3030966,70.5069387,120.72,Moderate,207.31,Poor,383.39,Very Poor,6.29,Good,7.05,Good,112.23,Moderate,5
Sanand,22.9924509,72.3825613,84.13,Satisfactory,95.79,Satisfactory,412.62,Severe,9.3,Good,8.5,Good,109.76,Moderate,5
Korba,22.3547468,82.7110855,179.79,Moderate,195.82,Moderate,600.65,Severe,13.3,Good,29.25,Good,102.23,Moderate,5
Katghora,22.5096189,82.5507586,174.04,Moderate,190.74,Moderate,617.18,Severe,14.55,Good,35.59,Good,117.64,Moderate,5
Navi Mumbai,19.0308262,73.0198537,124.47,Moderate,133.69,Moderate,400.7,Severe,1.76,Good,11.4,Good,197.51,Moderate,5
Thane,19.1943294,72.9701779,121.12,Moderate,129.58,Moderate,390.88,Very Poor,1.52,Good,9.6,Good,191.49,Moderate,5
Alibag,18.6498427,72.8765469,109.19,Moderate,115.83,Moderate,347.37,Very Poor,1.08,Good,5.96,Good,172.42,Moderate,5
Junagadh,21.5220416,70.4582458,81.12,Satisfactory,89.36,Satisfactory,273.33,Poor,1.75,Good,10.27,Good,141.3,Moderate,5
Gondal,21.9575096,70.8009896,60.69,Satisfactory,67.68,Satisfactory,322.11,Very Poor,9.83,Good,7.93,Good,109.5,Moderate,4
Maliya,21.1598605,70.3071313,93.34,Satisfactory,102.79,Moderate,289.82,Poor,1.5,Good,10.52,Good,150.72,Moderate,5
Khopoli,18.787747,73.3438185,131.36,Moderate,140.72,Moderate,407.41,Severe,1.41,Good,7.58,Good,181.69,Moderate,5
Chattanchal,12.478354,75.058447,76.18,Satisfactory,81.58,Satisfactory,288.12,Poor,0.54,Good,1.26,Good,130.69,Moderate,5
Vitla,12.7636039,75.1013544,71.64,Satisfactory,77.0,Satisfactory,284.27,Poor,0.6,Good,1.28,Good,129.19,Moderate,4
Heggadadevanakote,12.0877256,76.3310585,105.18,Moderate,115.69,Moderate,353.71,Very Poor,2.06,Good,4.78,Good,154.29,Moderate,5
Dudu,26.6811224,75.2320764,86.85,Satisfactory,129.08,Moderate,388.53,Very Poor,13.1,Good,4.62,Good,82.33,Satisfactory,5
Kayathar,8.9479487,77.772445,37.65,Good,48.65,Good,185.18,Moderate,2.55,Good,3.72,Good,111.75,Moderate,3
Cumbum,9.7394057,77.2853013,59.47,Satisfactory,67.03,Satisfactory,259.23,Poor,3.69,Good,4.58,Good,125.68,Moderate,4
Peermade,9.5720149,76.9958988,58.12,Satisfactory,64.21,Satisfactory,216.18,Poor,0.76,Good,2.83,Good,123.53,Moderate,4
Niphad,20.0796924,74.1071124,115.24,Moderate,141.92,Moderate,852.67,Severe,33.0,Good,21.05,Good,100.28,Moderate,5
Mandya,12.5238888,76.8961961,74.05,Satisfactory,93.57,Satisfactory,657.11,Severe,29.15,Good,11.88,Good,104.65,Moderate,4
Maddur,12.5848984,77.0448679,62.61,Satisfactory,79.84,Satisfactory,577.7,Severe,25.36,Good,10.1,Good,104.84,Moderate,4
Melparamba,12.4664855,75.0071634,76.18,Satisfactory,81.58,Satisfactory,288.12,Poor,0.54,Good,1.26,Good,130.69,Moderate,5
Balarampur,23.0962135,86.2200923,324.17,Very Poor,345.09,Very Poor,965.17,Severe,15.15,Good,24.35,Good,92.98,Satisfactory,5
Purulia,23.3291882,86.3672378,324.87,Very Poor,345.84,Very Poor,1015.91,Severe,17.25,Good,31.66,Good,96.74,Satisfactory,5
Ghatshila,22.5853113,86.4768222,318.92,Very Poor,341.52,Very Poor,938.72,Severe,14.09,Good,10.37,Good,83.59,Satisfactory,5
Bannur,12.3307313,76.861373,76.32,Satisfactory,93.63,Satisfactory,575.15,Severe,23.03,Good,10.89,Good,111.34,Moderate,5
Memari,23.1777293,88.0966249,382.82,Very Poor,417.05,Severe,1446.82,Severe,20.82,Good,27.63,Good,136.69,Moderate,5
Bardhaman,23.2495714,87.8681751,398.94,Very Poor,435.04,Severe,1532.79,Severe,21.44,Good,28.52,Good,129.39,Moderate,5
Sanduru,15.0832754,76.543411,52.88,Satisfactory,57.89,Satisfactory,333.12,Very Poor,8.15,Good,5.8,Good,109.83,Moderate,4
Perundurai,11.2764669,77.5836267,58.41,Satisfactory,70.24,Satisfactory,346.8,Very Poor,11.7,Good,4.02,Good,69.51,Satisfactory,4
Badami,15.9203874,75.6807865,59.5,Satisfactory,64.3,Satisfactory,342.49,Very Poor,9.04,Good,5.25,Good,117.4,Moderate,4
Mau,25.9391096,83.5716125,206.19,Poor,225.48,Poor,983.09,Severe,16.11,Good,5.97,Good,89.23,Satisfactory,5
Guledagudda,16.0504384,75.7899798,61.12,Satisfactory,65.97,Satisfactory,342.88,Very Poor,8.19,Good,4.78,Good,123.38,Moderate,4
Keruru,16.0115013,75.5463799,68.41,Satisfactory,73.83,Satisfactory,351.73,Very Poor,9.02,Good,3.99,Good,98.46,Satisfactory,4
Mavli,24.792682,73.9745137,67.84,Satisfactory,82.47,Satisfactory,406.42,Severe,12.11,Good,4.73,Good,72.13,Satisfactory,4
Matheran,18.9901544,73.2700191,129.59,Moderate,139.26,Moderate,408.96,Severe,1.71,Good,10.39,Good,192.6,Moderate,5
Khodala,19.7903055,73.4012499,195.34,Moderate,223.43,Poor,993.82,Severe,19.72,Good,30.99,Good,203.35,Poor,5
Ojhar,20.0943037,73.9279539,148.14,Moderate,184.66,Moderate,1135.1,Severe,45.65,Good,29.23,Good,113.14,Moderate,5
Ghatkesar,17.4510837,78.6843022,141.25,Moderate,152.15,Moderate,489.17,Severe,9.41,Good,5.53,Good,98.56,Satisfactory,5
Gaighata,22.9534273,88.7743721,356.99,Very Poor,395.43,Very Poor,1406.42,Severe,22.84,Good,30.93,Good,147.26,Moderate,5
Iritty,11.9877972,75.6768689,103.18,Moderate,112.98,Moderate,313.75,Very Poor,0.95,Good,4.03,Good,148.9,Moderate,5
Bhongir,17.5172789,78.8863383,137.04,Moderate,146.98,Moderate,470.98,Severe,8.39,Good,4.95,Good,101.02,Moderate,5
Jangaon,17.7243771,79.1570824,144.0,Moderate,154.41,Moderate,490.46,Severe,9.39,Good,5.45,Good,107.8,Moderate,5
Nakrekal,17.1647574,79.4274007,107.5,Moderate,114.23,Moderate,414.56,Severe,6.57,Good,2.78,Good,96.95,Satisfactory,5
Kunigal,13.0260158,77.0222704,21.61,Good,27.64,Good,317.82,Very Poor,13.21,Good,2.73,Good,89.64,Satisfactory,2
Valparai,10.3279931,76.9557258,95.54,Satisfactory,104.79,Moderate,348.98,Very Poor,4.47,Good,5.86,Good,164.13,Moderate,5
Hunsur,12.3035086,76.2928095,104.35,Moderate,114.15,Moderate,373.72,Very Poor,2.68,Good,4.89,Good,150.69,Moderate,5
Belthara Road,26.1201223,83.8460568,228.01,Poor,251.47,Poor,1131.79,Severe,20.04,Good,7.66,Good,94.31,Satisfactory,5
Maksi,23.2586954,76.1467445,63.84,Satisfactory,71.18,Satisfactory,403.24,Severe,12.93,Good,3.42,Good,53.41,Satisfactory,4
Pannaikadu,10.2817063,77.6304858,56.7,Satisfactory,67.93,Satisfactory,360.33,Very Poor,13.17,Good,6.04,Good,92.28,Satisfactory,4
Shanivarsanthe,12.7267464,75.8906418,76.39,Satisfactory,83.63,Satisfactory,329.97,Very Poor,3.22,Good,2.75,Good,129.06,Moderate,5
Srirangapatna,12.4226442,76.6849312,83.87,Satisfactory,99.92,Satisfactory,573.17,Severe,20.88,Good,9.68,Good,118.34,Moderate,5
Hebballi,15.4848239,75.1292623,47.93,Good,52.85,Satisfactory,289.61,Poor,6.39,Good,1.59,Good,91.63,Satisfactory,3
Amminabhavi,15.5399001,75.0581951,47.93,Good,52.85,Satisfactory,289.61,Poor,6.39,Good,1.59,Good,91.63,Satisfactory,3
Hubballi,15.3518378,75.1379848,43.42,Good,48.17,Good,270.56,Poor,5.01,Good,1.53,Good,102.66,Moderate,3
Sakaleshpura,12.9434349,75.7862318,60.41,Satisfactory,66.33,Satisfactory,278.52,Poor,1.58,Good,1.9,Good,129.29,Moderate,4
Bantwal,12.8953789,75.0408618,67.09,Satisfactory,72.42,Satisfactory,280.42,Poor,0.67,Good,1.31,Good,127.69,Moderate,4
Nidagundi,16.3588856,75.9363303,70.58,Satisfactory,76.24,Satisfactory,384.3,Very Poor,12.33,Good,5.68,Good,113.98,Moderate,4
Palampur,32.1095492,76.5359534,135.65,Moderate,154.6,Moderate,1119.27,Severe,17.29,Good,6.75,Good,88.63,Satisfactory,5
Huzurnagar,16.9003733,79.8745838,98.99,Satisfactory,106.02,Moderate,438.66,Severe,7.4,Good,3.33,Good,101.91,Moderate,5
Kurugodu,15.3468509,76.8357761,60.93,Satisfactory,66.15,Satisfactory,339.51,Very Poor,10.63,Good,9.9,Good,108.81,Moderate,4
Mariyammanahalli,15.1608519,76.3593289,51.42,Satisfactory,56.54,Satisfactory,339.3,Very Poor,8.6,Good,5.85,Good,107.36,Moderate,4
Kurki,14.3748054,75.9726447,38.79,Good,45.33,Good,395.18,Very Poor,17.3,Good,2.31,Good,57.77,Satisfactory,3
Fatehgarh Sahib,30.6466737,76.3887563,127.11,Moderate,150.14,Moderate,861.66,Severe,13.55,Good,8.89,Good,105.44,Moderate,5
Harohalli,12.6801695,77.473355,33.54,Good,44.46,Good,409.08,Severe,17.52,Good,5.94,Good,97.89,Satisfactory,3
Kudachi,16.628022,74.8532627,106.51,Moderate,113.53,Moderate,439.84,Severe,10.7,Good,3.99,Good,102.1,Moderate,5
Ainapura,16.6688369,74.8944396,106.51,Moderate,113.53,Moderate,439.84,Severe,10.7,Good,3.99,Good,102.1,Moderate,5
Aluru,12.9788319,75.9935776,60.41,Satisfactory,67.27,Satisfactory,314.55,Very Poor,4.8,Good,2.58,Good,117.61,Moderate,4
Madarihat,26.6941144,89.2786204,256.91,Poor,280.4,Poor,1205.58,Severe,15.81,Good,3.84,Good,83.39,Satisfactory,5
Kalchini,26.6910619,89.4474765,254.82,Poor,276.87,Poor,1180.43,Severe,15.65,Good,3.13,Good,82.3,Satisfactory,5
Mateli,26.9387519,88.8059986,261.31,Poor,288.9,Poor,1315.48,Severe,16.94,Good,4.09,Good,73.51,Satisfactory,5
Jaigaon,26.854859,89.3767318,268.08,Poor,292.62,Poor,1273.87,Severe,15.12,Good,3.08,Good,77.01,Satisfactory,5
Aurad Shahajani,18.0562743,76.9286612,86.65,Satisfactory,91.95,Satisfactory,383.91,Very Poor,13.38,Good,7.33,Good,100.77,Moderate,5
Kamatana,17.8583778,77.4518741,103.89,Moderate,110.7,Moderate,416.11,Severe,17.16,Good,8.22,Good,94.79,Satisfactory,5
Velankanni,10.6821882,79.8481424,19.57,Good,27.12,Good,171.21,Moderate,3.29,Good,2.52,Good,86.06,Satisfactory,2
Renukoot,24.2188171,83.0382342,95.77,Satisfactory,101.93,Moderate,411.69,Severe,9.83,Good,5.2,Good,79.94,Satisfactory,5
Diu,20.7137783,70.9853635,81.75,Satisfactory,90.35,Satisfactory,236.46,Poor,1.57,Good,11.73,Good,142.24,Moderate,5
Greater Noida,28.4670734,77.5137649,174.06,Moderate,204.22,Poor,885.44,Severe,23.43,Good,4.01,Good,65.27,Satisfactory,5
