location_id,city,latitude,longitude
1719591496,Chaksu,26.6059831,75.9430338
1724876906,Kiriburu,22.1052858,85.2946667
1728676326,Lad Rymbai,25.369275,92.3261195
1731369807,Bangaon,23.0434655,88.8317765
1732367128,Kanina Khas,28.3302472,76.3091414
1733056447,Singhana,28.0980168,75.8365734
1734611251,Narayanpatna,18.8789148,83.1681889
1739279693,Mahendragarh,28.265912,76.1514755
1739310613,Nangal Chaudhri,27.89058,76.1107826
1739310619,Narnaul,28.0438456,76.1062015
1739922360,Manpur,24.8047161,85.0258508
1739998761,Tengapani,27.7708903,95.9808556
1757600990,Siwani,28.9110335,75.6123447
1760951578,Kamshet,18.7629201,73.5576474
1766570916,Naidupeta,13.9090882,79.8965348
1769456807,Sathankulam,8.4436636,77.9153685
1770391042,Mattan,33.7625855,75.2099476
1771504480,Tanur,10.9783391,75.8763569
1771529388,Chettippadi,11.0719508,75.8535842
1772769991,Supaul,26.1186598,86.6008021
1774442067,Manglaur,29.7921496,77.8760645
1774699996,Maheshkhunt,25.4660038,86.6380889
1776763465,Kishangarh Bas,27.8177405,76.7279416
1776763930,Tijara,27.9350861,76.8522328
1776967006,Payyanur,12.1059663,75.2073158
1777068877,Ferozepur Jhirka,27.7876802,76.9464927
1777069797,Ramgarh,27.5849727,76.8130857
1777208087,Baswa,27.1500097,76.5828235
1777208753,Rajgarh,27.2368043,76.6226801
1777704561,Lachhmangarh,27.3637739,76.8581926
1778051257,Kondotty,11.1457203,75.9643753
1782033976,Hindaun,26.7325006,77.0363121
1782793154,Sendhwa,21.6870684,75.0920315
1782860682,Junnar,19.2094471,73.8771937
1784372136,Gangapur City,26.4766906,76.7232749
1784669897,Vengara,11.0515646,75.9857052
1785015518,Uniara,25.9159016,76.0273172
1785263524,Kekri,25.974212,75.1545672
1786934681,Rajakhera,26.8971615,78.1711602
1786946922,Ambah,26.7058606,78.2301661
1787310657,Lokikere,14.3041588,75.9256057
1787311546,Shyagale,14.2763886,75.93684
1787649445,Daboh,26.0017275,78.8764639
1787649449,Lahar,26.1925169,78.9426117
1787713556,Bhind,26.5652355,78.7889864
1788190015,Mau,26.2613841,78.6701146
1788191875,Mahgawan,26.5002025,78.6053431
1788191876,Seondha,26.1537145,78.7819374
1791135171,Bamanwas,26.5582151,76.5595336
1791424763,Bholath,31.5422961,75.5076163
1791884989,Sultanpur,25.2927008,76.1773757
1793099420,Rawatbhata,24.9345886,75.5883278
1794983294,Gandhi Sagar Colony,24.6893492,75.5671684
1794998956,Kaithoon,25.1256552,75.9700951
1795515125,Rampura,24.4678894,75.4404322
1795712259,Tuipang,22.3159369,93.0262288
1796408692,Khairagarh,21.4166145,80.9818486
1796697953,Mandalgarh,25.2042068,75.0933197
1796707468,Hindoli,25.5777823,75.5024875
1797173869,Sabalgarh,26.2483936,77.4099835
1798597526,Bhuna,29.533547,75.7052177
1798958341,Shahpura,25.6301339,74.9264383
1798966049,Jahazpur,25.6184712,75.2771126
1802090175,Safidon,29.4047614,76.6599089
1802916837,Achalpur,21.25467,77.5086428
1803113014,Umred,20.8473369,79.3247598
1803580705,Deogarh,25.5295393,73.9089328
1804140668,Sadhaura,30.3853511,77.2212289
1804884838,Ponnani,10.7800691,75.9189338
1805003628,Pratapgarh,24.0333495,74.7801315
1805255696,Shoolagiri,12.664763,78.0106313
1805742512,Attur,11.5995411,78.5962711
1807232037,Banera,25.5057196,74.6744335
1807232664,Rajsamand,25.0585825,73.8880816
1807540467,Kumbaluru,14.2534994,75.7967165
1808524437,Pahari,27.7102563,77.0852209
1809868953,Rohru,31.2025299,77.7515958
1809954060,Karanja Lad,20.4820707,77.489234
1810911320,Bohori,26.2570007,91.137184
1811012772,Konanduru,13.8103513,75.2479423
1811387315,Williamnagar,25.506085,90.60381
1811664344,Bayana,26.9059419,77.2924498
1812149363,Khanpur,24.7337603,76.392499
1812344279,Palwal,28.1405741,77.3259802
1812853215,Shadipur Julana,29.1233432,76.4028074
1817087727,Sadulshahar,29.9077029,74.1726582
1826746603,Osiyan,26.725492,72.9087974
1827241949,Bisoi,22.1600676,86.4087029
1827370070,Garhi,23.5908458,74.1482413
1832454700,Annavaram,17.2833149,82.4080348
1833316800,Mahilpur,31.3618053,76.0389066
1833354868,Balsamand,29.0737887,75.4871064
1833529801,Krishnadevipeta,17.6727217,82.3788687
1834076481,Tutikandi,31.0961398,77.1535369
1834078050,Longwood,31.1120506,77.1796294
1834078813,Bharari,31.1237707,77.1765395
1835573773,Khetri,28.0003366,75.784133
1836755173,Machhiwara,30.9154607,76.1992887
1837795197,Tanda,31.6688398,75.6333552
1838127707,Mandawar,27.8616166,76.5498876
1838265464,Tinwari,26.5519122,72.8845101
1838401830,Kaman,27.6526038,77.2696401
1838860475,Weir,27.0179768,77.174077
1838876388,Todabhim,26.9181613,76.8137573
1839993600,Sheopur,25.6656611,76.6954843
1842778359,Nilamel,8.8234714,76.8823652
1843833997,Dhariawad,24.1015888,74.4420968
1848134157,Ukhrul,25.0982654,94.363167
1852935385,Chhipabarod,24.6218085,76.7108044
1853006891,Vedaranyam,10.3750072,79.8489418
1853439210,Bigod,25.2592328,75.0089364
1858666349,Hatta,24.1302564,79.5978601
1859090792,Khrew,34.0198524,74.9995393
1859927491,Venjaramoodu,8.6780953,76.9094851
1861529822,Amroli,21.2375488,72.8505771
1865955411,Banmankhi,25.8906128,87.1944594
1865955439,Shapur,21.2374584,76.2235471
1867172714,Lalgola,24.4204752,88.255121
1870312821,Maduranthakam,12.5081836,79.8882285
1877764390,Kilimanoor,8.7703581,76.8809615
1880437827,Aluva,10.1077682,76.3568532
1880441437,Vijayawada,16.5115306,80.6160469
1882920874,Mandi,31.7084496,76.9293782
1883467582,Giddarbaha,30.2051335,74.6635003
1886582781,Jobner,26.973031,75.3869944
1886582782,Renwal,27.1597154,75.3593637
1887807604,Bhawani Mandi,24.4165267,75.833981
1887807606,Dag,23.9321229,75.8342004
1887929310,Quepem,15.2142541,74.0707793
1888052478,Rupbas,26.9938163,77.5902471
1888067086,Curchorem,15.2617381,74.1082756
1888222783,Periyasemur,11.366551,77.6978494
1888270703,Sarwar,26.0636337,75.0130175
1888420645,Polur,12.5128284,79.1265194
1888633561,Pullambadi,10.9400879,78.9078938
1889578783,Nadbai,27.2156849,77.1982449
1891611846,Niwai,26.3593233,75.9251042
1891703302,Kasba Khandhar,26.0151347,76.6045369
1891833767,Atru,24.877725,76.6698362
1892689994,Rishabdeo,24.076555,73.69151
1892713291,Chawand,24.188051,73.810553
1893257200,Chohtan,25.4839955,71.074919
1893804941,Jaitaran,26.2031507,73.9382064
1894237954,Fatehnagar,24.8156354,74.0942855
1894237957,Railmagara,25.0232929,74.1143579
1894237958,Raipur,25.4014292,74.1610959
1894917805,Kuchera,26.9861762,73.9727321
1895694325,Pirawa,24.1614951,76.0337764
1895694636,Sunel,24.371921,75.9581189
1895815551,Gangdhar,23.9393322,75.6222863
1895915664,Jurhara,27.7812391,77.2067689
1896337440,Kaivara,13.3473859,77.9867895
1896434145,Kotri,25.4007039,74.899969
1896673157,Kotkasim,28.0290761,76.7195386
1896673162,Tapukara,28.1106824,76.8313589
1896788997,Surajgarh,28.3093933,75.7326441
1896942074,Nadoti,26.7082706,76.7174223
1897656987,Kumher,27.3152709,77.3789964
1897675912,Bhinay,26.0527669,74.7728638
1897682024,Gothan,26.6530294,73.736792
1897712980,Amet,25.301252,73.9273745
1897884797,Gangapur,25.2154661,74.2639828
1898318800,Bissau,28.2469372,75.076566
1898318804,Mandrella,28.3122375,75.4332475
1898670537,Narayana,26.7906107,75.2058747
1898670737,Roopangarh,26.7965008,74.8522452
1898770680,Sangod,24.9251835,76.2861027
1898826716,Tibbi,29.5553001,74.5059222
1899389762,Jasrapur,28.027736,75.7145723
1899465699,Nagar Fort,25.8987839,75.826471
1899706189,Malsisar,28.3541431,75.2952724
1900130103,Khajuwala,28.7070054,72.5941081
1901751202,Sojat Road,25.8643593,73.7507988
1909807622,Alangulam,8.8669548,77.4959792
1910112058,Kaloo,28.3795856,73.8900742
1911125834,Poogal,28.5107556,72.810284
1911141270,Rawla Mandi,28.8466457,72.886965
1917692176,Chathannoor,8.8640806,76.7142084
1919033096,Rajakkaad,9.9637109,77.0981972
1919924850,Rampur,31.4515803,77.6385618
1920319882,Swaroopganj,24.6593048,72.9304449
1922034740,Raipur,26.0419413,74.0197009
1924017526,Merta City,26.6480362,74.0335019
1924071803,Kawai,24.7561169,76.7344344
1924801826,Vadakkenchery,10.5922019,76.4840809
1924819842,Mukoodal,8.7426144,77.5236216
1925144307,Banswara,23.550075,74.446294
1925144312,Jhalod,23.1006273,74.1560018
1929484600,Deeg,27.4773321,77.3257027
1930575995,Sailana,23.462571,74.9236072
1931914687,Vijayanagar,29.2436472,73.5222553
1939723047,Kesrisinghpur,29.9474531,73.62025
1940102419,Napasar,27.9616924,73.5601303
1940412188,Ramgarh,28.1707047,74.9776868
1944064492,Falna,25.2335457,73.2354341
1946894702,Tadigadapa,16.4722303,80.700072
1949902992,Avanigadda,16.0193432,80.9150772
1949904661,Nagayalanka,15.9489671,80.9177121
1950499782,Nuzvid,16.7907012,80.8476103
1952371664,Chandi,25.3260098,85.403269
1955175522,Olavakkode,10.8133231,76.6335092
1957196992,Ukhra,23.6474107,87.2446639
1957275768,Rampura Phul,30.2703978,75.2373537
1960941756,Maur,30.0661125,75.2298534
1963379165,Sagwara,23.6733339,74.0249551
1977558902,Udhampur,32.9219726,75.1331482
1979717928,Tamkuhi Raj,26.6901612,84.1801957
1981613388,Guruvayur,10.5950431,76.0417924
1982755606,Thriprayar,10.4140539,76.1062733
1993510326,Omassery,11.3649992,75.9642319
1995459187,Valsad,20.6067767,72.9272881
1996955018,Manesar,28.3617283,76.9402153
1997049602,Bilimora,20.7671693,72.9693451
2001552803,Cumbum,15.5862083,79.1148164
2002387707,Simalwara,23.5671103,73.7433908
2005198555,Govindgarh,27.5047288,76.9988322
2005367299,Sikri,27.5767311,77.0737325
2013145763,Chalakudy,10.3041869,76.3371037
2013558692,Chakan,18.7623111,73.8625448
2017884064,Sairang,23.810344,92.652259
2019082107,Alirajpur,22.3031314,74.3546218
2019578138,Nagar,27.4216563,77.100411
2022061989,Ghansor,22.6587454,79.9503175
2022061991,Pindrai,22.5205063,80.0383702
2022807192,Vadodara,22.2973142,73.1942567
2023119289,Palus,17.0955099,74.4515545
2023270821,Tasgaon,17.0375853,74.6024851
2023659026,Naini,25.3926726,81.8590806
2024154011,Kavathe Ekand,16.9861258,74.6226524
2024830066,Kherli,27.202183,77.0371372
2024870770,Bandikui,27.0457102,76.5752695
2030161483,Bari,26.6469447,77.6156532
2031651858,Khategaon,22.5951633,76.9062501
2031838799,Mandrail,26.3944033,77.3326006
2033125875,Julwania,21.8641858,75.2084225
2037233125,Guna,24.6476632,77.3161782
2040071932,Mathahi,25.9079184,86.7261029
2041145739,Narmadapuram,22.7545538,77.7198249
2045487231,Pichore,25.1780227,78.1897489
2045718754,Dabli Rathan,29.5506671,74.19181
2045718755,Hanumangarh,29.6152878,74.2903968
2046843969,Itarsi,22.6124961,77.762753
2046851906,Seoni Malwa,22.4520024,77.4665358
2048647835,Koradacheri,10.7699593,79.4912099
2051378373,Binka,21.0247818,83.8119606
2051869424,Jaitsar,29.3488844,73.6591072
2051869458,Sardargarh,29.3756443,73.7446165
2055745592,Bareta,29.8615817,75.6914815
2058888101,Bijawar,24.6226958,79.4892837
2058888106,Damoh,23.8395678,79.4444361
2058906658,Sagar,23.8417793,78.7466817
2063620731,Dindori,22.9446796,81.0774969
2063676920,Pandharkawada,20.0231391,78.5477347
2066931408,Ichoda,19.4286536,78.4528573
2068274800,Mysuru,12.3051828,76.6553609
2068705797,Kuda,23.1360634,71.3818747
2068719210,Vadali,23.9411124,73.0403755
2068743536,Pulgaon,20.7258046,78.3176198
2070578539,Dharmapuri,18.9492756,79.0954665
2075267205,Churhat,24.4279649,81.6703044
2075267206,Govindgarh,24.3786816,81.2992271
2075272845,Rampur,24.3395088,81.4762178
2075272846,Sidhi,24.4108921,81.8794694
2075911963,Salaya,22.311004,69.6025978
2076315674,Jaigarh,17.2950841,73.2211207
2077500593,Mehdawal,26.9772533,83.1108622
2081200029,Kotra,25.8085199,79.3091991
2081283830,Sadak-Arjuni,21.0931803,80.1541573
2083781169,Meghnagar,22.9073824,74.5426348
2084662997,Saikul,25.0595866,94.0288671
2087323520,Bharwari,25.5615617,81.4899572
2088321493,Mansi,25.511937,86.5530737
2097662364,Chandur,20.8155716,77.9719587
2097780528,Ajnala,31.8442334,74.7625233
2100158946,Itawa,25.5388521,76.378973
2101146604,Bhopalgarh,26.6540094,73.4956708
2104594101,Paramathi,11.1548155,78.0212943
2107828889,Ghatol,23.7570852,74.4124702
2107828890,Peepal Khoont,23.8079124,74.5611911
2107881892,Talwara,23.565324,74.3230521
2113889922,Galiakot,23.5442268,74.0052761
2119381452,Partapur,23.5931445,74.1752202
2119650741,Majitha,31.7565085,74.9567976
2122430558,Sanguem,15.2282657,74.1512667
2122566620,Semari,24.0558895,73.8566686
2123457120,Pavoorchatram,8.9164315,77.381306
2124253273,Kulithalai,10.9367877,78.4218872
2127171791,Samayapuram,10.9203885,78.7410027
2129106827,Somanur,11.0896324,77.1847761
2135982229,Zokhawthar,23.36595,93.383898
2136174118,Kanjikode,10.7982504,76.7500593
2138007866,Nandura,20.8334751,76.4598325
2138091867,Jorhat,26.7577925,94.2079645
2138820649,Mahabubabad,17.595749,79.9999224
2139197038,Shahganj,26.0557391,82.6810239
2140813409,Mahmudabad,27.2985804,81.1250812
2141045773,Maruthamputhur,8.8332399,77.5154096
2141899759,Baghpat,28.943402,77.2193369
2141899772,Bulandshahr,28.4056515,77.8542516
2141899782,Haidargarh,26.6033677,81.364046
2143677048,Saphale,19.5785898,72.8215738
2143791966,Shahapur,19.4517936,73.3265956
2144176800,Sumerpur,25.1538056,73.0816488
2146972961,Bharuwa Sumerpur,25.8260509,80.1600804
2146972962,Kalpi,26.1216714,79.7458188
2146972963,Lalitpur,24.6935695,78.4178866
2146972964,Mauranipur,25.2447,79.1322943
2146977936,Sarai Aquil,25.3777938,81.5098938
2146977939,Sirathu,25.6475744,81.3175511
2149339903,Kadayanallur,9.0842049,77.3461957
2152475525,Agar,23.7154976,76.0075005
2152478476,Simrol,22.539445,75.9115643
2152478481,Susner,23.9439309,76.0995515
2155203643,Cherpulassery,10.8774908,76.3138677
2159420289,Kahalgaon,25.2623176,87.2303381
2159535594,Shahpur,22.1936127,77.905087
2160156909,Shahdol,23.3002343,81.364771
2160222157,Bagodar,24.0776871,85.8323869
2160874904,Rahatgarh,23.7896536,78.3977995
2161157704,Nellikkuppam,11.7756098,79.6716408
2161251644,Pohari,25.5401891,77.3641395
2161260966,Hilsa,25.3161108,85.2818251
2161597866,Alanda,17.5632704,76.5678524
2162135201,Chennur,18.8555246,79.7904908
2162274462,Rehti,22.736018,77.433525
2162402434,Barhi,23.9027271,80.8158787
2162612029,Amanganj,24.4253121,80.0348387
2162612044,Pawai,24.273603,80.1662565
2162733875,Chanderi,24.7119436,78.1372743
2163527432,Keolari,22.3688511,79.9060943
2163895257,Salar,23.770408,88.101467
2163915593,Garhakota,23.7796456,79.1454892
2163918783,Sironj,24.101593,77.6905891
2164058591,Harda,22.3388828,77.0929933
2164369692,Jaisinghnagar,23.6264719,78.571865
2164370264,Dolariya,22.5958114,77.6379784
2164588470,Araria,26.1346459,87.4654062
2164598178,सिक्टी,26.4078645,87.5512364
2165551108,Isagarh,24.8392309,77.8871214
2165849646,Anjad,22.0416303,75.0558863
2165849650,Kukshi,22.2091671,74.7592764
2166764365,Khargone,21.825599,75.614182
2166870910,Dhar,22.5972396,75.306565
2167344145,Chandauli,25.2592694,83.2667942
2167587185,Mandaleshwar,22.1750127,75.6607089
2173892226,Jhabua,22.7696741,74.591217
2173994342,Bālumāth,23.8298213,84.7887723
2175779296,Bhitarwar,25.7975394,78.1124652
2183876631,Hadgaon,19.4961469,77.6588734
2191625462,Khair,27.9420637,77.842669
2192587234,Amethi,26.1573163,81.8055055
2194359494,Bachhrawan,26.4709168,81.1152047
2194902700,Baraily,23.0043307,78.2306197
2211379671,Korutla,18.8257369,78.7115693
2211705336,Khimlasa,24.2057271,78.3656254
2213151070,Sangamner,19.5663367,74.2112649
2213255853,Pachmarhi,22.4736824,78.4360537
2228900287,Thorrur,17.582996,79.6589492
2235589992,Bemetara,21.7140465,81.535504
2239097369,Powayan,28.0671465,80.0973671
2239293441,Bishrampur,23.1908279,82.966982
2239295749,Surajpur,23.212528,82.8667246
2239495632,Pathalgaon,22.5565847,83.4586397
2240027750,Ramtek,21.3957522,79.3257474
2240084480,Kakori,26.869005,80.7877429
2242382035,Kamareddy,18.3222091,78.3387118
2243881409,Peapully,15.2349482,77.7390753
2246454867,Kolhui,27.2984683,83.3316094
2246454946,Sonauli,27.4719014,83.4662018
2248482493,Mallasamudram,11.4903306,78.0322292
2250766758,Puranpur,28.5128878,80.1474813
2255169852,Basna,21.2776975,82.8276732
2255173358,Tumgaon,21.192648,82.1234163
2255300638,Khaga,25.7722709,81.1047339
2260478823,Nagar Untāri,24.2804816,83.4938413
2261959751,Jashpur Nagar,22.8881481,84.1391879
2263054652,Jewar,28.123206,77.5571558
2264359120,Kodumudi,11.0751963,77.8858837
2266085749,Banda,28.2406582,80.1076207
2266664513,Parola,20.8763635,75.114759
2266679719,Erandol,20.9238978,75.3293049
2267324726,Deori,21.0722872,80.366631
2267325997,Sakoli,21.0874425,79.997425
2267531594,Maharajganj,27.1458005,83.5621855
2268571688,Pachore,23.7137046,76.732889
2269392496,Ghoti,19.7167761,73.6244742
2270284915,Titagarh,22.7419198,88.379201
2270316597,Kanker,20.2692747,81.4932111
2270331520,Gajapatinagaram,18.2799603,83.3381591
2270772824,Simga,21.6275707,81.7031289
2271085956,Chandarpur,21.7076682,83.2354433
2271360789,Mayiladuthurai,11.1018614,79.6503162
2272004767,Kanjirappalli,9.5583077,76.791361
2272011556,Kumily,9.6067952,77.1671018
2272344017,Pathardi,19.1717199,75.174557
2272652563,Manwat,19.2990519,76.4938736
2272652564,Pathri,19.2633717,76.4331584
2272673995,Bhokar,19.2195386,77.668749
2272755613,Armoor,18.7904482,78.2907202
2272857281,Ramnagar,27.0866042,81.404409
2272865521,Sironcha,18.8481969,79.9639321
2272891765,Gidam,18.9754038,81.397147
2273079823,Biramitrapur,22.4065426,84.7309313
2273598142,Khurja,28.2532652,77.853916
2273760151,Mahasamund,21.1101022,82.0986634
2273779812,Bangomunda,20.3422924,82.9110735
2274054477,Bhanjanagar,19.9247124,84.5810104
2274054487,Gopalpur,19.2598878,84.9051656
2275101395,Chhaprauli,29.2091123,77.1734354
2275304393,Govardhan,27.497349,77.4611872
2275459328,Barapali,21.1900808,83.5872017
2275459338,Boudh,20.8415619,84.3213321
2275459349,Dashapalla,20.3338944,84.8482668
2275459369,Nayagarh,20.1272799,85.1044062
2278426212,Ernakulam,9.9837257,76.2740001
2280109332,Elamanchilli,17.5498976,82.8529808
2280110284,Tallapalem,17.6342447,82.8913199
2280977115,Poonjar,9.6737595,76.8130292
2281188930,Prathipadu,17.2305128,82.1940353
2282010804,Ravulapalem,16.7607989,81.8435349
2282994869,Paradip,20.267429,86.6597351
2283805036,Saputara,20.579669,73.7478878
2283890637,Pamarru,16.3226443,80.9605914
2290049392,Vavoshi,18.7772978,73.2213131
2291360678,Parbatsar,26.8870975,74.7653124
2297920028,Kootalida,11.495894,75.8107195
2298918717,Loni,19.5821138,74.4709449
2299042250,Sinnar,19.8453138,74.0000241
2299756706,Satana,20.5991006,74.2021078
2300012614,Dharangaon,21.010586,75.2737384
2301931839,Anjangaon,21.1638392,77.3110843
2301931840,Buldhana,20.53208,76.179911
2301931841,Khamgaon,20.7053471,76.5669716
2301931842,Mehkar,20.1508476,76.5690168
2301931843,Motala,20.6763565,76.2076524
2303104808,Basmat,19.3267094,77.1575267
2303104810,Kalamnuri,19.6741307,77.3119839
2303112755,Purna,19.1829363,77.026731
2303112756,Umarkhed,19.6001568,77.6904744
2305719889,Barshi,18.2341108,75.6875109
2305719892,Kalamb,18.5730474,76.0224924
2305719893,Kurduvadi,18.090766,75.4139381
2306724212,Daund,18.4610039,74.5790616
2306724213,Karjat,18.5514071,75.0096876
2306726130,Shrigonda,18.6145198,74.6990672
2313653794,Godhra,22.7785001,73.6245157
2313692616,Dahegam,23.168191,72.8223276
2313960118,Dhandhuka,22.3816365,71.9791414
2315565493,Baramati,18.1478834,74.5733979
2315851297,Khanna,30.700625,76.2220763
2316402287,ડાકોર,22.7528356,73.152166
2316402763,Umreth,22.6990518,73.115045
2316771775,Ahwa,20.7587262,73.6873533
2317185208,Gariadhar,21.5385705,71.5792958
2317292598,Lalpur,22.1915377,69.963963
2319700516,Manavadar,21.4979645,70.1406499
2319700817,Vanthali,21.4772602,70.3321207
2319743607,Dhari,21.3280712,71.0262213
2320312331,Jafarabad,20.8660085,71.3647543
2320402446,Vallabhipur,21.8885909,71.8781618
2321173279,Visnagar,23.6978037,72.5507598
2321295911,Laksar,29.7474421,78.0238141
2322308251,Devgadh Baria,22.7014918,73.9088415
2322861026,Ankleshwar,21.6293206,72.9945103
2324531552,Sikka,22.4290087,69.8432372
2324586033,Bhanvad,21.929814,69.7806878
2326347064,Bagasara,21.4857835,70.9559406
2326482748,Upleta,21.7427316,70.2820025
2329495882,Barpathar,26.2765594,93.9021107
2329495972,Bokajan,26.0235087,93.7707012
2329587324,Barapujia,26.274224,92.4992256
2329587325,Kahibari,26.2852477,92.4551642
2332907291,Chimakurthi,15.5850996,79.8663517
2337842536,Jamnagar,22.4732415,70.0552102
2338035245,Sutrapada,20.8428692,70.4799081
2339553940,Gadhada,21.9682625,71.5769241
2340450465,Talala,21.0560298,70.5303798
2346912231,અંજાર,23.1103566,70.0282856
2347617436,Bodvad,20.8775824,75.9934737
2357271360,Una,31.4671144,76.2720521
2360610107,Solan,30.9077569,77.1023645
2365222325,Bhawanipur,26.4622386,91.0654076
2365222326,Sarupeta,26.4985058,91.0776156
2365754792,Paintepur,27.2788583,81.1807701
2370172839,Bassi Pathana,30.6896408,76.4042392
2370230660,Surendranagar,22.72317,71.648352
2373835978,Patan,23.8505032,72.1133403
2377341767,Sultānpur,29.7587913,78.1078586
2377766084,Gokul,27.439072,77.7203733
2377984900,Barkot,30.808606,78.205961
2378089003,Beawar,26.0992137,74.3127044
2380308896,Talod,23.3530428,72.9510592
2380791820,Jassur,32.2816237,75.8494473
2380791822,Tira Sujanpur,31.8355482,76.5059744
2380803047,Sarkaghat,31.6997882,76.7377982
2381630190,Radhanpur,23.8315668,71.6103884
2385333812,Khairabari,26.6042737,91.8146519
2385333813,Mazbat,26.7911078,92.2910036
2385822769,Baran,25.0981904,76.5169876
2385822773,Mangrol,25.3307117,76.5120394
2386717160,Dharampur,30.9004365,77.0247842
2389583651,Dabhol,17.5889931,73.1824019
2389919046,Achabal,33.6839389,75.2194669
2389952509,Ratannagar,28.2135753,74.9538851
2389964986,Kokernag,33.5872252,75.3012493
2390506871,Nambiyur,11.3568056,77.3189127
2393005789,Chengalpattu,12.6840886,79.9836371
2393454365,Sikariganj,26.5059539,83.2005744
2394542594,Sunabeda,18.7278495,82.8274978
2396422821,Bolpur,23.661154,87.6962424
2396495489,Guskara,23.4926217,87.7371023
2396942480,Labhpur,23.8152993,87.8000825
2398002936,Boko,25.9753282,91.2276033
2401312497,Chamkaur Sahib,30.8971758,76.4116372
2401359198,Jirapur,24.019778,76.3762194
2404730983,Digapahandi,19.3731365,84.571973
2407645136,Khamanon,30.816352,76.3386049
2408115621,Draksharama,16.7914128,82.0639657
2408115627,Nidadavolu,16.9100459,81.673242
2408115628,Polavaram,17.2467444,81.643912
2408119848,Rajamahendravaram,17.0050454,81.7804732
2408119856,Ramachandrapuram,16.8338968,82.0311328
2408119861,Razole,16.4763891,81.8390689
2409437167,Bhagta Bhai Ka,30.4834552,75.0959277
2409551371,Udaipur,24.578721,73.6862571
2409575721,Pattukkottai,10.4250919,79.3130936
2409601966,Bhiwadi,28.2039413,76.837441
2409936290,Antah,25.1557722,76.296786
2409936296,Baggar,28.1876766,75.5009368
2409936302,Bagru,26.8087953,75.5423119
2409936303,Bakani,24.2865186,76.2362147
2409971223,Begun,24.9860286,75.0132209
2409985881,Bhinder,24.5033723,74.1859164
2409985882,Bhusawar,27.0360901,77.0522581
2409996111,Bidasar,27.8353916,74.317423
2410307585,Gulabpura,25.9060534,74.6599022
2410338012,Kanor,24.4336616,74.2646915
2410346361,Kapren,25.4052655,76.0751181
2410354746,Khairthal,27.7988498,76.6433325
2410580447,Chandur,16.9794401,79.0584117
2410909133,Lalsot,26.5630662,76.3281328
2410910344,Losal,27.4004329,74.9182758
2410945349,Manoharthana,24.2355768,76.8066683
2410952396,Modak,24.7264052,75.9719892
2411384513,Mukandgarh,27.9540478,75.2239759
2411400721,Nimbahera,24.6258698,74.6866837
2411967879,Rajaldesar,28.0283877,74.4736238
2411976968,Rani,25.3478156,73.308225
2411982599,Ratangarh,28.0749601,74.6243533
2412025718,Satalkheri,24.65423,75.978444
2412033617,Sheoganj,25.1388932,73.0655263
2412043242,Suket,24.6473824,76.0438211
2412051363,Takhatgarh,25.3227221,73.0038692
2412135852,Viratnagar,27.4344941,76.1823431
2412822043,Gunupur,19.0714045,83.8148798
2412822045,Mandasa,18.8689665,84.4632615
2412822046,Paralakhemundi,18.7802875,84.0895069
2415623066,Bargaon,22.1662946,84.2922247
2420445809,Barbil,22.1118877,85.3868485
2424970982,Umerkote,19.6666956,82.2061251
2425177946,Madanpur Rampur,20.1982553,83.520928
2427741343,Babu Barhi,26.4582063,86.275475
2429714747,Deohar,26.4070349,86.2655972
2429714749,Surha,26.4431642,86.2716809
2429775200,Hassanpur,27.9689217,77.494222
2429803332,Chandhat,28.122339,77.4465124
2429827919,Mohna,28.2228843,77.4447889
2430660896,Dakpathar,30.4948804,77.7929263
2431253279,Bhadrak,21.0633288,86.5053731
2435045626,Pettavaithalai,10.8994891,78.4929164
2440054373,Badamba,20.4195571,85.3406483
2441163836,Pattamundai,20.5815177,86.560468
2441357738,Jagatsinghpur,20.2593872,86.1660878
2441444585,Pipili,20.1187885,85.8333277
2453864993,Mokokchung,26.3238761,94.5214104
2454682914,Serchhip,23.3095426,92.857116
2457876021,Badagarh,19.6449427,84.4076231
2457876025,Hinjilicut,19.485655,84.7442693
2457876034,Seragarh,19.5129881,84.603937
2459009297,Chikiti,19.2014309,84.614825
2459047665,Hungpung,25.0629102,94.3456319
2459082772,,25.2025591,94.4495991
2459097897,Jessami,25.6169442,94.5394336
2459266817,Kiphire,25.88673,94.7863485
2459412845,Tuensang,26.2393314,94.8146931
2460862103,Secunderabad,17.4337246,78.5006827
2461591964,Teliamura,23.8398163,91.6264584
2461651923,Bishalgarh,23.6738397,91.2829685
2461651931,Bishramganj,23.607676,91.3479074
2462046982,Mamit,23.9160087,92.4935815
2464922934,Peth Umri,19.0397588,77.6459046
2465552816,Bapatla,15.9052608,80.4680501
2465571172,Challapalli,16.1167972,80.9301805
2465571174,Pedana,16.2608449,81.1522283
2466236060,Rongram,25.5981138,90.2518759
2466573884,Dumri,23.9943207,86.0118652
2467312527,Byasanagar,20.9587602,86.1226688
2467374529,Kodarma,24.4675477,85.5939641
2467531041,Bokaro,23.6544338,86.1456444
2467636044,Masaurhi,25.3508773,85.0341732
2468104991,Bhawanipatna,19.9104952,83.1678321
2468833075,Daboka,26.1129473,92.8658755
2469894280,Manja,25.9695246,93.4373259
2471419024,Rajmahal,25.053055,87.8304516
2472158344,Bhadaur,30.4763027,75.329823
2473978497,Kannamangalam,12.7498833,79.1518558
