location_id,city,latitude,longitude,temperature,humidity,wind_speed,wind_deg,timestamp
1307289465,Nuh,28.1033372,77.0047993,17.95,44,3.36,295,1766499073
1310391715,Aurangabad,24.7536696,84.3746725,15.94,43,1.71,272,1766499074
1310592978,Barhi,24.3045445,85.4194812,13.9,48,2.31,235,1766499074
1310592979,Hazaribagh,23.9924352,85.3616252,12.28,50,1.97,294,1766498919
1310865372,Chatra,24.2056663,84.8707742,13.22,47,2.3,204,1766499074
1310961424,Lohardaga,23.433053,84.679921,13.52,44,2.13,308,1766499074
1311778716,Barki Saria,24.1760046,85.8893597,15.63,45,2.56,296,1766499074
1311778718,Danwar,24.4107515,85.9818431,15.26,45,2.34,290,1766499074
1312143689,Sheikhpura,25.139584,85.8381996,16.4,47,2.38,256,1766499074
1312920306,Sahibganj,25.244263,87.6348084,17.49,52,1.98,245,1766499074
1313338376,Dalkola,25.877093,87.8414703,18.42,53,2.72,272,1766499074
1313338377,Katihar,25.5433817,87.5690417,17.73,53,3.24,259,1766499074
1313338378,Kishanganj,26.1014194,87.9507791,18.77,54,2.58,282,1766499074
1315450788,Aravakurichi,10.7770404,77.9094009,23.64,61,1.75,118,1766499074
1315874328,Sarmathura,26.5155043,77.3724377,19.54,42,1.1,21,1766499074
1315878538,Manoharpur,27.2984347,75.9517562,17.03,36,3.07,333,1766499074
1323455437,Sini,22.7932599,85.9454015,18.13,37,1.22,242,1766499074
1323546932,Rourkela,22.2309255,84.8678705,16.83,41,1.36,210,1766499062
1324232120,Bankura,23.235601,87.0660229,19.15,26,1.69,22,1766498680
1324232173,Bishnupur,23.0757335,87.3146343,19.22,29,1.52,26,1766499074
1328010317,Lachung,27.6897097,88.7425876,-3.62,57,2.85,33,1766499074
1329752274,Dudhnai,25.9827514,90.7824497,17.59,66,2.04,187,1766499074
1339609870,Burhar,23.2120356,81.5361624,14.91,47,1.38,275,1766499074
1339609876,Kymore,24.0454746,80.5920888,16.02,44,1.39,355,1766499074
1339609880,Pali,23.3656852,81.046238,15.34,48,1.27,187,1766499074
1339869392,Hanamkonda,18.0068629,79.5578719,18.55,44,1.7,353,1766499074
1339869400,Kazipet,17.9807175,79.5131833,18.42,44,1.61,357,1766499074
1342435697,Nava Raipur,21.1610268,81.7864412,17.99,52,1.03,20,1766499074
1342672119,Kashipur,23.4339229,86.6668896,18.57,29,1.96,21,1766499074
1342673445,Raghunathpur,23.5381361,86.6739117,18.43,31,2.04,20,1766499074
1346689774,Amethi,26.7560594,81.1576748,14.06,47,2.7,256,1766499074
1347986155,Saltora,23.5217886,86.935786,18.52,30,1.99,355,1766499074
1348192542,Kozhikode,11.2450558,75.7754716,25.57,75,2.95,327,1766499074
1348203472,Mirganj,26.365964,84.3373624,17.49,46,2.5,265,1766499074
1348472761,Shahgarh,24.3139578,79.118333,17.85,46,1.78,30,1766499074
1349592495,Mairwa,26.2366547,84.1505195,17.16,47,2.39,264,1766499074
1349713130,Gopalganj,26.4609692,84.4398292,17.64,47,2.6,266,1766499074
1349762817,Ramnagar,27.1651657,84.3285453,16.6,57,2.56,291,1766499074
1350357058,Georai,19.2625294,75.7504928,22.18,33,2.5,120,1766499074
1351009057,Manipal,13.3519723,74.7870308,22.92,74,1.39,328,1766498939
1351421535,Barharia,26.3156046,84.4560243,17.58,46,2.54,264,1766499074
1351481042,Goreswar,26.5282906,91.7249869,19.04,55,2.31,286,1766499074
1351765267,Saila Khurd,31.2970718,76.0749356,15.92,55,3.65,318,1766499074
1351836911,Maharajganj,26.108443,84.5028865,17.12,46,2.38,264,1766499074
1351877990,R S Pura,32.6069839,74.7338563,16.45,44,2.75,265,1766499074
1356791775,Asmoli,28.6949735,78.5333629,18.3,36,4.19,298,1766499074
1357114753,Petlad,22.4770467,72.8003365,22.55,33,3.77,17,1766499074
1358974390,Koliwar,25.5734451,84.7911476,13.92,45,2.41,269,1766499074
1364801679,Anandpur Sahib,31.2346773,76.4973104,15.79,54,2.18,360,1766499074
1364843581,Howly,26.4249628,90.9712027,19.06,58,2.08,270,1766499074
1364954524,Kheralu,23.8851474,72.6172316,21.58,36,3.23,336,1766499074
1364954535,Vadnagar,23.7848358,72.6346407,21.65,37,3.06,327,1766499074
1366221887,Dasuya,31.8143209,75.6573028,15.73,52,2.49,306,1766498974
1366221890,Nakodar,31.1264364,75.4761382,16.23,46,3.17,295,1766499074
1367933815,Sri Hargobindpur,31.6875406,75.4784376,15.79,49,3.23,293,1766499074
1370641379,Baleshwar,21.5017098,86.9216712,18.69,55,1.36,181,1766499074
1375609362,Amargarh,30.4634148,76.0115571,16.53,49,3.75,321,1766499074
1380070099,Sualkuchi,26.1699129,91.5708517,20.99,78,0.0,0,1766499074
1383356809,Khem Karan,31.144424,74.559673,16.06,39,2.96,296,1766499074
1383356810,Patti,31.2802361,74.8551871,15.63,42,2.84,291,1766499074
1383610129,Firozpur,30.9611784,74.6092483,16.07,38,2.91,303,1766499074
1389874402,Nabha,30.3739948,76.1528674,16.63,49,3.76,320,1766499074
1391276779,Aminagada,16.0572246,75.9450563,21.69,31,3.92,77,1766499074
1393852189,Rajkot,22.3053263,70.8028377,27.29,34,4.39,36,1766499074
1395398114,Bawani Khera,28.9497708,76.0317482,18.15,33,3.91,293,1766499074
1395398115,Bhiwani,28.7931703,76.1391283,18.28,32,4.16,293,1766498953
1395403741,Tosham,28.8701972,75.9153045,18.78,31,4.28,294,1766499074
1396151305,Hansi,29.10532,75.9634101,18.04,33,3.76,293,1766499074
1396221563,Narwana,29.5931892,76.1274098,17.35,36,3.48,297,1766499074
1396322291,Barwala,29.3661169,75.9070661,18.03,32,3.91,289,1766499074
1396322940,Uklana,29.5124365,75.8782021,17.71,33,3.8,290,1766499074
1396551467,Fatehabad,29.5104313,75.4535276,17.61,31,3.92,292,1766499074
1396800702,Kalanwali,29.8330601,74.9760939,17.17,30,3.71,298,1766499074
1396800704,Mandi Dabwali,29.9657112,74.702937,17.23,29,3.63,301,1766499074
1396801949,Sardulgarh,29.6934466,75.23753,17.29,31,3.81,293,1766499074
1396981980,Bathinda,30.206791,74.9463699,17.19,32,3.57,312,1766499074
1396983320,Ratia,29.6862307,75.5750521,17.3,33,3.69,294,1766499074
1397139972,Rohtak,28.9010899,76.5801935,17.8,36,3.81,297,1766499074
1397292170,Pataudi,28.325914,76.7787023,17.7,43,3.8,294,1766499074
1397297781,Farrukhnagar,28.4479606,76.8229285,17.88,42,3.77,294,1766499074
1397401437,Jhajjar,28.6066833,76.6580764,17.43,39,3.89,295,1766499074
1398521905,Rajgarh,28.6415386,75.3852992,19.37,28,4.11,296,1766499074
1399049982,Jhunjhunu,28.1287995,75.3992581,17.99,34,4.2,308,1766498914
1399193078,Churu,28.298335,74.9679308,18.82,29,3.86,313,1766498891
1399193226,Taranagar,28.6707787,75.0361419,19.47,27,4.24,300,1766499074
1403124994,Hiranagar,32.4544251,75.2701192,16.05,48,2.49,331,1766499074
1403184213,Bari Brahmana,32.6383139,74.9152361,16.07,45,1.43,288,1766499074
1403184214,Bishnah,32.6121578,74.8562556,16.36,44,2.12,273,1766499074
1403184216,Vijaypur,32.5664955,75.0172188,16.01,45,1.9,310,1766499074
1403967925,Barama,26.5258068,91.3503161,18.14,61,2.25,283,1766499074
1403967946,Pathsala,26.5051095,91.1778073,18.07,62,2.12,285,1766498881
1404297653,Miao,27.4873015,96.2063386,15.33,68,1.89,112,1766499074
1405418457,Verka,31.6641033,74.9350828,14.96,77,2.57,230,1766499074
1405754324,Bikaner,28.0159286,73.3171367,19.44,29,3.68,340,1766499074
1418669523,Ringas,27.36621,75.5676292,17.06,35,4.25,340,1766499074
1418669525,Shri Madhopur,27.4652463,75.5974065,17.05,36,4.1,336,1766499074
1419304924,Neem Ka Thana,27.7360104,75.7854205,16.51,40,2.75,315,1766499074
1419305493,Khandela,27.605004,75.5015868,16.16,39,2.98,329,1766499074
1420699824,Jiribam,24.8098254,93.1137269,17.1,78,1.11,77,1766499074
1422336791,Mancherial,18.8761795,79.4449696,19.75,43,1.34,343,1766499074
1422424829,Sringeri,13.4261724,75.255369,18.14,62,0.73,49,1766499074
1423415153,Chenani,33.0364084,75.2838937,9.92,60,2.5,59,1766499074
1425003807,Belaganj,24.9689174,84.9758841,16.27,40,1.97,279,1766499074
1425184442,Seppa,27.3594183,93.0406098,12.28,88,1.54,66,1766499074
1429368065,Nidagunda,17.2926994,77.3758573,20.02,35,3.55,31,1766499074
1429957259,Waghodia,22.3043328,73.4016768,22.9,46,1.54,10,1766499074
1430574879,Kharar,30.7488437,76.6428994,15.92,57,3.49,326,1766499074
1432932807,Panchkula,30.6975401,76.8551066,15.93,58,3.28,339,1766499074
1435993201,Dera Bassi,30.5882408,76.8438542,16.32,57,3.79,321,1766499074
1437215871,Dhemaji,27.4763797,94.5629622,16.28,65,2.56,2,1766499074
1437223037,Chapakhowa,27.9165575,95.7644593,15.33,58,0.97,32,1766499074
1437729453,Birpur,26.5151843,87.0084605,17.35,56,3.13,272,1766499074
1437729459,Madhepura,25.9174142,86.7915907,17.41,52,2.73,274,1766499074
1438763602,Periyakulam,10.1198663,77.5467069,21.7,71,1.55,332,1766499074
1440106740,Mulanur,10.794702,77.7111766,23.1,58,1.39,109,1766499074
1440947505,Vijayamangalam,11.2423896,77.5030648,22.53,55,1.86,145,1766499075
1443500402,Madukkarai,10.9148303,76.9534813,28.17,36,1.54,10,1766499075
1444660205,Anaimalai,10.5822989,76.9343247,21.32,75,2.49,117,1766499075
1445562610,Digod,25.221388,76.0790263,20.96,39,2.03,116,1766499075
1446665148,Sawai Madhopur,26.0188919,76.3522441,18.78,41,0.62,183,1766499075
1446949783,Dabra,25.8830577,78.3322859,19.1,46,1.92,349,1766499075
1448134739,Thanagazi,27.3999312,76.3164873,17.43,38,2.57,325,1766499075
1458445926,Anupgarh,29.1906459,73.2113999,18.87,24,3.77,318,1766498871
1464961577,Haldibari,26.3368378,88.7833976,19.36,55,2.47,266,1766499075
1464961578,Sitalkuchi,26.1710392,89.1900739,19.94,50,2.87,254,1766499075
1465969146,Kuttippuram,10.8445683,76.0330703,22.18,77,1.35,346,1766499075
1468175997,Hale Hagari Bommanahalli,15.0448586,76.198169,23.11,43,4.0,71,1766499075
1471781030,Buxwaha,24.2495305,79.285843,17.31,46,2.1,20,1766499075
1471781213,Nelamangala,13.0953024,77.3963586,20.76,49,3.17,84,1766499075
1472072257,Mahrauni,24.5849859,78.7273607,18.52,43,2.28,34,1766499075
1477710431,Sunam,30.134004,75.8062777,16.66,45,3.42,326,1766499075
1477920201,Jorethang,27.131523,88.2825347,10.27,93,1.4,305,1766499075
1491427375,Chirgoan,31.2334711,77.8745647,5.49,42,2.04,48,1766499075
1491633405,Raghogarh,24.444936,77.1960528,18.96,41,2.44,354,1766499075
1492148094,Fakiragram,26.3632189,90.1802714,18.29,63,0.9,216,1766499075
1492152129,Manuguru,17.9383442,80.8179917,19.08,50,1.34,286,1766499075
1494011692,Alwar,27.5645949,76.6132248,17.83,41,2.74,314,1766499075
1494052268,Joda,22.0246322,85.4236946,15.66,43,1.1,207,1766499075
1497313369,Rohtas,24.6342713,83.9639504,16.37,45,1.59,278,1766499075
1499050616,Vithura,8.67,77.085,27.36,82,1.02,62,1766499075
1509645496,Shivpuri,25.4235256,77.6551422,18.09,41,2.19,318,1766499075
1509824700,Karera,25.4555666,78.1345266,19.31,43,1.08,345,1766498995
1512531348,Bhawanigarh,30.2623648,76.041332,16.66,49,3.67,328,1766499075
1516327511,Khowai,24.081208,91.5989065,18.18,63,0.94,242,1766499075
1519553913,Cheruthoni,9.8581974,76.9618039,17.49,72,1.7,85,1766499075
1519788986,Dhanera,24.5078597,72.0234504,22.01,32,3.65,12,1766499075
1519983510,ડાયપર,23.6348031,68.9011899,23.86,29,2.66,40,1766499075
1522236842,નાલલીયાં,23.2605569,68.8270602,25.09,27,4.26,46,1766499075
1522750710,Hamirpur,31.6848695,76.5254488,11.5,60,1.53,35,1766499075
1522750715,Nagrota Bagwan,32.1079012,76.3785064,13.16,53,2.38,25,1766499075
1523328983,Baddi,30.9339975,76.8063071,15.61,58,2.2,15,1766499075
1523328985,Kunihar,31.0788673,76.9607208,12.61,62,1.68,44,1766499075
1523485475,Tarapur,22.4882996,72.6576842,22.77,33,3.69,27,1766499075
1524492247,Vanasthali,26.4063103,75.8600789,20.14,33,3.8,329,1766499075
1524492260,Jhalrapatan,24.5419929,76.1735064,20.69,38,1.92,61,1766499075
1524529574,Bagra,25.1974472,72.593307,21.46,30,2.34,14,1766499075
1531427897,Okha,22.4708783,69.0751355,25.27,52,3.3,356,1766499075
1540868277,ગાંધીધામ,23.0718743,70.131715,24.58,34,4.57,13,1766499075
1543273164,આદિપુર,23.0734471,70.0906075,24.0,35,4.42,14,1766498961
1545721827,Sarkhej,22.983483,72.5007203,25.07,41,0.0,0,1766499075
1558571874,Panagar,23.2848018,79.9958767,20.65,64,1.54,0,1766499075
1567978923,Alang,21.3968581,72.1774463,25.62,42,4.35,3,1766499075
1582575400,Torpa,22.9265571,85.0842705,15.61,39,2.18,348,1766499075
1596081362,Sangrur,30.2432006,75.8358123,16.59,48,3.58,327,1766498859
1597635859,Anand,22.5586555,72.9627227,22.72,33,3.55,14,1766499075
1598973198,Nellore,14.4493717,79.9873763,22.01,79,2.72,63,1766499075
1599057024,Zankhvav,21.4512994,73.3205248,23.18,32,3.16,47,1766499075
1599529404,Khuntuni,20.5627489,85.7266954,19.67,49,2.76,140,1766499075
1600192522,Mandvi,21.254926,73.3046407,23.69,31,3.12,32,1766499075
1600720972,Kalyan-Dombivli,19.2391602,73.1293186,28.3,100,1.9,314,1766498781
1600720975,Pimpri-Chinchwad,18.6279288,73.8009829,22.33,30,1.29,88,1766499022
1600720976,Vasai-Virar,19.4210423,72.8197221,27.78,55,4.17,344,1766499075
1600756253,Durg,21.1896499,81.2851077,19.15,33,1.14,96,1766499075
1601590662,Bardoli,21.1220023,73.1135988,24.61,30,3.3,24,1766499075
1602432297,Kalyani,22.9749723,88.4345915,18.9,76,1.89,328,1766498776
1615612169,Attingal,8.6985965,76.8134401,27.83,74,0.34,300,1766499075
1615720210,Shuklaganj,26.4789045,80.388953,18.67,47,3.5,261,1766499075
1616133032,Pakur,24.6392767,87.8423714,18.07,46,2.03,306,1766499075
1630011711,Gumla,23.0426077,84.5422286,15.09,42,0.87,303,1766499075
1632160521,Padubidri,13.1412169,74.7707857,26.49,67,0.97,332,1766499075
1639051840,Mannargudi,10.6673278,79.4443834,21.21,86,3.15,54,1766499075
1639072491,Kuttanallur,10.7102438,79.5176785,21.36,87,3.15,51,1766499075
1650539967,Melukote,12.6624052,76.649649,19.18,50,1.7,113,1766499075
1653599986,Puthuppally,9.5593525,76.5715284,22.23,84,1.22,86,1766499075
1655831832,Reodhar,24.6193158,72.5263414,21.55,33,3.59,30,1766499075
1656866696,Raniwar,24.7517805,72.2041022,21.87,31,3.18,37,1766499075
1667519368,Anakkara,9.6646996,77.1580992,14.76,77,1.17,110,1766499075
1668207655,Pallipalayam,11.3652431,77.7482633,25.25,53,1.17,146,1766499075
1668496397,Rangapara,26.8177808,92.6862372,17.01,58,2.29,9,1766499075
1669647828,Karaikudi,10.0728444,78.7795194,24.62,70,3.82,60,1766499075
1672312671,Chandannagar,22.8639237,88.3703496,18.9,76,1.93,326,1766499075
1672312676,Singrauli,24.1974432,82.6661453,15.49,47,2.0,309,1766498977
1676604024,Doimukh,27.150677,93.7549422,13.69,71,2.28,325,1766499075
1676852794,Tuli,26.6796166,94.6451344,17.17,76,1.34,148,1766499075
1676893235,Longleng,26.4888846,94.8131535,13.22,81,1.3,146,1766499075
1677399039,Nokha,27.5574906,73.472363,19.21,28,4.39,349,1766499075
1677413832,Munger,25.3773519,86.4731039,16.46,53,2.42,251,1766498802
1677948157,Joida,15.1645515,74.4850675,19.03,50,0.92,32,1766499075
1678603011,Warthi,21.2366821,79.6449926,18.63,41,3.47,8,1766499075
1680719928,Manihari,25.3413879,87.6195074,17.58,52,2.43,248,1766499075
1680780849,Brahmapur,19.3098134,84.7971562,18.61,78,1.42,212,1766498589
1681370321,Kadachira,11.8330744,75.4551155,23.55,72,1.86,326,1766499075
1681977815,Sri Ganganagar,29.9270556,73.8761519,16.63,28,3.75,313,1766499075
1682779066,Chengannur,9.3178608,76.6139049,22.38,83,0.81,96,1766499075
1682779068,Thiruvalla,9.3867448,76.5762652,22.28,84,1.0,93,1766499075
1683149581,Beypore,11.1790668,75.8101768,25.54,73,1.03,320,1766499075
1683832734,Jintur,19.6060365,76.6889565,20.16,38,2.46,63,1766499075
1685752773,Purusottampuram,17.5030386,82.7925833,19.61,81,0.97,46,1766499075
1685767121,Jammu,32.7185614,74.8580917,16.07,45,0.96,274,1766499056
1685780801,Gandepalli,17.1391904,81.9579411,23.93,69,3.6,110,1766499075
1685811977,Manamelkudi,10.0419221,79.229987,24.81,74,6.3,50,1766499075
1685848470,Pydibheemavaram,18.1431564,83.6287585,20.39,75,1.22,120,1766499075
1685928362,Chhapar,27.8178069,74.4427888,18.85,30,4.11,335,1766499075
1686152426,Jayal,27.2220563,74.1850347,19.19,31,4.0,349,1766499075
1687018321,Parjang,20.9224679,85.3170924,19.04,46,0.84,158,1766498883
1687018325,Biswanathpur,20.8499754,85.2101473,18.96,46,1.33,199,1766499075
1687059795,Rengali,21.6261642,84.0459823,17.18,41,1.09,191,1766499075
1687216929,Panaji,15.4989946,73.8282141,24.79,71,4.08,344,1766499075
1687219821,Sangarul,16.6832988,74.092164,20.45,32,2.72,55,1766499075
1688110013,Calangute,15.545594,73.7646182,25.5,69,4.66,344,1766499075
1688765503,Thisayanvilai,8.3355721,77.8668199,24.3,76,5.42,45,1766499075
1691712326,Chirkunda,23.7451314,86.7869794,17.79,36,2.7,359,1766499075
1691741323,Bhilad,20.2753937,72.8814029,22.89,66,3.0,356,1766499075
1691796871,Makhinga,21.1362096,72.966032,25.9,34,3.33,12,1766499075
1691796874,Amadpore,21.0019743,72.9682636,25.92,34,3.84,15,1766499075
1693094791,Garhi Manikpur,25.7637888,81.4118044,17.27,52,3.02,260,1766499075
1694304768,Sojat,25.9245937,73.6652394,20.72,31,3.56,357,1766499075
1694557949,Dankuni,22.6820899,88.2907444,17.98,88,0.0,0,1766499075
1697756849,Gharsana,29.0231819,73.0742912,19.83,23,3.85,315,1766499075
1698494190,Rupa,27.2038979,92.3998289,11.31,69,1.08,317,1766499075
1698582149,Chongkham,27.8091598,96.0327786,15.15,60,1.01,77,1766499075
1698582154,Namsai,27.6658391,95.861432,14.9,68,1.33,77,1766499075
1699239233,Jonai,27.8291446,95.2234184,16.05,61,1.94,330,1766499075
1699659378,Mebo,28.1674961,95.4234708,15.51,50,2.66,338,1766499075
1704992344,Dumas,21.0878845,72.712561,25.97,34,4.12,20,1766499075
1705384219,Rajim,20.9684716,81.8796833,18.13,34,1.74,78,1766499075
1705423613,Pithapuram,17.1133426,82.2543331,21.11,76,2.47,74,1766499075
1705521704,Mughalsarai,25.2807327,83.1251282,16.53,47,2.52,263,1766499075
1706041883,Kinnigoli,13.0637099,74.8479742,26.27,69,1.54,310,1766499075
1706649882,Kallidaikurichchi,8.6835764,77.4637421,24.18,73,1.67,94,1766499075
1710160200,Sujangarh,27.7018278,74.468707,18.77,31,4.02,337,1766499076
1713347305,Didwana,27.4029944,74.577845,18.31,33,3.86,345,1766498477
1719350334,Phagi,26.5769773,75.5586964,19.78,32,4.46,337,1766499076
1719381736,Malpura,26.2888019,75.3729774,20.26,32,3.71,327,1766499076
1719463763,Sambhar,26.9110014,75.1848367,19.17,30,4.3,339,1766499076
1719591496,Chaksu,26.6059831,75.9430338,22.43,32,4.22,330,1766499076
1724876906,Kiriburu,22.1052858,85.2946667,15.17,43,1.52,180,1766499076
1728676326,Lad Rymbai,25.369275,92.3261195,10.42,85,0.78,334,1766499076
1731369807,Bangaon,23.0434655,88.8317765,20.11,32,2.04,332,1766499076
1732367128,Kanina Khas,28.3302472,76.3091414,17.28,39,3.97,293,1766499076
1733056447,Singhana,28.0980168,75.8365734,16.94,39,3.37,299,1766499076
1734611251,Narayanpatna,18.8789148,83.1681889,18.42,61,0.5,304,1766499076
1739279693,Mahendragarh,28.265912,76.1514755,17.17,39,3.85,297,1766499076
1739310613,Nangal Chaudhri,27.89058,76.1107826,17.34,40,3.33,306,1766499076
1739310619,Narnaul,28.0438456,76.1062015,17.09,40,3.4,301,1766499076
1739922360,Manpur,24.8047161,85.0258508,16.17,41,1.74,253,1766499076
1739998761,Tengapani,27.7708903,95.9808556,14.92,64,1.03,85,1766499076
1757600990,Siwani,28.9110335,75.6123447,19.43,29,4.39,299,1766499076
1760951578,Kamshet,18.7629201,73.5576474,20.94,65,2.41,87,1766499076
1766570916,Naidupeta,13.9090882,79.8965348,21.72,79,2.59,52,1766499076
1769456807,Sathankulam,8.4436636,77.9153685,24.36,74,4.32,51,1766499076
1770391042,Mattan,33.7625855,75.2099476,6.73,53,1.54,97,1766499076
1771504480,Tanur,10.9783391,75.8763569,25.58,73,1.03,320,1766499076
1771529388,Chettippadi,11.0719508,75.8535842,25.54,73,1.03,320,1766499076
1772769991,Supaul,26.1186598,86.6008021,17.78,50,2.66,279,1766499076
1774442067,Manglaur,29.7921496,77.8760645,17.19,50,3.65,296,1766498824
1774699996,Maheshkhunt,25.4660038,86.6380889,16.64,53,2.84,260,1766499076
1776763465,Kishangarh Bas,27.8177405,76.7279416,17.01,44,2.67,310,1766499076
1776763930,Tijara,27.9350861,76.8522328,17.34,44,3.19,304,1766499076
1776967006,Payyanur,12.1059663,75.2073158,22.99,68,1.42,359,1766499076
1777068877,Ferozepur Jhirka,27.7876802,76.9464927,17.89,44,2.72,315,1766499076
1777069797,Ramgarh,27.5849727,76.8130857,18.16,41,3.07,327,1766499076
1777208087,Baswa,27.1500097,76.5828235,18.67,38,2.19,326,1766499076
1777208753,Rajgarh,27.2368043,76.6226801,18.54,38,2.57,321,1766499076
1777704561,Lachhmangarh,27.3637739,76.8581926,18.36,40,2.93,329,1766499076
1778051257,Kondotty,11.1457203,75.9643753,25.47,73,1.03,320,1766499076
1782033976,Hindaun,26.7325006,77.0363121,19.13,42,2.0,21,1766499076
1782793154,Sendhwa,21.6870684,75.0920315,21.55,30,2.13,85,1766499076
1782860682,Junnar,19.2094471,73.8771937,20.08,32,2.49,72,1766499076
1784372136,Gangapur City,26.4766906,76.7232749,20.23,37,2.56,262,1766499076
1784669897,Vengara,11.0515646,75.9857052,25.15,73,1.03,320,1766499076
1785015518,Uniara,25.9159016,76.0273172,19.89,38,1.24,106,1766499076
1785263524,Kekri,25.974212,75.1545672,20.88,32,4.13,323,1766499076
1786934681,Rajakhera,26.8971615,78.1711602,18.75,45,2.34,298,1766499076
1786946922,Ambah,26.7058606,78.2301661,18.68,46,2.22,305,1766499076
1787310657,Lokikere,14.3041588,75.9256057,21.7,45,3.91,80,1766499076
1787311546,Shyagale,14.2763886,75.93684,21.6,45,3.91,78,1766499076
1787649445,Daboh,26.0017275,78.8764639,18.78,47,2.36,303,1766499076
1787649449,Lahar,26.1925169,78.9426117,18.67,48,2.83,288,1766499076
1787713556,Bhind,26.5652355,78.7889864,18.6,47,3.23,289,1766499076
1788190015,Mau,26.2613841,78.6701146,18.83,47,2.55,296,1766499076
1788191875,Mahgawan,26.5002025,78.6053431,18.59,47,2.86,294,1766499076
1788191876,Seondha,26.1537145,78.7819374,18.75,47,2.55,296,1766499076
1791135171,Bamanwas,26.5582151,76.5595336,20.1,37,2.5,280,1766499076
1791424763,Bholath,31.5422961,75.5076163,15.93,49,3.24,293,1766499076
1791884989,Sultanpur,25.2927008,76.1773757,20.96,39,1.93,118,1766499076
1793099420,Rawatbhata,24.9345886,75.5883278,20.71,37,0.36,67,1766499076
1794983294,Gandhi Sagar Colony,24.6893492,75.5671684,20.22,38,1.45,70,1766499076
1794998956,Kaithoon,25.1256552,75.9700951,21.14,39,1.93,115,1766499076
1795515125,Rampura,24.4678894,75.4404322,21.55,39,1.25,54,1766499076
1795712259,Tuipang,22.3159369,93.0262288,12.43,73,1.6,76,1766499076
1796408692,Khairagarh,21.4166145,80.9818486,18.67,37,0.72,308,1766499076
1796697953,Mandalgarh,25.2042068,75.0933197,20.58,32,1.67,342,1766499076
1796707468,Hindoli,25.5777823,75.5024875,21.04,32,1.8,327,1766499076
1797173869,Sabalgarh,26.2483936,77.4099835,19.46,41,0.35,211,1766499076
1798597526,Bhuna,29.533547,75.7052177,17.64,32,3.82,291,1766499076
1798958341,Shahpura,25.6301339,74.9264383,20.8,32,3.99,331,1766499076
1798966049,Jahazpur,25.6184712,75.2771126,21.03,32,3.41,331,1766499076
1802090175,Safidon,29.4047614,76.6599089,17.43,39,3.47,303,1766499076
1802916837,Achalpur,21.25467,77.5086428,19.96,35,2.8,1,1766499076
1803113014,Umred,20.8473369,79.3247598,19.27,42,1.3,70,1766498722
1803580705,Deogarh,25.5295393,73.9089328,18.17,35,1.42,354,1766499076
1804140668,Sadhaura,30.3853511,77.2212289,16.38,56,3.67,303,1766499076
1804884838,Ponnani,10.7800691,75.9189338,24.17,72,2.25,341,1766499076
1805003628,Pratapgarh,24.0333495,74.7801315,19.9,37,1.96,70,1766498924
1805255696,Shoolagiri,12.664763,78.0106313,18.61,61,2.97,59,1766499076
1805742512,Attur,11.5995411,78.5962711,21.34,71,1.68,50,1766499076
1807232037,Banera,25.5057196,74.6744335,20.0,33,3.84,333,1766499076
1807232664,Rajsamand,25.0585825,73.8880816,19.77,34,4.16,327,1766499076
1807540467,Kumbaluru,14.2534994,75.7967165,21.43,44,3.74,80,1766499076
1808524437,Pahari,27.7102563,77.0852209,18.28,43,3.1,322,1766499076
1809868953,Rohru,31.2025299,77.7515958,7.31,49,1.35,73,1766499076
1809954060,Karanja Lad,20.4820707,77.489234,21.49,36,1.75,156,1766499076
1810911320,Bohori,26.2570007,91.137184,19.68,56,2.74,245,1766499076
1811012772,Konanduru,13.8103513,75.2479423,18.44,52,1.02,57,1766499076
1811387315,Williamnagar,25.506085,90.60381,15.09,78,0.32,296,1766499076
1811664344,Bayana,26.9059419,77.2924498,18.47,44,1.28,357,1766499076
1812149363,Khanpur,24.7337603,76.392499,20.54,40,1.65,48,1766499076
1812344279,Palwal,28.1405741,77.3259802,18.25,44,3.74,295,1766498482
1812853215,Shadipur Julana,29.1233432,76.4028074,17.78,36,3.8,295,1766499076
1817087727,Sadulshahar,29.9077029,74.1726582,16.96,26,3.85,308,1766499076
1826746603,Osiyan,26.725492,72.9087974,19.91,27,4.99,352,1766499076
1827241949,Bisoi,22.1600676,86.4087029,16.27,48,1.96,191,1766499076
1827370070,Garhi,23.5908458,74.1482413,23.65,31,0.7,317,1766499076
1832454700,Annavaram,17.2833149,82.4080348,20.01,82,2.17,63,1766499076
1833316800,Mahilpur,31.3618053,76.0389066,15.81,55,3.57,321,1766499076
1833354868,Balsamand,29.0737887,75.4871064,19.17,29,4.43,301,1766499076
1833529801,Krishnadevipeta,17.6727217,82.3788687,18.83,83,1.14,33,1766499076
1834076481,Tutikandi,31.0961398,77.1535369,4.9,59,1.54,44,1766499076
1834078050,Longwood,31.1120506,77.1796294,6.09,59,1.52,46,1766499076
1834078813,Bharari,31.1237707,77.1765395,5.82,58,1.42,47,1766499076
1835573773,Khetri,28.0003366,75.784133,16.23,40,3.02,301,1766499076
1836755173,Machhiwara,30.9154607,76.1992887,16.36,53,3.75,299,1766499076
1837795197,Tanda,31.6688398,75.6333552,15.92,52,2.92,302,1766499076
1838127707,Mandawar,27.8616166,76.5498876,17.06,43,2.83,305,1766499076
1838265464,Tinwari,26.5519122,72.8845101,20.65,28,4.95,355,1766499076
1838401830,Kaman,27.6526038,77.2696401,18.47,43,3.49,327,1766499076
