location_id,city,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
4592194579,Ulundurpettai,249,0,0,0,0,14.26,,,,
4592194578,Devakottai,567,0,0,0,0,28.25,,,,
4192545524,Kailaras,17,0,0,0,0,4.14,,,,
4485112204,Bilat,5,0,0,0,0,59.19,,,,
4596625662,Jhārgrām,294,0,0,0,0,17.35,,,,
4599829603,Manachanallur,277,37,0,0,0,38.41,38.41,,,
4612606682,Badiadka,32,0,3,1,0,35.46,,1925.17,864.7,
4618324523,Churk,2,2,0,0,0,0.0,0.0,,,
4612606679,Satyamangalam,241,0,0,0,0,26.99,,,,
4621727741,Baririjo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
4621727703,Basar,30,0,0,0,0,37.76,,,,
4621735951,Liromoba,3,0,0,0,0,1750.89,,,,
4621873673,Sarahan,6,0,0,0,0,47.24,,,,
4648945997,Niwari,32,0,0,0,0,86.08,,,,
4644491718,Ranipur,98,0,0,0,0,4.29,,,,
4531817146,Nannilam,47,0,0,0,0,112.07,,,,
4663101230,Ahmedgarh,145,0,0,0,0,10.34,,,,
4537365035,Nawab Ganj,31,0,0,0,0,33.62,,,,
4663160732,Tahrauli,6,0,0,0,0,501.9,,,,
4421622808,Jagdevpur,86,0,0,0,0,6.4,,,,
4667008735,Gaipura,246,0,0,0,0,4.77,,,,
4674319201,Poonch,7,0,0,0,0,342.3,,,,
4676290107,Barua Sagar,265,0,0,0,0,3.02,,,,
4685494147,Tirupattur,990,0,0,1,0,8.2,,,1861.11,
4343368415,Digboi,300,1,0,0,0,21.48,183.56,,,
4592194577,Cuddalore,1363,1,3,0,0,52.55,1255.5,1130.54,,
4699720046,Unnao Balaji,98,0,0,0,0,2.71,,,,
4703172776,Karchana,13,0,0,0,0,35.83,,,,
4603374264,Kupwara,25,0,0,0,0,19.67,,,,
4708095227,Jatara,33,0,0,0,0,40.1,,,,
4397107911,Manikaran,2,0,9,0,0,157.89,,657.84,,
4708164841,Katera,4,0,0,0,0,271.18,,,,
4708946777,Paramakkudi,454,0,0,0,0,22.15,,,,
4717526624,Needamangalam,131,0,3,0,0,14.22,,504.06,,
4722025506,Bijeypur,6,0,0,0,0,57.15,,,,
4722075244,Kalugumalai,82,0,0,0,0,26.36,,,,
4437500188,Chittur,40,0,7,0,0,77.49,,77.49,,
3992289353,Palakollu,776,1,0,0,0,0.0,2077.08,,,
4658564869,Hawai,32,0,0,0,0,2.61,,,,
4750883521,Tiruvuru,316,1,0,0,0,7.53,305.59,,,
4759194184,Birsinghpur,221,0,0,0,0,14.29,,,,
4759789233,Sanaur,559,0,28,0,0,3.11,,409.26,,
4763823070,Kalinjar,59,0,29,0,0,38.89,,206.84,,
4772796806,Undi,208,1,0,0,0,13.98,1590.61,,,
4772828669,Velpuru,551,0,0,0,0,0.93,,,,
4773375202,Denduluru,269,0,0,0,0,9.59,,,,
4700053161,Kilakkarai,168,0,0,0,0,17.24,,,,
4701549865,Bhander,19,0,0,0,0,35.98,,,,
4775180839,Tangla,8,0,0,0,0,107.15,,,,
4773433060,Chebrolu,287,0,6,0,0,14.39,,374.57,,
4775441478,Pithampur,159,3,0,0,0,21.86,103.71,,,
4508722920,Kumhari,479,1,2,0,0,7.9,1580.36,1037.77,,
4776570644,Sirpur,14,0,0,0,0,96.46,,,,
4788567547,Dhanora,7,0,0,0,0,115.82,,,,
4789050058,Banswada,156,0,0,0,0,28.38,,,,
4792426448,Taloda,20,0,0,0,0,11.65,,,,
4524190708,Barhan,13,0,0,0,0,50.6,,,,
4658587428,Metengliang,15,0,0,0,0,35.18,,,,
4726836613,Kulajan,22,0,0,0,0,265.22,,,,
4656104541,Vindhyachal,234,0,1,0,0,44.54,,2026.62,,
4861569311,Shirdi,190,0,0,0,0,23.76,,,,
4833326020,Batiagarh,12,0,0,0,0,63.34,,,,
4751245343,Ledo,28,2,0,0,0,19.98,185.68,,,
4832296179,Manarcadu,328,3,0,0,0,3.17,977.82,,,
4883566421,Zira,176,0,0,0,0,81.03,,,,
4883434022,Hatpipliya,16,0,0,0,0,27.54,,,,
4887358421,Nuapatna,4,0,0,0,0,195.54,,,,
4667489225,Khamaria,290,0,0,0,0,0.2,,,,
4885600720,Panisagar,3,0,0,0,0,1450.25,,,,
4910487293,Panna,46,0,1,0,0,50.65,,319.24,,
4891495102,Vijayraghavgarh,13,0,0,0,0,52.36,,,,
4894025126,Dalmianagar,432,3,0,0,0,61.24,418.8,,,
4924465365,Nossam,16,0,0,0,0,16.51,,,,
4927283883,Palacode,349,1,0,0,0,20.18,1902.13,,,
4931833278,Igatpuri,27,1,0,0,0,4.56,1445.3,,,
4920901964,Srivilliputhur,431,2,6,0,0,34.34,314.05,615.34,,
4932365968,Bahadurganj,21,0,0,0,0,109.14,,,,
4773375482,Pedapadu,321,0,0,0,0,13.59,,,,
4970985923,Attibele,929,8,4,0,0,26.39,1177.56,345.03,,
4949048681,Amarpatan,13,0,0,0,0,71.26,,,,
4981801457,Chennimalai,203,0,0,0,0,25.19,,,,
4997758491,Nasiyanur,192,0,0,0,0,5.7,,,,
4775441479,Dr. Ambedkar Nagar,940,0,0,0,0,20.88,,,,
5003657046,Babrala,153,1,0,0,0,43.02,2457.83,,,
5063642841,Moreh,82,0,0,0,0,91.48,,,,
5081773527,Mawai,185,0,0,0,0,35.07,,,,
4517726787,Asansol,1666,0,1,0,0,115.6,,2132.45,,
3876855992,Panoor,268,0,1,0,0,47.2,,965.99,,
4740749855,Doom Dooma,253,2,0,0,0,13.41,1027.16,,,
5105441829,Galiveedu,57,0,0,0,0,51.27,,,,
5111284719,Athani,94,1,0,0,0,61.75,2269.08,,,
5117019288,Bhurkunda,51,4,0,0,0,212.55,932.42,,,
4873945341,Omanoor,82,0,0,0,0,14.9,,,,
5117019323,Religara,194,0,0,0,0,18.56,,,,
4831650732,Aliganj,172,0,0,0,0,4.19,,,,
4546532277,Arang,55,0,7,0,0,41.72,,834.04,,
5117420504,Tilaiya,42,0,0,0,0,38.13,,,,
5117314436,Kuju,21,1,0,0,0,142.25,1336.08,,,
5117514157,Kathara,34,1,0,0,0,46.7,2020.97,,,
5117514545,Kathara,79,3,0,0,0,27.39,848.05,,,
5117514241,Mansa Nagar,31,1,0,0,0,74.28,2445.46,,,
5118693983,Padhar,4,0,0,0,0,232.53,,,,
5148080268,Arani,552,1,0,0,0,29.38,1146.41,,,
5135407741,Sindri,340,2,0,0,0,0.64,675.32,,,
5148149509,Kalambur,116,0,0,0,0,11.57,,,,
5176387910,Bachra,204,1,0,0,0,36.08,332.0,,,
5185525788,Harur,188,0,0,0,0,41.12,,,,
5158483183,Taki,241,5,4,0,0,18.1,907.18,205.15,,
5189033230,Gadh Bengal,23,0,0,0,0,218.3,,,,
5205934222,Saoli,18,0,0,0,0,9.03,,,,
5216737196,Borsad,437,2,0,0,0,81.75,1781.99,,,
4592194580,Virudhachalam,491,1,0,0,0,71.87,298.33,,,
4967349524,Anini,63,0,1,0,0,49.81,,186.74,,
5217385268,Piravom,198,0,28,0,0,9.79,,417.85,,
4997758492,Chithode,469,2,0,0,0,24.26,1912.93,,,
5223170546,Kolathur,37,0,0,0,0,72.85,,,,
5222684344,Kolthur,63,1,0,0,0,22.8,1696.07,,,
5220052283,Bhupalpally,267,3,0,0,0,50.24,721.59,,,
5249472793,Alangudi,112,0,2,0,0,7.87,,1811.92,,
5244874196,Keeramangalam,59,0,0,0,0,20.44,,,,
5232413103,Vairengte,23,0,0,0,0,44.52,,,,
4622776537,Gensi,6,0,0,0,0,94.16,,,,
5228170550,Pasighat,285,0,1,0,0,37.6,,99.48,,
5270013656,Gadarwara,303,0,0,0,0,26.18,,,,
4742227194,Khatīma,70,2,0,0,0,35.16,1062.45,,,
4430328343,Thrissur,1634,3,14,0,0,58.26,1620.55,1291.16,,
5273927752,Puthiamputhur,52,0,0,0,0,32.88,,,,
5270492453,Brijmanganj,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5280236747,Govindgarh,182,0,0,0,0,38.94,,,,
5283018881,Babai,28,0,0,0,0,33.84,,,,
5283439844,Narayankhed,76,0,0,0,0,61.38,,,,
5284960203,Bhikhi,19,0,0,0,0,195.06,,,,
5286438532,Chhatar,141,0,0,0,0,12.37,,,,
5122373892,Balichowki,2,0,0,0,0,98.6,,,,
5121735282,Rayadurgam,333,1,0,0,0,112.72,989.02,,,
4668787051,Silapathar,165,0,2,0,0,46.6,,1094.57,,
5185794354,Denkanikottai,338,1,59,0,0,28.28,1561.33,1077.5,,
5299742807,Manamadurai,107,2,0,0,0,25.68,1905.56,,,
5205016587,Aranthangi,203,0,0,0,0,7.95,,,,
5190307694,Alanganallur,104,0,9,0,0,9.88,,403.42,,
5300270745,Haringhata,77,0,1,0,0,60.92,,1712.74,,
5300499812,Cheranmahadevi,327,0,4,0,0,11.11,,113.4,,
4937273440,Modhera,32,0,0,0,0,41.4,,,,
5300716562,Ambasamudram,243,4,0,0,0,21.34,851.58,,,
5300565073,Vettichira,202,1,7,0,0,15.35,2100.78,1406.36,,
5300874999,Lingareddipalle,32,0,0,0,0,78.68,,,,
5207919150,Jaora,74,0,0,0,0,47.39,,,,
5302861512,Dubbak,10,0,0,0,0,27.14,,,,
5304082045,Birmaharajpur,11,0,0,0,0,22.95,,,,
5312225871,Sawa,199,1,0,0,0,14.76,1115.65,,,
4813027544,Rairangpur,23,0,0,0,0,99.97,,,,
5029792398,Gobichettipalayam,673,0,12,0,1,23.47,,348.7,,1102.3
5323632576,Manapparai,542,1,0,0,0,7.7,1348.89,,,
5329010948,Thiruvithamcode,107,0,4,0,0,20.99,,290.35,,
4806814527,Barpeta Road,63,0,0,0,0,40.16,,,,
5330058222,Poonch,48,0,0,0,0,27.88,,,,
4810476601,Bisalpur,56,3,0,0,0,11.8,922.46,,,
5334643330,Lehra,6,0,0,0,0,67.96,,,,
5284831326,Laungowal,23,0,0,0,0,219.32,,,,
5294542566,Valangaiman,248,0,0,0,0,6.94,,,,
5299046863,Nekkonda,124,0,0,0,0,1.89,,,,
5359556781,Pudukkottai,1674,1,0,0,0,23.44,1641.22,,,
5369368950,Nemawar,18,0,0,0,0,43.03,,,,
5365875658,Parshivni,29,0,0,0,0,32.6,,,,
5369478454,Pekeru,48,0,0,0,0,27.73,,,,
5372062320,Attili,95,0,0,0,0,24.77,,,,
5312944407,Pithad,40,0,0,0,0,44.36,,,,
5316782418,Dharashiv,1027,0,0,0,0,8.67,,,,
5263416924,Garamur,73,0,5,0,0,5.54,,1202.99,,
5396919576,Dooni,7,0,0,0,0,77.24,,,,
5406728045,Kothapeta,90,0,0,0,0,28.26,,,,
5327028220,Lohian,53,0,9,0,0,27.08,,291.04,,
5409069099,Gogunda,10,0,0,0,0,5.74,,,,
5266617066,Tiruvetipuram,206,0,0,0,0,6.11,,,,
5102835166,Mainpur,177,3,0,0,0,3.87,973.52,,,
5415591793,Somandepalli,10,0,0,0,0,231.46,,,,
5415592254,Parigi,37,0,0,0,0,37.61,,,,
5409330579,Bongkhar,1,0,3,0,0,0.0,,0.0,,
5416147078,Taksing,10,0,0,0,0,1.67,,,,
5422121310,Bassi,42,0,2,0,0,17.1,,309.79,,
5417918236,Neemuch,773,2,1,0,0,11.95,833.63,1975.65,,
5417918244,Manasa,101,0,12,0,0,35.03,,73.72,,
5294230941,Sethiathoppu,181,1,0,0,0,44.72,1025.53,,,
5429221699,Indergarh,211,0,0,0,0,21.11,,,,
5432468244,Damin,10,0,0,0,0,21.49,,,,
5294542730,Natchiarkoil,341,0,0,0,0,14.87,,,,
5422596955,Sri Mahaveer Ji,7,0,0,0,0,43.55,,,,
5339627877,Iluppur,273,0,0,0,0,8.49,,,,
5443775116,Thoothukudi,1316,4,1,0,0,9.93,1346.28,1578.21,,
5445885210,Katni,221,1,0,0,0,70.2,1205.84,,,
5456421628,Satlasana,2,0,0,0,0,522.77,,,,
5456452549,Nana,9,0,0,0,0,61.98,,,,
5464164233,Tuni,975,2,1,0,0,21.19,885.16,1651.46,,
5457514100,Ratlam,1812,2,1,0,0,59.79,1776.44,610.72,,
5468390284,Gudur,173,0,0,0,0,62.06,,,,
5469871867,Mandapeta,144,0,1,0,0,25.8,,1489.03,,
5396295431,Jambusar,47,0,0,0,0,68.07,,,,
5308437250,Raipur,1815,1,0,0,0,12.29,2049.06,,,
5319194504,Pollachi,1203,0,0,0,0,31.6,,,,
5486035529,Gurdaspur,995,1,0,0,0,38.2,1702.57,,,
5485068498,Koodaranji,43,0,9,0,0,11.96,,1637.63,,
5267893989,Bhuli,585,1,0,0,0,29.42,1735.36,,,
5485674112,Rupadiya,40,0,17,0,0,76.29,,725.57,,
5412716304,Danta,470,0,0,0,0,8.44,,,,
5397385021,Kothakota,224,0,0,0,0,18.16,,,,
5342450902,Kota,17,0,0,0,0,60.22,,,,
5518559780,Nagalapuram,14,0,0,0,0,50.48,,,,
5342685753,Ajaigarh,13,0,0,0,0,89.53,,,,
5519227946,Pudukkottai (North),1119,0,0,0,0,5.42,,,,
5518552516,Nagari,230,1,0,0,0,7.64,2139.84,,,
5519241075,Pudukkottai (South),1032,1,0,0,0,13.71,1285.14,,,
5520551254,Nellimarla,313,1,4,0,0,11.3,1289.78,923.8,,
5526316273,Porsa,2,0,0,0,0,133.91,,,,
5533087137,Kosigi,156,0,0,0,0,48.49,,,,
5532156919,Kanipakam,201,0,0,0,0,23.28,,,,
5535369361,Mowad,131,0,0,0,0,3.27,,,,
5395632979,Ghanpur,61,1,0,0,0,55.48,2614.57,,,
5535370267,Saoner,81,2,0,0,0,44.42,715.51,,,
5301397724,Viralimalai,102,0,0,0,0,22.16,,,,
5554706474,Bhainsa,669,1,0,0,0,85.61,717.79,,,
5608980149,Sultanabad,216,0,0,0,0,4.67,,,,
5568927144,Jaggampeta,117,0,0,0,0,42.55,,,,
5464591190,Gir Gadhada,7,0,0,0,0,221.43,,,,
5620679034,Kada,9,0,0,0,0,181.53,,,,
5643045005,Kuthond,24,0,0,0,0,215.68,,,,
5626613300,Anaparti,155,4,0,0,0,40.06,625.51,,,
5630291735,Addanki,193,1,0,0,0,18.31,171.34,,,
5645738554,Kondapalli,512,4,17,0,0,7.1,1044.16,670.16,,
5472473106,Narsinghpur,992,0,0,0,0,6.85,,,,
5662546609,Habra,964,0,2,0,0,36.83,,1012.0,,
5662550941,Ashoknagar Kalyangarh,1124,0,1,0,0,16.23,,1082.27,,
5491437145,Tagarapuvalasa,365,0,2,0,0,32.06,,573.19,,
5501152685,Thiruvambady,61,3,8,0,0,20.9,393.24,999.29,,
5515818537,Bhoodan Pochampally,211,0,1,0,0,0.08,,890.57,,
5673130709,Goregaon,25,0,0,0,0,39.34,,,,
5497100809,Kapsi,51,0,0,0,0,0.15,,,,
5746301719,Kim,286,1,0,0,0,33.23,2208.03,,,
5746301720,Kosamba,532,1,0,0,0,47.82,1230.51,,,
5746377450,Balāngīr,150,0,0,0,0,27.57,,,,
5760223798,Buchireddipalem,120,0,0,0,0,27.78,,,,
5559075237,Kothavalasa,322,3,36,0,0,63.45,819.45,165.7,,
5775285633,Panigaon,3,0,0,0,0,11.72,,,,
5566456522,Tada,103,5,1,0,0,31.03,548.98,1128.56,,
5763183353,Medziphema,179,0,0,0,0,11.08,,,,
5564452697,Ambajipeta,116,0,12,0,0,67.56,,377.28,,
5792618379,Anjugramam,349,0,0,0,0,25.21,,,,
5813956864,Vaikom,214,0,1,0,0,2.32,,1788.07,,
5809365964,Kotagiri,81,0,0,1,0,24.39,,,1149.74,
5640389373,Vaddeswaram,465,0,40,0,1,7.33,,376.99,,1814.71
5825573977,Eturnagaram,146,0,0,0,0,35.83,,,,
5839997990,Sarthebari,5,0,0,0,0,55.39,,,,
5814187835,Modasa,685,0,0,0,0,62.56,,,,
5658236610,Hanuman Junction,668,0,3,0,0,5.59,,797.65,,
5866148430,Ponda,548,4,0,0,0,14.25,1258.03,,,
5651839351,Sachin,895,4,0,0,0,51.52,254.3,,,
5871313135,Dalatola,20,0,0,0,0,118.11,,,,
5439325441,Bina Etawa,125,0,0,0,0,20.15,,,,
5287269383,Betul,922,3,4,0,0,18.3,1083.39,1444.09,,
5864555513,Nagaur,415,2,0,0,0,128.14,1703.18,,,
5890602185,Vikarabad,517,0,4,0,0,33.26,,725.21,,
5910112582,Sahanpur,73,0,0,0,0,23.75,,,,
5895522085,Jatani,671,3,1,0,0,46.04,1787.15,1591.59,,
5422540556,Diggi,7,0,0,0,0,78.48,,,,
5453670641,Narsinghgarh,14,0,0,0,0,49.27,,,,
5914126159,Jalpaiguri,1065,3,16,0,0,5.73,430.89,1378.39,,
5914645717,Umberpada,148,0,0,0,0,37.17,,,,
5914645716,Wada,148,1,0,0,0,21.46,2554.65,,,
5954089237,Virbhadra,1006,3,0,0,0,12.64,664.97,,,
5959947985,Bakloh,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5999925469,Boha,141,0,0,0,0,21.12,,,,
5850726157,Armori,206,1,0,0,0,65.12,610.55,,,
6000344434,Guru Har Sahai,538,0,0,0,0,26.09,,,,
5340659177,Pebbair,156,0,0,0,0,19.24,,,,
5995637494,Lalru,433,9,0,0,0,23.16,937.68,,,
6000744061,Raman Mandi,24,0,0,0,0,20.32,,,,
5925895157,Paithan,148,1,0,0,0,70.77,2120.48,,,
5705766297,Rahata,27,0,0,0,0,41.79,,,,
6013786901,Phul,77,0,0,0,0,8.32,,,,
5943791367,Mankachar,84,0,0,0,0,13.32,,,,
5516036799,Garividi,197,1,0,0,0,39.09,438.13,,,
6016332038,Tapa,322,0,0,0,0,27.13,,,,
5683235891,Ponnamaravati,115,0,0,0,0,21.64,,,,
6017468188,Sivian,7,1,10,0,0,320.49,1354.1,1301.3,,
6017468442,Goniana Mandi,295,0,0,0,0,1.36,,,,
6019081961,Repalle,325,1,2,0,0,5.3,393.25,1452.25,,
6026961497,Moonak,187,1,0,0,0,20.31,1926.03,,,
6030017861,Goindval Sahib,59,2,0,0,0,92.65,792.09,,,
6028484707,Talwandi Sabo,56,0,0,0,0,109.54,,,,
6030017896,Bhikhiwind,43,1,1,0,0,98.27,495.22,2481.85,,
6035072204,Gadu,132,1,0,0,0,52.04,257.96,,,
6030361806,Chetpet,98,0,0,0,0,6.44,,,,
6044755042,Cheema Mandi,14,0,0,0,0,53.44,,,,
6046088117,Akkur,41,0,0,0,0,87.22,,,,
6054560117,Thippanampatti,142,0,0,0,0,40.59,,,,
6054257206,ਉੜਮੁੜ ਟਾਂਡਾ,175,1,1,0,0,134.72,1471.8,1845.12,,
6055009574,Nurmahal,375,2,0,0,0,30.24,1469.02,,,
6057275183,Madathur,90,0,4,0,0,41.04,,619.64,,
6057703170,Nadukkallur,141,0,2,0,0,15.8,,1611.54,,
6089929102,Gevra,19,1,0,0,0,42.77,1393.35,,,
6063789112,Adirampattinam,423,0,0,0,1,3.74,,,,607.38
6085778768,Zaheerabad,633,0,0,0,0,48.78,,,,
6089931411,Belpahar,25,0,0,0,0,73.07,,,,
6005555312,Bagha Purana,439,9,0,0,0,15.94,812.53,,,
6090143865,Ulliyeri,55,0,3,0,0,5.85,,519.51,,
5880408167,Jang,6,0,0,0,0,410.61,,,,
6124887214,Nambuthalai,119,0,0,0,0,18.06,,,,
5342451097,Lormi,8,0,4,0,0,44.31,,1025.02,,
5450340840,Diglipur,90,0,0,0,0,2.44,,,,
6128891304,Amreli,558,4,0,0,0,36.38,1262.17,,,
6013787109,Bhai Rupa,13,0,0,0,0,130.99,,,,
6133364062,Unchahar,76,1,0,0,0,87.83,2193.64,,,
6143406220,Tekanpur,3,0,0,0,0,109.95,,,,
5934723103,Sangla,12,0,0,0,0,75.84,,,,
6146233159,Hamiltonganj,18,0,0,0,0,92.82,,,,
6150958697,Natepute,82,0,0,0,0,56.54,,,,
6151697435,Pangchau,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6146978863,Semariya,10,0,0,0,0,255.71,,,,
6154269175,Satwas,152,1,1,0,0,78.08,882.67,1094.48,,
6155544110,Barnagar,56,1,0,0,0,40.11,1523.08,,,
6161092843,Mhasvad,26,0,0,0,0,35.37,,,,
6163787851,Maligaon,622,4,0,0,0,28.41,1101.07,,,
6164312964,Budhgaon,43,0,5,0,0,160.47,,1284.5,,
6164590373,Rasayani,257,7,0,0,0,13.93,1132.79,,,
6168851043,Ganj Dundwara,4,0,0,0,0,111.6,,,,
6173138060,Chhapar,142,0,0,0,0,32.51,,,,
6174623889,Chhanera,12,0,0,0,0,124.53,,,,
6176459211,Malarna Doongar,114,0,0,0,0,30.17,,,,
6183316641,Mandawari,10,1,0,0,0,31.7,811.31,,,
6183821774,Sahjanwa,481,4,0,0,0,14.65,537.12,,,
6184808489,Lawan,60,0,0,0,0,32.39,,,,
6194675463,Barwādih,79,1,0,0,0,43.95,2347.56,,,
5998939602,Dharamkot,326,0,0,0,0,4.14,,,,
5908255415,Korar,30,0,0,0,0,25.76,,,,
6092910410,Sarangarh,4,0,0,0,0,17.96,,,,
6204326290,Khelari,460,1,0,0,0,17.13,983.64,,,
6204386611,Bardod,19,0,0,0,0,4.3,,,,
6128048387,Golakganj,20,0,0,0,0,32.7,,,,
5722967600,Khordha,543,1,0,0,0,23.38,1997.47,,,
6208064168,Mansurchak,325,0,1,0,0,13.84,,706.93,,
6211766617,Uthukottai,59,0,0,0,0,70.37,,,,
6212888622,Haileymandi,224,0,0,0,0,16.89,,,,
6130405026,Bargi,63,0,0,0,0,17.17,,,,
6150397029,Chaurai,10,0,0,0,0,31.98,,,,
6221800910,Noamundi,11,2,0,0,0,381.27,894.56,,,
6215640849,Mecheri,275,0,0,0,0,3.63,,,,
6221801452,Gua,23,0,0,0,0,87.38,,,,
6226084715,Kumheri,10,0,0,0,0,89.47,,,,
6030017862,Naushehra Pannuan,25,1,0,0,0,75.99,940.64,,,
6232848411,Aurangabad,24,0,0,0,0,9.76,,,,
6233934802,Nowrozabad,177,1,0,0,0,30.28,1881.64,,,
6233224740,Amlai,138,1,0,0,0,65.46,1551.79,,,
6233955157,Heirok,294,0,0,0,0,22.6,,,,
6241314333,Lala,147,2,0,0,0,9.24,1294.98,,,
6235940980,Maihar,171,0,0,0,0,107.76,,,,
6241309608,Sonai,212,0,0,0,0,19.97,,,,
6232956948,Gadchandur,16,1,0,0,0,127.08,562.16,,,
6269149027,Chittar,86,1,0,0,0,2.72,62.5,,,
6187308686,Mahabalipuram,176,1,1,0,0,10.51,234.21,395.11,,
6253220608,Chayoth,91,0,11,0,0,22.39,,1183.19,,
6258532413,Deoli,333,1,0,0,0,58.68,1578.46,,,
6284459627,Talap,155,0,0,0,0,37.22,,,,
6001558892,Sujanpur,491,0,0,0,0,14.77,,,,
6286817795,Byrnihat,4,14,0,0,0,30.75,30.75,,,
6297963838,Thiruthuraipoondi,250,1,114,0,0,38.58,781.22,1276.43,,
5805393257,Kodoli,84,2,0,0,0,74.29,893.69,,,
6024819938,Hallaur,27,0,0,0,0,61.43,,,,
6302336458,Tiruppuvanam,260,0,0,0,0,22.72,,,,
5778923694,Bhatiya,382,7,26,0,1,19.76,686.53,334.79,,534.38
6210019719,Barejadi,89,1,0,0,0,15.08,586.63,,,
6338319948,Ramkrishna Nagar,139,0,0,0,0,58.56,,,,
6345923884,Mandawar,7,0,0,0,0,12.57,,,,
6345926859,Sakrai,24,0,0,0,0,19.62,,,,
6345925539,Reni,5,0,0,0,0,115.46,,,,
6417153360,Mulugu,300,3,1,0,0,10.21,859.65,754.87,,
6230991326,Kuthiyana,9,0,0,0,0,173.12,,,,
6426787788,Longding,23,0,0,0,0,52.58,,,,
6432998596,Nongpoh,4,0,1,0,0,73.55,,1468.11,,
6443655200,Noklak,17,0,3,0,0,49.46,,2198.07,,
6464778886,Hamren,30,0,0,0,0,59.28,,,,
6465270685,Dhenkanal,368,0,0,0,0,1.51,,,,
6174815382,Bhandrej,1,0,0,0,0,246.49,,,,
6471398815,Walhe,21,0,0,0,0,35.61,,,,
6465283196,Oros,178,0,9,0,0,45.78,,507.01,,
6466210524,Gulganj,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6483982557,Bilaigarh,10,0,0,0,0,57.02,,,,
6506366631,Baud,6,1,0,0,0,62.0,855.91,,,
6482378186,Kajalgaon,384,1,0,0,0,0.0,0.0,,,
6500219707,Bagalamukhi,6,0,0,0,0,127.25,,,,
6196762583,Paota,98,0,0,0,0,244.05,,,,
6093176881,Ratanpur,41,0,0,0,0,13.46,,,,
6197847416,Kangpokpi,76,0,0,0,0,25.31,,,,
6515040185,Mauzamabad,3,0,0,0,0,213.94,,,,
6016332736,Dhanaula,356,0,0,0,0,6.14,,,,
6533976486,Sankheda,27,0,0,0,0,80.24,,,,
6532553922,Virpur,16,0,0,0,0,72.2,,,,
6532694085,Sojitra,16,1,0,0,0,260.24,1021.43,,,
6204326291,Churi,457,2,0,0,0,38.18,1555.61,,,
6316093497,Vadalur,828,0,0,0,0,74.51,,,,
6538967015,Khergam,37,0,0,0,0,34.51,,,,
6205273780,Shahjahanpur,31,2,0,0,0,77.0,1120.48,,,
6542416079,Devarakonda,58,0,0,0,0,33.88,,,,
6577668165,Sayalgudi,114,0,0,1,0,6.45,,,243.72,
6302336455,Sihora,92,0,0,0,0,172.19,,,,
6540684087,Jaithari,7,1,0,0,0,109.89,1422.37,,,
6582448552,Shirala,35,1,0,0,0,36.81,1941.47,,,
6600814817,Shahzadpur,25,1,0,0,0,83.42,1974.99,,,
6641588699,Majhola,103,3,0,0,0,54.1,384.99,,,
6685273685,Jiran,7,0,0,0,0,78.2,,,,
6683522210,Subir,3,0,0,0,0,27.85,,,,
6697532089,Manpur,46,0,0,0,0,33.07,,,,
6697510086,Sahaspur Lohara,4,0,0,0,0,102.34,,,,
6426816486,Raga,12,0,0,0,0,31.76,,,,
6697532068,Mohla,9,0,0,0,0,75.69,,,,
6698434908,Magarlod,3,0,0,0,0,156.04,,,,
6698843792,Chhindgarh,30,0,2,0,0,80.84,,269.91,,
6698436701,Nagari,208,0,0,0,0,0.85,,,,
6697851334,Palari,19,0,0,0,0,141.06,,,,
6698867250,Bhairamgarh,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6699305580,Pali,4,0,0,0,0,8.44,,,,
6698944384,Dhaula,167,0,0,0,0,9.95,,,,
6509366886,Kotra,12,0,0,0,0,241.68,,,,
5684225336,Palam,139,2,0,0,0,22.83,47.56,,,
6253220381,Choyamkode,51,0,8,0,0,35.58,,879.86,,
6284529551,Chumukedima,473,0,0,0,0,31.3,,,,
6720306376,Kot Fatta,30,1,0,0,0,37.19,880.7,,,
6724036254,Shopian,85,1,0,0,0,47.18,1551.33,,,
6534229637,Rhenock,4,0,0,0,0,23.88,,,,
6303703585,Sultana,12,0,0,0,0,39.09,,,,
6725776853,Engapuzha,68,0,21,0,0,45.08,,843.56,,
6548188185,Shahpura,59,0,6,0,0,7.93,,203.77,,
6725781337,Maikave,29,0,0,1,0,0.61,,,1923.45,
6725840006,Koodathayi,133,0,5,2,0,2.89,,1299.75,2008.26,
6301170168,Umrangso,121,0,0,0,0,60.42,,,,
6731729386,Domchanch,27,0,0,0,0,11.02,,,,
6642529477,Thalaiyuthu,478,3,0,0,0,65.85,379.49,,,
6732433785,Mohanpur,2,0,0,0,0,599.56,,,,
6696445545,Joga,33,0,0,0,0,75.99,,,,
6735320085,Māndro,24,0,0,0,0,26.88,,,,
6735324585,Borio,63,0,0,0,0,23.85,,,,
6735719087,Maheshpur,22,0,0,0,0,5.0,,,,
6735360586,Udhwa,69,1,0,0,0,2.23,1982.13,,,
