location_id,city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,temperature,humidity,wind_speed,wind_deg,timestamp,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
6965835887,Birpur,25.5187612,86.0839319,239.13,Poor,260.01,Poor,1086.76,Severe,13.6,Good,4.89,Good,83.34,Satisfactory,5,16.48,52,2.78,263,1766499090,142.0,0.0,0.0,0.0,0.0,22.23,,,,
6966397788,Dalsinghsarai,25.6682672,85.8370292,256.47,Poor,281.21,Poor,1223.69,Severe,14.43,Good,6.27,Good,82.41,Satisfactory,5,16.69,50,2.98,271,1766499090,59.0,0.0,0.0,0.0,0.0,36.06,,,,
6966397789,Patori,25.637464,85.5818546,249.46,Poor,274.17,Poor,1153.15,Severe,14.23,Good,6.8,Good,79.48,Satisfactory,5,16.71,47,2.85,277,1766499090,26.0,0.0,1.0,0.0,0.0,47.13,,47.13,,
6969738086,Jhanjharpur,26.2678839,86.2789821,249.62,Poor,282.1,Poor,1545.58,Severe,33.37,Good,8.05,Good,62.72,Satisfactory,5,17.57,51,2.54,281,1766499090,63.0,0.0,0.0,0.0,0.0,69.7,,,,
6973811302,Kharagpur,25.1223619,86.5521598,230.5,Poor,248.75,Poor,1034.46,Severe,13.55,Good,4.04,Good,80.1,Satisfactory,5,16.69,50,2.04,263,1766499090,258.0,0.0,0.0,0.0,0.0,35.22,,,,
6975971223,Narayanpur,25.3996696,86.8617725,227.44,Poor,248.12,Poor,1132.27,Severe,20.52,Good,5.51,Good,82.36,Satisfactory,5,16.9,52,3.01,266,1766499090,195.0,0.0,0.0,0.0,0.0,40.39,,,,
6975999433,Thara Uparla,32.4448508,75.7571012,91.45,Satisfactory,120.26,Moderate,1053.52,Severe,28.69,Good,8.49,Good,79.15,Satisfactory,5,15.08,50,1.95,48,1766499090,47.0,0.0,0.0,0.0,0.0,26.33,,,,
6976196462,Sabour,25.2429686,87.0470381,225.58,Poor,247.24,Poor,1172.77,Severe,24.1,Good,6.25,Good,82.76,Satisfactory,5,17.15,50,2.92,266,1766499090,611.0,0.0,2.0,0.0,0.0,6.86,,620.22,,
6976831025,Bihariganj,25.7321016,86.9877291,224.51,Poor,243.63,Poor,1070.74,Severe,17.33,Good,4.53,Good,92.05,Satisfactory,5,17.05,53,2.98,267,1766499090,22.0,0.0,0.0,0.0,0.0,56.83,,,,
6978949343,Azamnagar,25.5473396,87.8283763,226.14,Poor,247.72,Poor,1099.57,Severe,22.18,Good,6.98,Good,97.89,Satisfactory,5,18.1,52,3.24,258,1766499090,99.0,0.0,1.0,0.0,0.0,23.46,,1478.53,,
6978959187,Barsoi,25.6200714,87.9255152,227.28,Poor,247.93,Poor,1066.55,Severe,21.23,Good,6.73,Good,104.16,Moderate,5,18.3,52,3.08,260,1766499090,187.0,0.0,0.0,0.0,0.0,36.35,,,,
6993697242,Kamakhyaguri,26.471495,89.7287965,220.26,Poor,240.71,Poor,1052.52,Severe,16.54,Good,3.15,Good,80.36,Satisfactory,5,17.98,60,1.23,336,1766499090,85.0,0.0,1.0,0.0,0.0,45.76,,1956.31,,
7001797711,Ilaiyankudi,9.6268674,78.6222678,24.04,Good,30.03,Good,186.9,Moderate,5.35,Good,4.34,Good,91.86,Satisfactory,2,24.69,74,4.58,84,1766499091,107.0,0.0,0.0,0.0,0.0,10.68,,,,
7003730622,Chilakaluripet,16.0949502,80.1658779,116.99,Moderate,125.73,Moderate,435.1,Severe,4.36,Good,3.02,Good,114.51,Moderate,5,20.42,83,2.41,157,1766499091,840.0,1.0,0.0,0.0,0.0,10.85,415.02,,,
7006380586,Samudrapur,20.639933,78.9640403,107.78,Moderate,114.96,Moderate,428.08,Severe,8.81,Good,9.8,Good,102.4,Moderate,5,20.25,41,2.51,111,1766499091,15.0,0.0,0.0,0.0,0.0,72.73,,,,
7006562357,માંડવી,22.8314482,69.35081,138.71,Moderate,231.45,Poor,450.63,Severe,1.41,Good,4.76,Good,129.83,Moderate,5,24.08,44,3.77,12,1766499091,252.0,2.0,0.0,0.0,0.0,25.8,398.84,,,
7006641785,Kuhi,21.0140191,79.3662751,132.15,Moderate,141.23,Moderate,534.54,Severe,17.24,Good,14.68,Good,96.65,Satisfactory,5,19.42,42,1.67,38,1766499091,43.0,0.0,0.0,0.0,0.0,53.49,,,,
7007513477,Jagatpur,20.496974,85.9197807,258.92,Poor,272.67,Poor,709.65,Severe,3.59,Good,10.9,Good,167.94,Moderate,5,18.51,63,3.45,153,1766499091,248.0,1.0,0.0,0.0,0.0,22.81,246.9,,,
7007988150,Mohadi,21.3082669,79.6745467,144.15,Moderate,153.23,Moderate,559.92,Severe,15.09,Good,12.28,Good,90.27,Satisfactory,5,18.47,42,3.45,4,1766499091,206.0,0.0,0.0,0.0,0.0,1.28,,,,
7008903627,Korchi,20.7119042,80.4714846,208.69,Poor,218.46,Poor,637.97,Severe,11.16,Good,12.45,Good,90.24,Satisfactory,5,17.18,40,1.43,77,1766499091,14.0,0.0,0.0,0.0,0.0,87.55,,,,
7009280333,Pombhurna,19.8768402,79.633863,184.6,Moderate,198.65,Moderate,614.1,Severe,15.24,Good,16.61,Good,107.95,Moderate,5,19.04,45,2.46,317,1766499091,22.0,0.0,0.0,0.0,0.0,12.14,,,,
7009313785,Korpana,19.7405915,78.9893603,141.9,Moderate,154.19,Moderate,506.35,Severe,11.69,Good,12.54,Good,99.91,Satisfactory,5,18.98,45,1.03,43,1766499091,6.0,0.0,0.0,0.0,0.0,79.29,,,,
7009667977,Nagbhid,20.5841998,79.6820032,169.1,Moderate,179.62,Moderate,581.89,Severe,16.29,Good,18.22,Good,108.07,Moderate,5,18.98,43,1.42,344,1766499091,132.0,0.0,0.0,0.0,0.0,80.45,,,,
7011815385,Manora,20.2194355,77.5562238,62.36,Satisfactory,68.14,Satisfactory,317.5,Very Poor,8.1,Good,7.99,Good,90.13,Satisfactory,4,21.27,36,1.38,125,1766499091,6.0,0.0,0.0,0.0,0.0,240.16,,,,
7011972291,Sengaon,19.793942,76.8902421,64.46,Satisfactory,70.78,Satisfactory,323.48,Very Poor,9.66,Good,7.36,Good,81.08,Satisfactory,4,19.82,39,2.63,54,1766499091,134.0,0.0,0.0,0.0,0.0,36.46,,,,
7015045425,Ghansawangi,19.5204182,75.988183,53.23,Satisfactory,57.57,Satisfactory,263.16,Poor,4.7,Good,4.85,Good,88.81,Satisfactory,4,21.36,34,3.46,68,1766499091,6.0,0.0,0.0,0.0,0.0,144.41,,,,
7015255814,Soegaon,20.5940023,75.6179523,51.09,Satisfactory,58.09,Satisfactory,325.65,Very Poor,9.77,Good,5.33,Good,68.56,Satisfactory,4,21.97,31,2.38,77,1766499091,12.0,0.0,0.0,0.0,0.0,165.27,,,,
7017806737,Shirur Kasar,19.0666202,75.4270005,47.31,Good,52.42,Satisfactory,296.1,Poor,8.67,Good,4.22,Good,70.76,Satisfactory,3,20.72,36,2.03,102,1766499091,14.0,0.0,0.0,0.0,0.0,81.63,,,,
7020623886,Vidisha,23.5208128,77.8063184,54.45,Satisfactory,58.53,Satisfactory,277.2,Poor,4.01,Good,3.34,Good,69.47,Satisfactory,4,18.52,47,1.35,110,1766499091,1887.0,0.0,1.0,0.0,0.0,55.83,,1932.82,,
7021011777,Sonamura,23.4757939,91.2653482,93.21,Satisfactory,105.81,Moderate,477.63,Severe,3.42,Good,1.57,Good,84.44,Satisfactory,5,18.7,58,1.05,262,1766499091,53.0,1.0,0.0,0.0,0.0,12.78,2077.92,,,
7022065464,Wai,17.9519941,73.8912964,148.3,Moderate,156.66,Moderate,449.11,Severe,3.27,Good,5.23,Good,172.6,Moderate,5,19.21,35,0.95,127,1766499091,268.0,0.0,1.0,0.0,0.0,53.75,,467.5,,
7022158219,Patan,17.376443,73.9003086,137.1,Moderate,144.99,Moderate,403.09,Severe,2.6,Good,4.28,Good,167.79,Moderate,5,18.75,32,2.53,61,1766499091,29.0,0.0,0.0,0.0,0.0,57.69,,,,
7022271994,Mandangad,17.9887643,73.2583058,135.3,Moderate,142.23,Moderate,383.79,Very Poor,1.1,Good,4.77,Good,178.04,Moderate,5,19.59,46,0.6,309,1766499091,15.0,0.0,0.0,0.0,0.0,167.35,,,,
7028754810,Kandi,23.957862,88.0422449,462.07,Severe,502.87,Severe,1722.51,Severe,33.7,Good,62.75,Satisfactory,158.61,Moderate,5,18.73,39,2.68,348,1766499091,108.0,0.0,0.0,0.0,0.0,60.32,,,,
7028889296,Mallarpur,24.0772645,87.7224826,463.37,Severe,500.2,Severe,1843.05,Severe,46.03,Good,73.51,Satisfactory,119.05,Moderate,5,18.82,40,2.45,337,1766499091,31.0,0.0,0.0,0.0,0.0,301.72,,,,
7028891015,Margram,24.1494361,87.8438902,456.85,Severe,495.39,Severe,1813.38,Severe,43.38,Good,65.84,Satisfactory,125.06,Moderate,5,18.89,40,2.6,337,1766499091,27.0,0.0,0.0,0.0,0.0,109.62,,,,
