city_x,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,location_id,temperature,humidity,wind_speed,wind_deg,timestamp,hour,day_of_week,month,season,city_y,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m,latitude,longitude
Sri Ganganagar,0.15512523679225426,Satisfactory,0.22042127811495899,Moderate,0.17591071393728902,Severe,0.10568341944574917,Good,0.013586656357008727,Good,0.3179748930887019,Satisfactory,5,1681977815,0.7202228929649408,0.07692307692307693,0.4464285714285714,0.8694444444444445,1970-01-01 00:00:01.766499075,0,3,1,1,Sri Ganganagar,1430.0,2.0,0.0,0.0,0.0,2.49,252.47,814.3299999999999,894.22,340.4,29.9270556,73.8761519
Chengannur,0.12830982950957695,Satisfactory,0.11868975365940737,Satisfactory,0.055401845817642584,Poor,0.006223579145138562,Good,0.026731470230862694,Good,0.5316595392467927,Moderate,4,1682779066,0.8537264917576038,0.782051282051282,0.09642857142857143,0.26666666666666666,1970-01-01 00:00:01.766499075,0,3,1,1,Chengannur,417.0,1.0,4.0,0.0,0.0,5.38,495.43,319.26,894.22,340.4,9.3178608,76.6139049
Thiruvalla,0.13395074721111344,Satisfactory,0.12395573009639416,Satisfactory,0.05772375173167352,Poor,0.006341005166744949,Good,0.027504694576383517,Good,0.5367636915436612,Moderate,4,1682779068,0.8514046900394706,0.7948717948717948,0.11904761904761904,0.25833333333333336,1970-01-01 00:00:01.766499075,0,3,1,1,Thiruvalla,792.0,2.0,26.0,0.0,0.0,38.71,1938.55,498.74,894.22,340.4,9.3867448,76.5762652
Beypore,0.1314460113660282,Satisfactory,0.12427704391288827,Satisfactory,0.05795789350451698,Poor,0.008337247534053547,Good,0.04131227217496962,Good,0.5699636731503196,Moderate,4,1683149581,0.9270954260506152,0.6538461538461539,0.12261904761904761,0.888888888888889,1970-01-01 00:00:01.766499075,0,3,1,1,Beypore,341.0,2.0,2.0,0.0,0.0,1.52,914.82,1489.97,894.22,340.4,11.1790668,75.8101768
Jintur,0.12125868238265629,Satisfactory,0.11181720813995004,Satisfactory,0.08569979122358587,Very Poor,0.08924377642085485,Good,0.07091571854633823,Good,0.33301144985515246,Satisfactory,4,1683832734,0.8021824936150452,0.20512820512820512,0.2928571428571428,0.17500000000000002,1970-01-01 00:00:01.766499075,0,3,1,1,Jintur,16.0,0.0,0.0,0.0,0.0,92.02,916.48,814.3299999999999,894.22,340.4,19.6060365,76.6889565
Purusottampuram,0.338791833298253,Moderate,0.3045340949660836,Moderate,0.15723790755302333,Severe,0.0369891968060122,Good,0.08626974483596597,Good,0.6458362072929599,Moderate,5,1685752773,0.7894125841653123,0.7564102564102563,0.11547619047619047,0.1277777777777778,1970-01-01 00:00:01.766499075,0,3,1,1,Purusottampuram,33.0,0.0,0.0,0.0,0.0,63.28,916.48,814.3299999999999,894.22,340.4,17.5030386,82.7925833
Jammu,0.1687434224373816,Satisfactory,0.20596215637272405,Moderate,0.3916021150806813,Severe,0.30037576326914034,Good,0.06848558488898707,Good,0.31425024141260866,Satisfactory,5,1685767121,0.7072208033433944,0.2948717948717948,0.11428571428571427,0.7611111111111112,1970-01-01 00:00:01.766499056,0,3,1,1,Jammu,1398.0,1.0,0.0,0.0,0.0,19.56,1927.17,814.3299999999999,894.22,340.4,32.7185614,74.8580917
Gandepalli,0.34306461797516313,Moderate,0.30951445912174225,Moderate,0.16295486917328442,Severe,0.034758102395490834,Good,0.08748481166464155,Good,0.6033475881730814,Moderate,5,1685780801,0.8897144183886696,0.6025641025641025,0.42857142857142855,0.3055555555555556,1970-01-01 00:00:01.766499075,0,3,1,1,Gandepalli,41.0,0.0,0.0,0.0,0.0,19.85,916.48,814.3299999999999,894.22,340.4,17.1391904,81.9579411
Manamelkudi,0.03401389181225005,Good,0.0397001071046055,Good,0.030204288696805914,Moderate,0.01784875528417097,Good,0.02938252512979123,Good,0.3912263760518693,Satisfactory,2,1685811977,0.9101462735082424,0.6666666666666666,0.7499999999999999,0.1388888888888889,1970-01-01 00:00:01.766499075,0,3,1,1,Manamelkudi,104.0,0.0,0.0,0.0,0.0,72.69,916.48,814.3299999999999,894.22,340.4,10.0419221,79.229987
Pydibheemavaram,0.3262050094716902,Moderate,0.2918421992145662,Moderate,0.15730034535911494,Severe,0.0194927195866604,Good,0.052689716116204564,Good,0.6407320549960914,Moderate,5,1685848470,0.8075226375667518,0.6794871794871794,0.14523809523809522,0.33333333333333337,1970-01-01 00:00:01.766499075,0,3,1,1,Pydibheemavaram,69.0,7.0,0.0,0.0,0.0,47.94,562.83,814.3299999999999,894.22,340.4,18.1431564,83.6287585
Chhapar,0.27571037676278676,Moderate,0.32288468404141385,Moderate,0.1635168094281087,Severe,0.09241427900422733,Good,0.06804374240583232,Good,0.4394629144249782,Moderate,5,1685928362,0.7717668911074995,0.10256410256410253,0.4892857142857143,0.9305555555555556,1970-01-01 00:00:01.766499075,0,3,1,1,Chhapar,5.0,0.0,0.0,0.0,0.0,324.75,916.48,814.3299999999999,894.22,340.4,27.8178069,74.4427888
Chhapar,0.27571037676278676,Moderate,0.32288468404141385,Moderate,0.1635168094281087,Severe,0.09241427900422733,Good,0.06804374240583232,Good,0.4394629144249782,Moderate,5,6173138060,0.7443696308335268,0.3205128205128205,0.44285714285714284,0.8250000000000001,1970-01-01 00:00:01.766499089,0,3,1,1,Chhapar,142.0,0.0,0.0,0.0,0.0,32.51,916.48,814.3299999999999,894.22,340.4,29.5719268,77.7702856
Jayal,0.23504525363081458,Moderate,0.28950374866119244,Moderate,0.17193030379895022,Severe,0.1838891498356035,Good,0.0543466254280349,Good,0.3415183703499334,Satisfactory,5,1686152426,0.7796610169491526,0.11538461538461536,0.47619047619047616,0.9694444444444444,1970-01-01 00:00:01.766499075,0,3,1,1,Jayal,197.0,0.0,0.0,0.0,0.0,2.54,916.48,814.3299999999999,894.22,340.4,27.2220563,74.1850347
Parjang,0.5792675226268155,Poor,0.5189575151731525,Poor,0.27902675069754734,Severe,0.12588069516204786,Good,0.05103280680437424,Good,0.3972042120752288,Satisfactory,5,1687018321,0.7761783143719526,0.3076923076923077,0.09999999999999999,0.4388888888888889,1970-01-01 00:00:01.766498883,0,3,1,1,Parjang,14.0,0.0,1.0,0.0,0.0,7.7,916.48,822.21,894.22,340.4,20.9224679,85.3170924
Biswanathpur,0.5792675226268155,Poor,0.5189575151731525,Poor,0.27902675069754734,Severe,0.12588069516204786,Good,0.05103280680437424,Good,0.3972042120752288,Satisfactory,5,1687018325,0.774320872997446,0.3076923076923077,0.15833333333333333,0.5527777777777778,1970-01-01 00:00:01.766499075,0,3,1,1,Biswanathpur,7.0,1.0,0.0,0.0,0.0,729.77,806.86,814.3299999999999,894.22,340.4,20.8499754,85.2101473
Rengali,0.6268154072826774,Very Poor,0.5645126740449841,Very Poor,0.25361846598115156,Severe,0.10638797557538748,Good,0.20678228211642546,Good,0.5227387685657792,Moderate,5,1056746083,0.7585326213141398,0.2948717948717948,0.19047619047619047,0.7777777777777778,1970-01-01 00:00:01.766499072,0,3,1,1,Rengali,1.0,0.0,0.0,0.0,0.0,1070.58,916.48,814.3299999999999,894.22,340.4,21.2637295,85.0200561
Rengali,0.6268154072826774,Very Poor,0.5645126740449841,Very Poor,0.25361846598115156,Severe,0.10638797557538748,Good,0.20678228211642546,Good,0.5227387685657792,Moderate,5,1687059795,0.7329928024146738,0.2435897435897436,0.12976190476190477,0.5305555555555556,1970-01-01 00:00:01.766499075,0,3,1,1,Rengali,166.0,0.0,0.0,0.0,0.0,3.49,916.48,814.3299999999999,894.22,340.4,21.6261642,84.0459823
Panaji,0.06590191538623448,Good,0.06276329882184935,Good,0.04776882402294588,Poor,0.00516674495068107,Good,0.011929747045178393,Good,0.503195843104796,Moderate,3,1687216929,0.9096819131646158,0.6282051282051282,0.4857142857142857,0.9555555555555556,1970-01-01 00:00:01.766499075,0,3,1,1,Panaji,625.0,11.0,19.0,0.0,0.0,13.34,737.9,988.49,894.22,340.4,15.4989946,73.8282141
Sangarul,0.22803620290465165,Moderate,0.20389146733309535,Moderate,0.10799399036116367,Very Poor,0.025246594645373408,Good,0.041754114658124376,Good,0.6584356462960409,Moderate,5,1687219821,0.8089157185976317,0.1282051282051282,0.3238095238095238,0.1527777777777778,1970-01-01 00:00:01.766499075,0,3,1,1,Sangarul,122.0,0.0,0.0,0.0,0.0,30.28,916.48,814.3299999999999,894.22,340.4,16.6832988,74.092164
Calangute,0.07217427909913704,Good,0.06945733666547663,Good,0.04999707322783946,Poor,0.005401596993893846,Good,0.014138959460952168,Good,0.5020922426081759,Moderate,3,1688110013,0.926166705363362,0.6025641025641025,0.5547619047619048,0.9555555555555556,1970-01-01 00:00:01.766499075,0,3,1,1,Calangute,322.0,1.0,18.0,1.0,0.0,6.32,2306.65,623.14,2540.64,340.4,15.545594,73.7646182
Thisayanvilai,0.038812881498631865,Good,0.04971438771867191,Good,0.022711751965815298,Moderate,0.009394081728511038,Good,0.02838837954269303,Good,0.4231388237458041,Moderate,3,1688765503,0.8983050847457628,0.6923076923076923,0.6452380952380952,0.125,1970-01-01 00:00:01.766499075,0,3,1,1,Thisayanvilai,279.0,0.0,0.0,1.0,0.0,62.06,916.48,814.3299999999999,987.59,340.4,8.3355721,77.8668199
Chirkunda,0.7669332772047991,Very Poor,0.7010174937522314,Very Poor,0.45284970049364887,Severe,0.2447158290277125,Good,0.24124599580249637,Good,0.3531061755644457,Satisfactory,5,1691712326,0.7471557928952868,0.17948717948717946,0.32142857142857145,0.9972222222222222,1970-01-01 00:00:01.766499075,0,3,1,1,Chirkunda,611.0,2.0,0.0,0.0,0.0,68.06,781.64,814.3299999999999,894.22,340.4,23.7451314,86.7869794
Bhilad,0.24338034098084615,Moderate,0.23270260621206718,Moderate,0.1605275994614739,Severe,0.12177078440582431,Good,0.20313708163039873,Good,0.6393525543753161,Moderate,5,1691741323,0.8655676805200836,0.5641025641025641,0.3571428571428571,0.9888888888888889,1970-01-01 00:00:01.766499075,0,3,1,1,Bhilad,75.0,3.0,0.0,0.0,0.0,4.51,1570.99,814.3299999999999,894.22,340.4,20.2753937,72.8814029
Makhinga,0.18497158492948854,Satisfactory,0.16801142449125314,Moderate,0.11936547579559423,Very Poor,0.147721935180836,Good,0.362089914945322,Good,0.495930473168713,Moderate,5,1691796871,0.935453912235895,0.15384615384615385,0.3964285714285714,0.03333333333333333,1970-01-01 00:00:01.766499075,0,3,1,1,Makhinga,308.0,0.0,0.0,0.0,0.0,91.2,916.48,814.3299999999999,894.22,340.4,21.1362096,72.966032
Amadpore,0.18497158492948854,Satisfactory,0.16801142449125314,Moderate,0.11936547579559423,Very Poor,0.147721935180836,Good,0.362089914945322,Good,0.495930473168713,Moderate,5,1691796874,0.9359182725795218,0.15384615384615385,0.4571428571428571,0.04166666666666667,1970-01-01 00:00:01.766499075,0,3,1,1,Amadpore,127.0,0.0,0.0,0.0,0.0,15.25,916.48,814.3299999999999,894.22,340.4,21.0019743,72.9682636
Garhi Manikpur,0.2963165649336982,Moderate,0.2682791860049982,Moderate,0.21989034360305165,Severe,0.17355565993424138,Good,0.03700430796421075,Good,0.25759874925277054,Satisfactory,5,1693094791,0.7350824239609937,0.3846153846153846,0.3595238095238095,0.7222222222222222,1970-01-01 00:00:01.766499075,0,3,1,1,Garhi Manikpur,6.0,0.0,0.0,0.0,0.0,33.95,916.48,814.3299999999999,894.22,340.4,25.7637888,81.4118044
Sojat,0.2632919385392549,Moderate,0.3839878614780436,Poor,0.13420616183098866,Severe,0.09605448567402536,Good,0.05379432232409146,Good,0.43091001057617145,Moderate,5,1694304768,0.8151845832365916,0.11538461538461536,0.4238095238095238,0.9916666666666667,1970-01-01 00:00:01.766499075,0,3,1,1,Sojat,354.0,1.0,0.0,0.0,0.0,129.9,1043.08,814.3299999999999,894.22,340.4,25.9245937,73.6652394
Dankuni,0.8236792254262261,Very Poor,0.7406997500892539,Severe,0.4243741585530038,Severe,0.097463597933302,Good,0.35877609632166135,Good,0.8635673886053249,Moderate,5,1694557949,0.75156721615974,0.8461538461538461,0.0,0.0,1970-01-01 00:00:01.766499075,0,3,1,1,Dankuni,1169.0,2.0,0.0,0.0,0.0,9.69,721.19,814.3299999999999,894.22,340.4,22.6820899,88.2907444
Gharsana,0.3063144601136603,Moderate,0.40833630846126384,Poor,0.24263721683479345,Severe,0.03863316110850164,Good,0.02142936043300563,Good,0.3901687589092749,Satisfactory,5,1697756849,0.7945205479452054,0.01282051282051283,0.4583333333333333,0.875,1970-01-01 00:00:01.766499075,0,3,1,1,Gharsana,214.0,0.0,0.0,0.0,0.0,8.77,916.48,814.3299999999999,894.22,340.4,29.0231819,73.0742912
Rupa,0.0974110713533993,Satisfactory,0.10596215637272405,Satisfactory,0.18802755068193788,Severe,0.21171911695631745,Good,0.045951618248094545,Good,0.16981652641743689,Good,4,1698494190,0.5967030415602508,0.6025641025641025,0.1285714285714286,0.8805555555555555,1970-01-01 00:00:01.766499075,0,3,1,1,Rupa,12.0,0.0,0.0,0.0,0.0,139.73,916.48,814.3299999999999,894.22,340.4,27.2038979,92.3998289
Chongkham,0.09602189012839403,Satisfactory,0.08739735808639773,Satisfactory,0.12333027648241007,Severe,0.062353217472991995,Good,0.006848558488898707,Good,0.07246976594472801,Good,4,1698582149,0.6858602275365684,0.4871794871794871,0.12023809523809523,0.2138888888888889,1970-01-01 00:00:01.766499075,0,3,1,1,Chongkham,6.0,0.0,0.0,0.0,0.0,29.66,916.48,814.3299999999999,894.22,340.4,27.8091598,96.0327786
Namsai,0.08655019995790361,Good,0.07907890039271691,Satisfactory,0.11422216151879963,Very Poor,0.06376232973226865,Good,0.0071799403512647735,Good,0.0761484342667954,Good,3,1698582154,0.6800557232412352,0.5897435897435898,0.15833333333333333,0.2138888888888889,1970-01-01 00:00:01.766499075,0,3,1,1,Namsai,66.0,0.0,0.0,0.0,0.0,26.14,916.48,814.3299999999999,894.22,340.4,27.6658391,95.861432
Jonai,0.06040833508735004,Good,0.06399500178507676,Good,0.11265341164074846,Very Poor,0.15852512916862374,Good,0.017121396222246767,Good,0.08194233687405159,Good,3,1699239233,0.7067564429997679,0.5,0.23095238095238094,0.9166666666666667,1970-01-01 00:00:01.766499075,0,3,1,1,Jonai,6.0,0.0,0.0,0.0,0.0,249.48,916.48,814.3299999999999,894.22,340.4,27.8291446,95.2234184
Mebo,0.06508103557145864,Good,0.07158157800785435,Good,0.13568125499990244,Severe,0.2093705965241897,Good,0.020987517949850876,Good,0.07702211799328643,Good,3,1699659378,0.6942187137218482,0.3589743589743589,0.31666666666666665,0.9388888888888889,1970-01-01 00:00:01.766499075,0,3,1,1,Mebo,7.0,0.0,0.0,0.0,0.0,25.38,916.48,814.3299999999999,894.22,340.4,28.1674961,95.4234708
Dumas,0.207787834140181,Moderate,0.18768297036772585,Moderate,0.11986888060720766,Very Poor,0.11942226397369655,Good,0.3710372252292058,Good,0.5350623074447051,Moderate,5,1704992344,0.9370791734385883,0.15384615384615385,0.49047619047619045,0.05555555555555556,1970-01-01 00:00:01.766499075,0,3,1,1,Dumas,324.0,0.0,0.0,0.0,0.0,49.61,916.48,814.3299999999999,894.22,340.4,21.0878845,72.712561
Rajim,0.3027362660492528,Moderate,0.26692252766868974,Moderate,0.1161187098788316,Very Poor,0.03745890089243776,Good,0.0651717662653264,Good,0.3994114130684693,Satisfactory,5,1705384219,0.7550499187369398,0.15384615384615385,0.20714285714285713,0.21666666666666667,1970-01-01 00:00:01.766499075,0,3,1,1,Rajim,15.0,0.0,0.0,0.0,0.0,73.42,916.48,814.3299999999999,894.22,340.4,20.9684716,81.8796833
Pithapuram,0.3171121869080194,Moderate,0.28516601213852194,Moderate,0.1430411113929484,Severe,0.013856270549553778,Good,0.07864796200154645,Good,0.6711730353611993,Moderate,5,1705423613,0.8242396099373113,0.6923076923076923,0.29404761904761906,0.20555555555555557,1970-01-01 00:00:01.766499075,0,3,1,1,Pithapuram,760.0,1.0,0.0,0.0,0.0,79.81,741.92,814.3299999999999,894.22,340.4,17.1133426,82.2543331
Mughalsarai,0.28316143969690594,Moderate,0.25651553016779727,Moderate,0.19562935357358877,Severe,0.08114138093001408,Good,0.042748260245222575,Good,0.34179427047408845,Satisfactory,5,1705521704,0.7179010912468076,0.3205128205128205,0.3,0.7305555555555556,1970-01-01 00:00:01.766499075,0,3,1,1,Mughalsarai,750.0,3.0,0.0,0.0,0.0,39.15,1118.29,814.3299999999999,894.22,340.4,25.2807327,83.1251282
Kinnigoli,0.12578404546411281,Satisfactory,0.11454837558014996,Satisfactory,0.07280248190279212,Poor,0.004931892907468294,Good,0.011708825803601015,Good,0.5317974893088702,Moderate,4,1706041883,0.9440445785929882,0.6025641025641025,0.18333333333333332,0.8611111111111112,1970-01-01 00:00:01.766499075,0,3,1,1,Kinnigoli,96.0,0.0,0.0,0.0,0.0,14.71,916.48,814.3299999999999,894.22,340.4,13.0637099,74.8479742
Kallidaikurichchi,0.07084824247526837,Good,0.07774009282399144,Good,0.03483639343622563,Moderate,0.017731329262564578,Good,0.03667292610184469,Good,0.48075596634018486,Moderate,3,1706649882,0.8955189226840028,0.6538461538461539,0.1988095238095238,0.2611111111111111,1970-01-01 00:00:01.766499075,0,3,1,1,Kallidaikurichchi,251.0,0.0,0.0,0.0,0.0,62.9,916.48,814.3299999999999,894.22,340.4,8.6835764,77.4637421
Sujangarh,0.24895811408124607,Moderate,0.29575151731524457,Moderate,0.15183703732610093,Severe,0.09135744480976983,Good,0.06196840826245443,Good,0.42125350623074453,Moderate,5,1710160200,0.7699094497329928,0.11538461538461536,0.4785714285714285,0.9361111111111111,1970-01-01 00:00:01.766499076,0,3,1,1,Sujangarh,30.0,3.0,0.0,0.0,0.0,29.69,1030.16,814.3299999999999,894.22,340.4,27.7018278,74.468707
Didwana,0.22220585139970533,Moderate,0.2686004998214923,Moderate,0.1401923864900197,Severe,0.09018318459370595,Good,0.056003534739865225,Good,0.4030900813905367,Satisfactory,5,1713347305,0.7592291618295797,0.14102564102564102,0.4595238095238095,0.9583333333333334,1970-01-01 00:00:01.766498477,0,3,1,1,Didwana,372.0,0.0,0.0,0.0,0.0,10.37,916.48,814.3299999999999,894.22,340.4,27.4029944,74.577845
Phagi,0.1891391286045043,Satisfactory,0.22736522670474835,Moderate,0.12185128095061559,Very Poor,0.16005166744950677,Good,0.04904451563017783,Good,0.3348048006621603,Satisfactory,5,1719350334,0.7933596470861388,0.1282051282051282,0.530952380952381,0.9361111111111111,1970-01-01 00:00:01.766499076,0,3,1,1,Phagi,72.0,1.0,0.0,0.0,0.0,17.87,1163.19,814.3299999999999,894.22,340.4,26.5769773,75.5586964
Malpura,0.17107977267943592,Satisfactory,0.20506961799357376,Moderate,0.11691869426938009,Very Poor,0.15453264443400652,Good,0.04396332707389815,Good,0.31218099048144576,Satisfactory,5,1719381736,0.8045042953331786,0.1282051282051282,0.44166666666666665,0.9083333333333333,1970-01-01 00:00:01.766499076,0,3,1,1,Malpura,14.0,0.0,0.0,0.0,0.0,90.67,916.48,814.3299999999999,894.22,340.4,26.2888019,75.3729774
Sambhar,0.161208166701747,Satisfactory,0.21740449839343096,Moderate,0.10183996409826149,Very Poor,0.09793330201972757,Good,0.055230310394344416,Good,0.364418080654803,Satisfactory,5,1719463763,0.779196656605526,0.10256410256410253,0.5119047619047619,0.9416666666666667,1970-01-01 00:00:01.766499076,0,3,1,1,Sambhar,84.0,1.0,2.0,0.0,0.0,74.21,972.0,593.15,894.22,340.4,26.9110014,75.1848367
Chaksu,0.22591033466638602,Moderate,0.2651553016779722,Moderate,0.14697859553959922,Severe,0.1998590887740723,Good,0.053242019220148006,Good,0.3265737802915345,Satisfactory,5,1719591496,0.8548873926166706,0.1282051282051282,0.5023809523809524,0.9166666666666667,1970-01-01 00:00:01.766499076,0,3,1,1,Chaksu,338.0,1.0,0.0,0.0,0.0,25.74,976.9,814.3299999999999,894.22,340.4,26.6059831,75.9430338
Kiriburu,0.7905493580298885,Very Poor,0.7013209568011426,Very Poor,0.2685879299916099,Severe,0.08994833255049317,Good,0.07257262785816856,Good,0.26812893732468845,Satisfactory,5,1724876906,0.686324587880195,0.26923076923076916,0.18095238095238095,0.5,1970-01-01 00:00:01.766499076,0,3,1,1,Kiriburu,61.0,1.0,0.0,0.0,0.0,24.83,866.47,814.3299999999999,894.22,340.4,22.1052858,85.2946667
Lad Rymbai,0.1239949484319091,Satisfactory,0.13081042484826852,Satisfactory,0.17959844685957346,Severe,0.2193518083607327,Good,0.034795095548436974,Good,0.17593231250287394,Good,4,1728676326,0.5760390062688646,0.8076923076923076,0.09285714285714286,0.9277777777777778,1970-01-01 00:00:01.766499076,0,3,1,1,Lad Rymbai,2.0,0.0,0.0,0.0,0.0,6.04,916.48,814.3299999999999,894.22,340.4,25.369275,92.3261195
Bangaon,0.7830772468953905,Very Poor,0.7673330953230989,Severe,0.6740824569276695,Severe,0.49847346171911683,Good,0.3935711918700983,Good,0.44235986572860625,Moderate,5,1731369807,0.8010215927559786,0.1282051282051282,0.24285714285714285,0.9222222222222223,1970-01-01 00:00:01.766499076,0,3,1,1,Bangaon,505.0,1.0,14.0,0.0,2.0,99.33,1460.03,1172.03,894.22,1855.14,23.0434655,88.8317765
Kanina Khas,0.3617975163123553,Moderate,0.40410567654409146,Poor,0.26706600846812745,Severe,0.19410521371535924,Good,0.07688059206892743,Good,0.4092518508299996,Moderate,5,1732367128,0.7353146041328071,0.21794871794871795,0.4726190476190476,0.8138888888888889,1970-01-01 00:00:01.766499076,0,3,1,1,Kanina Khas,42.0,0.0,0.0,0.0,0.0,22.91,916.48,814.3299999999999,894.22,340.4,28.3302472,76.3091414
Singhana,0.4214902125868239,Poor,0.47397358086397723,Poor,0.2768999629275526,Severe,0.17085486143729445,Good,0.07378769468684414,Good,0.46967397801995686,Moderate,5,1733056447,0.727420478291154,0.21794871794871795,0.4011904761904762,0.8305555555555556,1970-01-01 00:00:01.766499076,0,3,1,1,Singhana,26.0,1.0,0.0,0.0,0.0,111.1,2165.34,814.3299999999999,894.22,340.4,28.0980168,75.8365734
Narayanpatna,0.392527888865502,Moderate,0.35246340592645486,Poor,0.1721137148543443,Severe,0.07879286049788632,Good,0.08825803601016237,Good,0.39118039269784344,Satisfactory,5,1734611251,0.7617831437195264,0.5,0.05952380952380952,0.8444444444444444,1970-01-01 00:00:01.766499076,0,3,1,1,Narayanpatna,45.0,0.0,2.0,0.0,0.0,4.5,916.48,165.2,894.22,340.4,18.8789148,83.1681889
Mahendragarh,0.39006524942117454,Moderate,0.4360228489825063,Poor,0.2693449883904704,Severe,0.17790042273367773,Good,0.07500276151551973,Good,0.43789948038809956,Moderate,5,1739279693,0.7327606222428604,0.21794871794871795,0.4583333333333333,0.8250000000000001,1970-01-01 00:00:01.766499076,0,3,1,1,Mahendragarh,22.0,0.0,0.0,0.0,0.0,139.62,916.48,814.3299999999999,894.22,340.4,28.265912,76.1514755
Nangal Chaudhri,0.3403494001262892,Moderate,0.3943413066761871,Poor,0.24237966088466567,Severe,0.18365429779239073,Good,0.06804374240583232,Good,0.4149078033751782,Moderate,5,1739310613,0.736707685163687,0.23076923076923073,0.3964285714285714,0.85,1970-01-01 00:00:01.766499076,0,3,1,1,Nangal Chaudhri,23.0,0.0,0.0,0.0,0.0,365.3,916.48,814.3299999999999,894.22,340.4,27.89058,76.1107826
Narnaul,0.3881498631866976,Moderate,0.4383791503034631,Poor,0.2751282901797038,Severe,0.18870361672146543,Good,0.0789793438639125,Good,0.4353244125626523,Moderate,5,1739310619,0.7309031808683539,0.23076923076923073,0.4047619047619047,0.8361111111111111,1970-01-01 00:00:01.766499076,0,3,1,1,Narnaul,274.0,3.0,0.0,0.0,0.0,5.55,799.72,814.3299999999999,894.22,340.4,28.0438456,76.1062015
Manpur,0.40362029046516523,Moderate,0.36888611210282046,Poor,0.2302862383173011,Severe,0.13198684828558005,Good,0.0870429691814868,Good,0.348048006621603,Satisfactory,5,1739922360,0.7095426050615278,0.2435897435897436,0.20714285714285713,0.7027777777777778,1970-01-01 00:00:01.766499076,0,3,1,1,Manpur,989.0,4.0,7.0,0.0,1.0,10.26,221.12,21.02,894.22,431.83,24.8047161,85.0258508
Manpur,0.40362029046516523,Moderate,0.36888611210282046,Poor,0.2302862383173011,Severe,0.13198684828558005,Good,0.0870429691814868,Good,0.348048006621603,Satisfactory,5,6697532089,0.722544694683074,0.23076923076923073,0.1630952380952381,0.09722222222222222,1970-01-01 00:00:01.766499090,0,3,1,1,Manpur,46.0,0.0,0.0,0.0,0.0,33.07,916.48,814.3299999999999,894.22,340.4,20.374682,80.7252216
Tengapani,0.08655019995790361,Good,0.07907890039271691,Satisfactory,0.11422216151879963,Very Poor,0.06376232973226865,Good,0.0071799403512647735,Good,0.0761484342667954,Good,3,1739998761,0.6805200835848619,0.5384615384615384,0.12261904761904761,0.23611111111111113,1970-01-01 00:00:01.766499076,0,3,1,1,Tengapani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7708903,95.9808556
Siwani,0.41201852241633347,Poor,0.464512674044984,Poor,0.26399484888099745,Severe,0.12400187881634568,Good,0.07290400972053462,Good,0.47583574745941976,Moderate,5,1757600990,0.7852333410726724,0.08974358974358976,0.5226190476190475,0.8305555555555556,1970-01-01 00:00:01.766499076,0,3,1,1,Siwani,23.0,0.0,0.0,0.0,0.0,192.16,916.48,814.3299999999999,894.22,340.4,28.9110335,75.6123447
Kamshet,0.24912649968427697,Moderate,0.22502677615137454,Moderate,0.12138689976780939,Very Poor,0.026303428839830903,Good,0.07677013144813873,Good,0.7253874097576678,Moderate,5,1760951578,0.8202925470164848,0.5512820512820512,0.2869047619047619,0.24166666666666667,1970-01-01 00:00:01.766499076,0,3,1,1,Kamshet,112.0,0.0,2.0,0.0,2.0,21.81,916.48,543.69,894.22,545.19,18.7629201,73.5576474
Naidupeta,0.1185224163334035,Satisfactory,0.11652981078186364,Satisfactory,0.09560789057774483,Very Poor,0.09769844997651478,Good,0.052910637357781946,Good,0.4037798317009243,Satisfactory,4,1766570916,0.8384026004179242,0.7307692307692307,0.3083333333333333,0.14444444444444446,1970-01-01 00:00:01.766499076,0,3,1,1,Naidupeta,136.0,0.0,0.0,0.0,0.0,159.81,916.48,814.3299999999999,894.22,340.4,13.9090882,79.8965348
Sathankulam,0.04460113660282046,Good,0.055069617993573725,Good,0.027453122865895296,Moderate,0.01761390324095819,Good,0.03269634375345189,Good,0.4255299581551479,Moderate,3,1769456807,0.8996981657766426,0.6666666666666666,0.5142857142857143,0.14166666666666666,1970-01-01 00:00:01.766499076,0,3,1,1,Sathankulam,242.0,0.0,0.0,0.0,0.0,8.41,916.48,814.3299999999999,894.22,340.4,8.4436636,77.9153685
Mattan,0.09675857714165441,Satisfactory,0.1190289182434845,Satisfactory,0.25823105890616765,Severe,0.22804133395960538,Good,0.0503700430796421,Good,0.31208902377339404,Satisfactory,4,1770391042,0.49036452286974697,0.39743589743589747,0.18333333333333332,0.26944444444444443,1970-01-01 00:00:01.766499076,0,3,1,1,Mattan,18.0,0.0,5.0,0.0,0.0,45.81,916.48,885.72,894.22,340.4,33.7625855,75.2099476
