city_x,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,location_id,temperature,humidity,wind_speed,wind_deg,timestamp,hour,day_of_week,month,season,city_y,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m,latitude,longitude,Pollution_Source
Chandur Bazar,0.1126710166280783,Satisfactory,0.1071581578007854,Satisfactory,0.1140855788179742,Very Poor,0.1774307186472521,Good,0.0711366397879156,Good,0.2895111969467053,Satisfactory,4,3085604454,0.798467610866032,0.1923076923076923,0.3904761904761904,0.0333333333333333,1970-01-01 00:00:01.766499083,0,3,1,Winter,Chandur Bazar,163.0,0.0,0.0,0.0,0.0,56.79,916.48,814.3299999999999,894.22,340.4,21.2375703,77.7479366,Natural
Katol,0.174868448747632,Satisfactory,0.1606926097822206,Satisfactory,0.1461200757058398,Severe,0.1852982620948801,Good,0.0904672484259361,Good,0.3432197544488896,Satisfactory,5,3088022194,0.7882516833062456,0.1923076923076923,0.2892857142857143,0.1638888888888889,1970-01-01 00:00:01.766499083,0,3,1,Winter,Katol,43.0,0.0,0.0,0.0,0.0,14.65,916.48,814.3299999999999,894.22,340.4,21.2751818,78.5865696,Natural
Akkalkuva,0.0618185645127341,Good,0.06181720813995,Good,0.0827730190630426,Poor,0.1113198684828557,Good,0.0756655252402518,Good,0.2528164804340829,Satisfactory,3,3088954273,0.8727652658462968,0.0897435897435897,0.5011904761904762,0.1333333333333333,1970-01-01 00:00:01.766499083,0,3,1,Winter,Akkalkuva,15.0,0.0,0.0,0.0,0.0,17.56,916.48,814.3299999999999,894.22,340.4,21.5549576,74.0161784,Natural
Narkhed,0.176299726373395,Satisfactory,0.1629061049625134,Satisfactory,0.1585139802150202,Severe,0.2337952090183184,Good,0.099745940572186,Good,0.3203200441440199,Satisfactory,5,3090430759,0.7829115393545392,0.1923076923076923,0.3976190476190476,0.0666666666666666,1970-01-01 00:00:01.766499083,0,3,1,Winter,Narkhed,50.0,0.0,0.0,0.0,0.0,6.02,916.48,814.3299999999999,894.22,340.4,21.4713218,78.5337171,Vehicular
Kanhan,0.2596926962744685,Moderate,0.2346304891110318,Moderate,0.1754229185771984,Severe,0.2165335838421793,Good,0.1659118524246106,Good,0.3760518692233412,Satisfactory,5,3090629798,0.779196656605526,0.2307692307692307,0.3226190476190476,0.1,1970-01-01 00:00:01.766499083,0,3,1,Winter,Kanhan,324.0,2.0,0.0,0.0,0.0,7.62,187.13,814.3299999999999,894.22,340.4,21.2290483,79.2396426,Vehicular
Waraseoni,0.266133445590402,Moderate,0.2408782577650839,Moderate,0.1868100134631519,Severe,0.1560591827148895,Good,0.0783165801391803,Good,0.3015588357014761,Satisfactory,5,3097081436,0.7534246575342465,0.2692307692307691,0.4773809523809523,0.9833333333333334,1970-01-01 00:00:01.766499083,0,3,1,Winter,Waraseoni,24.0,0.0,0.0,0.0,0.0,49.67,916.48,814.3299999999999,894.22,340.4,21.7646404,80.0492523,Natural
Adampur,0.1603241422858345,Satisfactory,0.1754194930382006,Moderate,0.2601315096290804,Severe,0.1625176139032409,Good,0.0588755108803711,Good,0.3303444153216536,Satisfactory,5,3098346460,0.7055955421407012,0.3717948717948718,0.3976190476190476,0.8333333333333334,1970-01-01 00:00:01.766499083,0,3,1,Winter,Adampur,418.0,0.0,0.0,0.0,0.0,15.65,916.48,814.3299999999999,894.22,340.4,31.4310724,75.7161526,Natural
Naina Devi,0.2517996211323932,Moderate,0.2453945019635844,Moderate,0.3332227663850461,Severe,0.1274072334429309,Good,0.0698111123384513,Good,0.3933875936910839,Satisfactory,5,3098608738,0.6716972370559554,0.3974358974358974,0.2321428571428571,0.0333333333333333,1970-01-01 00:00:01.766499083,0,3,1,Winter,Naina Devi,4.0,0.0,0.0,0.0,0.0,39.07,916.48,814.3299999999999,894.22,340.4,31.3081912,76.5362208,Natural
Bhotta,0.2683224584298043,Moderate,0.258961085326669,Moderate,0.3867592827457025,Severe,0.164983560356975,Good,0.0643985419198056,Good,0.3709937002804985,Satisfactory,5,3099119835,0.5850940329695844,0.4615384615384615,0.194047619047619,0.0944444444444444,1970-01-01 00:00:01.766499083,0,3,1,Winter,Bhotta,4.0,0.0,0.0,0.0,0.0,358.57,916.48,814.3299999999999,894.22,340.4,31.6087187,76.5625104,Natural
Kedgaon,0.1745737739423279,Satisfactory,0.1579614423420207,Satisfactory,0.1087588534857856,Very Poor,0.0791451385627054,Good,0.0456202363857284,Good,0.4236446406400883,Moderate,5,3099651512,0.8319015556071512,0.1025641025641025,0.4178571428571428,0.1527777777777778,1970-01-01 00:00:01.766499083,0,3,1,Winter,Kedgaon,42.0,1.0,0.0,0.0,0.0,47.12,1365.9,814.3299999999999,894.22,340.4,18.4551239,74.3780192,Natural
Kedgaon,0.1745737739423279,Satisfactory,0.1579614423420207,Satisfactory,0.1087588534857856,Very Poor,0.0791451385627054,Good,0.0456202363857284,Good,0.4236446406400883,Moderate,5,3222131331,0.824703970280938,0.1282051282051282,0.313095238095238,0.2027777777777777,1970-01-01 00:00:01.766499084,0,3,1,Winter,Kedgaon,923.0,2.0,0.0,0.0,0.0,19.18,381.63,814.3299999999999,894.22,340.4,19.0642527,74.7044847,Natural
Banjar,0.2697747842559461,Moderate,0.2523027490182077,Moderate,0.3804218454274062,Severe,0.17132456552372,Good,0.0955484369822158,Good,0.3692003494734906,Satisfactory,5,3099885888,0.5456234037613188,0.3333333333333333,0.2023809523809523,0.1833333333333333,1970-01-01 00:00:01.766499083,0,3,1,Winter,Banjar,7.0,0.0,0.0,0.0,0.0,14.66,916.48,814.3299999999999,894.22,340.4,31.6371886,77.3450995,Industrial
Bhilai,0.3921911176594401,Moderate,0.3467690110674759,Poor,0.1882031570115704,Severe,0.1278769375293564,Good,0.1481276924776317,Good,0.3686485492251805,Satisfactory,5,3105817661,0.7787322962618992,0.141025641025641,0.1535714285714285,0.2638888888888889,1970-01-01 00:00:01.766498686,0,3,1,Winter,Bhilai,1484.0,2.0,0.0,0.0,0.0,17.75,968.36,814.3299999999999,894.22,340.4,21.2120677,81.3732849,Natural
Govada,0.4114291728057251,Poor,0.3684576936808283,Poor,0.1961795867397709,Severe,0.0705730389854391,Good,0.1105710814094775,Good,0.6387087874189544,Moderate,5,3110447663,0.8414209426514976,0.7435897435897435,0.1047619047619047,0.8722222222222222,1970-01-01 00:00:01.766499083,0,3,1,Winter,Govada,13.0,1.0,0.0,0.0,0.0,44.4,110.67,814.3299999999999,894.22,340.4,17.805197,82.9639561,Industrial
Bamitha,0.1881498631866975,Satisfactory,0.1720278471974295,Moderate,0.1243487931942791,Severe,0.0691639267261625,Good,0.0270628520932287,Good,0.2447234101255345,Satisfactory,5,3115576379,0.74808451358254,0.3589743589743589,0.1369047619047619,0.9277777777777778,1970-01-01 00:00:01.766499083,0,3,1,Winter,Bamitha,154.0,0.0,0.0,0.0,0.0,13.24,916.48,814.3299999999999,894.22,340.4,24.7691693,79.8742917,Natural
Nepanagar,0.067080614607451,Good,0.064923241699393,Good,0.0772706874012214,Poor,0.1237670267731329,Good,0.0672705180603115,Good,0.2553455649055042,Satisfactory,3,3125520829,0.8061295565358718,0.1923076923076923,0.3702380952380952,0.0555555555555555,1970-01-01 00:00:01.766499083,0,3,1,Winter,Nepanagar,284.0,1.0,0.0,0.0,0.0,21.35,308.0,814.3299999999999,894.22,340.4,21.4525873,76.3911591,Natural
Kalasapadu,0.1132814144390654,Satisfactory,0.1064976794002142,Satisfactory,0.0981210122729312,Very Poor,0.0692813527477688,Good,0.0724621672373798,Good,0.4265415919437164,Moderate,4,3136489944,0.825400510796378,0.6794871794871794,0.238095238095238,0.2694444444444444,1970-01-01 00:00:01.766499083,0,3,1,Winter,Kalasapadu,66.0,0.0,0.0,0.0,0.0,39.34,916.48,814.3299999999999,894.22,340.4,15.1079266,78.9414158,Natural
Porumamilla,0.1132814144390654,Satisfactory,0.1064976794002142,Satisfactory,0.0981210122729312,Very Poor,0.0692813527477688,Good,0.0724621672373798,Good,0.4265415919437164,Moderate,4,3136497647,0.8328302762944044,0.6666666666666666,0.2273809523809523,0.2666666666666666,1970-01-01 00:00:01.766499083,0,3,1,Winter,Porumamilla,74.0,0.0,0.0,0.0,0.0,19.17,916.48,814.3299999999999,894.22,340.4,15.0087654,78.9886069,Natural
Amravati,0.1176173437171122,Satisfactory,0.1084969653695109,Satisfactory,0.0976839476302901,Very Poor,0.1008689525598872,Good,0.0611951839169336,Good,0.3397250195429255,Satisfactory,4,3141968010,0.847457627118644,0.1538461538461538,0.169047619047619,0.0361111111111111,1970-01-01 00:00:01.766499083,0,3,1,Winter,Amravati,2452.0,0.0,0.0,0.0,0.0,27.86,916.48,814.3299999999999,894.22,340.4,20.9316219,77.7588455,Natural
Daman,0.2259524310671437,Moderate,0.2128347018921814,Moderate,0.1467171372265907,Severe,0.1306951620479098,Good,0.2698552965867668,Good,0.5895525819653286,Moderate,5,3148784714,0.8994659856048294,0.5769230769230769,0.5833333333333334,0.9638888888888888,1970-01-01 00:00:01.766499083,0,3,1,Winter,Daman,231.0,0.0,0.0,0.0,0.0,32.31,916.48,814.3299999999999,894.22,340.4,20.4169701,72.833173,Industrial
Vita,0.2877709955798779,Moderate,0.2599250267761514,Moderate,0.1592476244365963,Severe,0.1085016439643024,Good,0.046835303214404,Good,0.4848944682025107,Moderate,5,3158450464,0.8400278616206176,0.0641025641025641,0.3607142857142856,0.1694444444444444,1970-01-01 00:00:01.766498505,0,3,1,Winter,Vita,54.0,0.0,0.0,0.0,0.0,30.3,916.48,814.3299999999999,894.22,340.4,17.271977,74.5372841,Natural
Badarpur,0.0830772468953904,Good,0.0894680471260264,Satisfactory,0.130690132875456,Severe,0.1518318459370596,Good,0.0250745609190323,Good,0.1235112889134133,Good,3,3158957159,0.7592291618295797,0.5384615384615384,0.1821428571428571,0.0222222222222222,1970-01-01 00:00:01.766499083,0,3,1,Winter,Badarpur,263.0,2.0,0.0,0.0,0.0,42.63,937.44,814.3299999999999,894.22,340.4,24.8711319,92.558515,Natural
Pailapool,0.0314249631656493,Good,0.032524098536237,Good,0.0529901855573549,Poor,0.0858384217942695,Good,0.0056334916602231,Good,0.0664459465673426,Good,2,3158968781,0.7311353610401672,0.6794871794871794,0.1178571428571428,0.2361111111111111,1970-01-01 00:00:01.766499083,0,3,1,Winter,Pailapool,116.0,2.0,0.0,0.0,0.0,62.23,1141.49,814.3299999999999,894.22,340.4,24.8285252,93.0253248,Natural
Dharuhera,0.3201220795621974,Moderate,0.3523920028561228,Poor,0.2636904645763009,Severe,0.240958196336308,Good,0.0578813652932729,Good,0.2956269830321424,Satisfactory,5,3159106993,0.7455305316925934,0.2692307692307691,0.4547619047619047,0.8194444444444445,1970-01-01 00:00:01.766498845,0,3,1,Winter,Dharuhera,706.0,3.0,1.0,0.0,0.0,8.86,467.25,1530.1,894.22,340.4,28.2055216,76.7953099,Vehicular
Ambikapur,0.3266049252788887,Moderate,0.3016958229203856,Moderate,0.2020604476010224,Severe,0.1652184124001878,Good,0.2448911962885231,Good,0.4273692923161816,Moderate,5,3161843855,0.6396563733457163,0.3333333333333333,0.1976190476190476,0.2333333333333333,1970-01-01 00:00:01.766499083,0,3,1,Winter,Ambikapur,618.0,0.0,0.0,0.0,0.0,22.29,916.48,814.3299999999999,894.22,340.4,23.1226343,83.1981886,Industrial
Allapalli,0.3780046306040834,Moderate,0.3434666190646198,Moderate,0.1955825252190201,Severe,0.1402066697980272,Good,0.1176405611399536,Good,0.3732468846277648,Satisfactory,5,3166208153,0.7429765498026468,0.3846153846153846,0.1083333333333333,0.875,1970-01-01 00:00:01.766499083,0,3,1,Winter,Allapalli,80.0,0.0,0.0,0.0,0.0,101.27,916.48,814.3299999999999,894.22,340.4,19.4297618,80.0610841,Industrial
Bhamaragad,0.3441591243948642,Moderate,0.3076044269903606,Moderate,0.1543891826500946,Severe,0.0690465007045561,Good,0.0613056445377223,Good,0.3068469214144479,Satisfactory,5,3166208154,0.7185976317622476,0.3717948717948718,0.0642857142857143,0.0472222222222222,1970-01-01 00:00:01.766499083,0,3,1,Winter,Bhamaragad,35.0,0.0,0.0,0.0,0.0,0.61,916.48,814.3299999999999,894.22,340.4,19.4154309,80.590941,Natural
Etapalli,0.3610818774994738,Moderate,0.3255444484112817,Moderate,0.1750951200952176,Severe,0.104744011272898,Good,0.0895835634596266,Good,0.3402308364372097,Satisfactory,5,3166208155,0.7299744601811006,0.3846153846153846,0.1904761904761904,0.9527777777777778,1970-01-01 00:00:01.766499083,0,3,1,Winter,Etapalli,73.0,0.0,0.0,0.0,0.0,67.75,916.48,814.3299999999999,894.22,340.4,19.5984631,80.2274869,Natural
Aheri,0.3780046306040834,Moderate,0.3434666190646198,Moderate,0.1955825252190201,Severe,0.1402066697980272,Good,0.1176405611399536,Good,0.3732468846277648,Satisfactory,5,3166258610,0.7439052704899001,0.3717948717948718,0.1095238095238095,0.8666666666666667,1970-01-01 00:00:01.766499083,0,3,1,Winter,Aheri,161.0,0.0,0.0,0.0,0.0,5.72,916.48,814.3299999999999,894.22,340.4,19.4131755,80.0039973,Industrial
Mulchera,0.3779625342033256,Moderate,0.3438771867190289,Moderate,0.2023882460830032,Severe,0.1450211366838891,Good,0.1252623439743731,Good,0.3663033981698625,Satisfactory,5,3166299959,0.74669143255166,0.3333333333333333,0.1904761904761904,0.9694444444444444,1970-01-01 00:00:01.766499083,0,3,1,Winter,Mulchera,7.0,0.0,0.0,0.0,0.0,77.34,916.48,814.3299999999999,894.22,340.4,19.67969,80.0052007,Industrial
Valayapatti,0.1369816880656703,Satisfactory,0.1418421992145662,Satisfactory,0.163992897699557,Severe,0.2669093471113198,Good,0.103280680437424,Good,0.3002253184347266,Satisfactory,4,3176943638,0.925470164847922,0.5897435897435898,0.2238095238095238,0.2416666666666666,1970-01-01 00:00:01.766499083,0,3,1,Winter,Valayapatti,31.0,0.0,0.0,0.0,0.0,20.7,916.48,814.3299999999999,894.22,340.4,11.1253389,78.2284478,Industrial
Birangi Kothakota,0.0550620921911176,Good,0.0575865762227775,Good,0.100247800042926,Very Poor,0.2042038515735086,Good,0.0356787805147464,Good,0.3089621556996368,Satisfactory,3,3183291208,0.775017413512886,0.6153846153846153,0.3928571428571428,0.2305555555555555,1970-01-01 00:00:01.766498543,0,3,1,Winter,Birangi Kothakota,224.0,0.0,0.0,0.0,0.0,12.18,916.48,814.3299999999999,894.22,340.4,13.6584134,78.2640584,Vehicular
Tohana,0.3263944432751,Moderate,0.3627097465191003,Poor,0.2714951903377495,Severe,0.120479098168154,Good,0.0648403844029603,Good,0.4767094311859107,Moderate,5,3183719452,0.7334571627583004,0.1794871794871794,0.4071428571428571,0.8388888888888889,1970-01-01 00:00:01.766498991,0,3,1,Winter,Tohana,700.0,0.0,37.0,0.0,0.0,66.01,916.48,1404.17,894.22,340.4,29.7107922,75.9042326,Burning
Akluj,0.1797305830351505,Satisfactory,0.1683505890753303,Moderate,0.1683284228600417,Severe,0.2260450915922968,Good,0.078095658897603,Good,0.3309881822780153,Satisfactory,5,3188971488,0.8472254469468308,0.0897435897435897,0.4142857142857142,0.1861111111111111,1970-01-01 00:00:01.766499083,0,3,1,Winter,Akluj,634.0,1.0,0.0,0.0,0.0,14.19,632.72,814.3299999999999,894.22,340.4,17.8930069,75.0204482,Natural
Bhadravati,0.2743001473374026,Moderate,0.2478400571224563,Moderate,0.1477044350354139,Severe,0.1328088304368247,Good,0.1524356566883905,Good,0.4574424058490826,Moderate,5,3189030982,0.7901091246807523,0.2692307692307691,0.2095238095238095,0.1583333333333333,1970-01-01 00:00:01.766499083,0,3,1,Winter,Bhadravati,665.0,0.0,0.0,0.0,0.0,7.12,916.48,814.3299999999999,894.22,340.4,20.1064591,79.1157063,Industrial
Desaiganj,0.3703009892654178,Moderate,0.3338450553373795,Moderate,0.2182162299272209,Severe,0.2087834664161577,Good,0.1915387164475864,Good,0.3885593415183704,Satisfactory,5,3189130354,0.761550963547713,0.3205128205128205,0.1416666666666666,0.0555555555555555,1970-01-01 00:00:01.766499083,0,3,1,Winter,Desaiganj,74.0,5.0,0.0,0.0,0.0,72.14,1776.58,814.3299999999999,894.22,340.4,20.6237703,79.962602,Natural
Ghugus,0.302378446642812,Moderate,0.2758122099250268,Moderate,0.1618075744863514,Severe,0.1370361672146547,Good,0.1560808571744173,Good,0.4480618016278108,Moderate,5,3189624673,0.7894125841653123,0.2692307692307691,0.1999999999999999,0.1222222222222222,1970-01-01 00:00:01.766499083,0,3,1,Winter,Ghugus,537.0,2.0,0.0,0.0,0.0,13.93,679.45,814.3299999999999,894.22,340.4,19.9433575,79.1199701,Industrial
Ghulewadi,0.2248158282466849,Moderate,0.2196001428061407,Moderate,0.2242648923923435,Severe,0.2651479567872239,Good,0.2381530984204131,Good,0.4917000045983354,Moderate,5,3189624674,0.7843046203854191,0.1923076923076923,0.1857142857142857,0.1277777777777778,1970-01-01 00:00:01.766499083,0,3,1,Winter,Ghulewadi,254.0,1.0,0.0,0.0,0.0,4.67,892.4,814.3299999999999,894.22,340.4,19.6015555,74.1934563,Vehicular
Karjat,0.2617343717112187,Moderate,0.2379150303463049,Moderate,0.1254570642524048,Severe,0.0176139032409581,Good,0.1135535181707721,Good,0.8332183749482687,Moderate,5,2306724213,0.8497794288367774,0.1025641025641025,0.5964285714285714,0.1416666666666666,1970-01-01 00:00:01.766499079,0,3,1,Winter,Karjat,121.0,0.0,0.0,0.0,0.0,34.75,916.48,814.3299999999999,894.22,340.4,18.5514071,75.0096876,Industrial
Karjat,0.2617343717112187,Moderate,0.2379150303463049,Moderate,0.1254570642524048,Severe,0.0176139032409581,Good,0.1135535181707721,Good,0.8332183749482687,Moderate,5,3189624675,0.904109589041096,0.141025641025641,0.2178571428571428,0.3361111111111111,1970-01-01 00:00:01.766499083,0,3,1,Winter,Karjat,249.0,0.0,0.0,0.0,0.0,1.53,916.48,814.3299999999999,894.22,340.4,18.9127655,73.3228202,Industrial
Malkapur,0.2809513786571248,Moderate,0.2520706890396287,Moderate,0.1353222376148758,Severe,0.0551902301550023,Good,0.0462830001104606,Good,0.6403182048098589,Moderate,5,245691590,0.836777339215231,0.1282051282051282,0.4011904761904762,0.0638888888888889,1970-01-01 00:00:01.766499062,0,3,1,Winter,Malkapur,84.0,0.0,0.0,0.0,0.0,68.28,916.48,814.3299999999999,894.22,340.4,20.8875432,76.1984229,Natural
Malkapur,0.2809513786571248,Moderate,0.2520706890396287,Moderate,0.1353222376148758,Severe,0.0551902301550023,Good,0.0462830001104606,Good,0.6403182048098589,Moderate,5,3189642206,0.821221267703738,0.1025641025641025,0.3249999999999999,0.15,1970-01-01 00:00:01.766499083,0,3,1,Winter,Malkapur,204.0,3.0,0.0,0.0,0.0,77.53,1682.92,814.3299999999999,894.22,340.4,17.2593488,74.1734616,Natural
Mudkhed,0.1781940644074931,Satisfactory,0.1619064619778651,Satisfactory,0.1174181967181128,Very Poor,0.1586425551902301,Good,0.1180824036231083,Good,0.3539338759369109,Satisfactory,5,3189732626,0.8685860227536568,0.1923076923076923,0.3464285714285714,0.1611111111111111,1970-01-01 00:00:01.766499083,0,3,1,Winter,Mudkhed,274.0,0.0,0.0,0.0,0.0,22.39,916.48,814.3299999999999,894.22,340.4,19.1485536,77.505293,Industrial
Telhara,0.0995790359924226,Satisfactory,0.0946447697250982,Satisfactory,0.0982536926108758,Very Poor,0.1564114607797087,Good,0.0621893295040318,Good,0.2365843564629604,Satisfactory,4,3189732627,0.8272579521708845,0.1794871794871794,0.4738095238095238,0.9694444444444444,1970-01-01 00:00:01.766499083,0,3,1,Winter,Telhara,210.0,1.0,0.0,0.0,0.0,63.13,231.67,814.3299999999999,894.22,340.4,21.0270087,76.8454133,Natural
Tirora,0.2814775836665965,Moderate,0.2514102106390575,Moderate,0.1700025365358724,Severe,0.1197745420385157,Good,0.0928973820832873,Good,0.3634524302202603,Satisfactory,5,3189732628,0.7562108195960064,0.2564102564102564,0.3559523809523809,0.9833333333333334,1970-01-01 00:00:01.766499083,0,3,1,Winter,Tirora,26.0,0.0,0.0,0.0,0.0,33.1,916.48,814.3299999999999,894.22,340.4,21.4066143,79.928673,Natural
Neemrana,0.3189433803409809,Moderate,0.3720456979650125,Poor,0.2444518155743302,Severe,0.2034992954438703,Good,0.0720203247542251,Good,0.3882374580401895,Satisfactory,5,3195599865,0.7313675412119804,0.2435897435897436,0.4154761904761905,0.8416666666666667,1970-01-01 00:00:01.766499083,0,3,1,Winter,Neemrana,61.0,2.0,0.0,0.0,0.0,8.94,623.11,814.3299999999999,894.22,340.4,27.9921616,76.3856561,Vehicular
Bawal,0.3327089033887603,Moderate,0.3754373438057837,Poor,0.2715459210551989,Severe,0.2363785814936589,Good,0.073124930962112,Good,0.3359084011587805,Satisfactory,5,3195684306,0.7418156489435802,0.2564102564102564,0.4535714285714285,0.8305555555555556,1970-01-01 00:00:01.766499083,0,3,1,Winter,Bawal,45.0,2.0,0.0,0.0,0.0,57.25,1191.26,814.3299999999999,894.22,340.4,28.0713573,76.5808858,Burning
Dondaicha,0.0760050515680909,Good,0.0712067118886112,Good,0.0669879612105129,Poor,0.0823156411460779,Good,0.073456312824478,Good,0.3281372143284132,Satisfactory,3,3196025298,0.8978407244021361,0.0512820512820512,0.4547619047619047,0.2027777777777777,1970-01-01 00:00:01.766499083,0,3,1,Winter,Dondaicha,388.0,1.0,0.0,0.0,0.0,1.09,980.82,814.3299999999999,894.22,340.4,21.3256248,74.5611974,Natural
Palamaneru,0.0504735845085245,Good,0.0595144591217422,Good,0.1060974420011316,Very Poor,0.2159464537341474,Good,0.0508118855627968,Good,0.261553317698993,Satisfactory,3,3196078260,0.7538890178778732,0.6666666666666666,0.2738095238095238,0.1833333333333333,1970-01-01 00:00:01.766499083,0,3,1,Winter,Palamaneru,478.0,2.0,1.0,0.0,0.0,15.59,648.49,1602.43,894.22,340.4,13.2004436,78.7477025,Natural
Venkatagirikota,0.0471900652494211,Good,0.056015708675473,Good,0.0985502721898109,Very Poor,0.2106622827618599,Good,0.0566662984645973,Good,0.2743826734722031,Satisfactory,3,3199140273,0.7425121894590202,0.641025641025641,0.3202380952380952,0.2,1970-01-01 00:00:01.766499083,0,3,1,Winter,Venkatagirikota,95.0,0.0,0.0,0.0,0.0,3.69,916.48,814.3299999999999,894.22,340.4,13.0018572,78.4855149,Vehicular
Pimpalner,0.0777731003999158,Good,0.073687968582649,Good,0.0797408831047199,Poor,0.1261155472052606,Good,0.0916823152546117,Good,0.3284131144525681,Satisfactory,3,3202818029,0.821221267703738,0.141025641025641,0.3,0.3027777777777778,1970-01-01 00:00:01.766499083,0,3,1,Winter,Pimpalner,70.0,0.0,0.0,0.0,0.0,12.82,916.48,814.3299999999999,894.22,340.4,20.9523596,74.1221215,Natural
Ludhiana,0.2036834350663018,Moderate,0.2137272402713317,Moderate,0.268275740961152,Severe,0.1399718177548144,Good,0.0711366397879156,Good,0.3982158458637973,Satisfactory,5,3203442516,0.7107035059205944,0.3461538461538461,0.4404761904761904,0.8333333333333334,1970-01-01 00:00:01.766498831,0,3,1,Winter,Ludhiana,2690.0,5.0,0.0,0.0,0.0,3.28,1187.78,814.3299999999999,894.22,340.4,30.9090157,75.851601,Natural
Sangrampur,0.0961271311302883,Satisfactory,0.0920564084255623,Satisfactory,0.0985034438352422,Very Poor,0.1494833255049318,Good,0.0624102507456091,Good,0.2357106727364693,Satisfactory,4,3207307968,0.8230787090782448,0.1666666666666666,0.5392857142857143,0.0111111111111111,1970-01-01 00:00:01.766499083,0,3,1,Winter,Sangrampur,85.0,0.0,0.0,0.0,0.0,14.11,916.48,814.3299999999999,894.22,340.4,21.0338332,76.6758243,Natural
Fatuha,0.4846348137234267,Poor,0.4486254908961086,Poor,0.3502682874480497,Severe,0.1315171441991545,Good,0.0669391361979454,Good,0.3487377569319906,Satisfactory,5,3207479210,0.6589273276062224,0.2692307692307691,0.2833333333333333,0.7805555555555556,1970-01-01 00:00:01.766498856,0,3,1,Winter,Fatuha,405.0,4.0,0.0,0.0,0.0,20.23,484.84,814.3299999999999,894.22,340.4,25.5085264,85.3099134,Burning
Kasauli,0.309219111765944,Moderate,0.2949125312388433,Moderate,0.3546974693176718,Severe,0.1230624706434945,Good,0.0676018999226775,Good,0.4037798317009243,Satisfactory,5,3209419734,0.6048293475737172,0.5,0.2738095238095238,0.1055555555555555,1970-01-01 00:00:01.766499003,0,3,1,Winter,Kasauli,6.0,0.0,0.0,0.0,0.0,254.66,916.48,814.3299999999999,894.22,340.4,30.8999479,76.9619744,Natural
Tirwaganj,0.360576720690381,Moderate,0.3312031417350946,Moderate,0.2490917250395113,Severe,0.1679192108971347,Good,0.0281674583011156,Good,0.206879109762266,Satisfactory,5,3213577186,0.7826793591827258,0.2564102564102564,0.4773809523809523,0.788888888888889,1970-01-01 00:00:01.766499083,0,3,1,Winter,Tirwaganj,7.0,0.0,0.0,0.0,0.0,134.46,916.48,814.3299999999999,894.22,340.4,26.9576461,79.7892049,Natural
Vairag,0.147042727846769,Satisfactory,0.1350232059978579,Satisfactory,0.1177655070144972,Very Poor,0.174964772193518,Good,0.0586545896387937,Good,0.3386674024003311,Satisfactory,5,3217667847,0.852333410726724,0.1282051282051282,0.6,0.15,1970-01-01 00:00:01.766499084,0,3,1,Winter,Vairag,316.0,0.0,0.0,0.0,0.0,0.7,916.48,814.3299999999999,894.22,340.4,18.0598356,75.8014772,Natural
Kedgaon,0.0856661755419911,Good,0.0821135308818279,Satisfactory,0.0850012682679362,Very Poor,0.1391498356035697,Good,0.0435214845907433,Good,0.291948314710075,Satisfactory,3,3099651512,0.8319015556071512,0.1025641025641025,0.4178571428571428,0.1527777777777778,1970-01-01 00:00:01.766499083,0,3,1,Winter,Kedgaon,42.0,1.0,0.0,0.0,0.0,47.12,1365.9,814.3299999999999,894.22,340.4,18.4551239,74.3780192,Natural
Kedgaon,0.0856661755419911,Good,0.0821135308818279,Satisfactory,0.0850012682679362,Very Poor,0.1391498356035697,Good,0.0435214845907433,Good,0.291948314710075,Satisfactory,3,3222131331,0.824703970280938,0.1282051282051282,0.313095238095238,0.2027777777777777,1970-01-01 00:00:01.766499084,0,3,1,Winter,Kedgaon,923.0,2.0,0.0,0.0,0.0,19.18,381.63,814.3299999999999,894.22,340.4,19.0642527,74.7044847,Natural
Sonai,0.0812460534624289,Good,0.0767940021420921,Good,0.0816296267389904,Poor,0.126820103334899,Good,0.0507014249420081,Good,0.3048696371913368,Satisfactory,3,3223427205,0.8305084745762712,0.1538461538461538,0.3702380952380952,0.3611111111111111,1970-01-01 00:00:01.766499084,0,3,1,Winter,Sonai,71.0,1.0,0.0,0.0,0.0,55.17,2627.25,814.3299999999999,894.22,340.4,19.3955385,74.8188843,Natural
Sonai,0.0812460534624289,Good,0.0767940021420921,Good,0.0816296267389904,Poor,0.126820103334899,Good,0.0507014249420081,Good,0.3048696371913368,Satisfactory,3,6241309608,0.725330856744834,0.6923076923076923,0.1666666666666666,0.4083333333333333,1970-01-01 00:00:01.766499089,0,3,1,Winter,Sonai,212.0,0.0,0.0,0.0,0.0,19.97,916.48,814.3299999999999,894.22,340.4,24.7334137,92.8903055,Natural
