Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump
Brazil,Niterói,Sector_2,-22.87064,-43.1206,1.0,4.91,0.07,0.23,44.42,72.84,18.86,23.59,73,4.63,Clouds,342.63,434.32,5000.0,5000.0
Brazil,Londrina,Sector_3,-23.33924,-51.16605,1.0,3.27,0.45,0.23,44.13,99.51,4.0,23.03,64,6.17,Clouds,198.32,5000.0,5000.0,5000.0
Brazil,Niterói,Sector_3,-22.86567,-43.12125,1.0,4.91,0.07,0.23,44.42,72.84,18.86,23.59,73,4.63,Clouds,616.27,297.02,5000.0,5000.0
Brazil,Aparecida de Goiânia,City Center,-16.8226769,-49.2452546,1.0,3.93,1.61,0.1,27.91,211.58,4.0,25.47,70,1.78,Clouds,24.09,5000.0,5000.0,5000.0
Brazil,Aparecida de Goiânia,Sector_1,-16.79518,-49.26143,1.0,4.0,1.41,0.09,30.49,207.1,4.07,25.77,69,2.06,Clouds,701.91,283.36,5000.0,5000.0
Brazil,Niterói,Sector_1,-22.92428,-43.12754,1.0,4.91,0.07,0.23,44.42,72.84,18.86,23.9,73,4.63,Clouds,891.24,5000.0,5000.0,5000.0
Brazil,Aparecida de Goiânia,Sector_3,-16.79788,-49.28112,1.0,4.0,1.41,0.09,30.49,207.1,4.07,25.73,69,2.06,Clouds,146.34,202.2,5000.0,1673.17
Brazil,Londrina,City Center,-23.3112878,-51.1595023,1.0,3.27,0.45,0.23,44.13,99.51,4.0,22.69,64,6.17,Clouds,60.86,910.54,329.78,5000.0
Brazil,Aparecida de Goiânia,Sector_2,-16.84311,-49.25461,1.0,3.93,1.61,0.1,27.91,211.58,4.0,25.85,70,1.78,Clouds,333.49,427.61,734.41,5000.0
Brazil,Ananindeua,City Center,-1.374035,-48.4016623,1.0,2.83,0.44,0.31,36.93,127.2,4.56,29.92,70,4.63,Clouds,276.14,79.63,5000.0,5000.0
Brazil,Ananindeua,Sector_1,-1.37855,-48.38207,1.0,2.57,0.39,0.21,35.45,129.99,4.19,29.91,70,4.63,Clouds,728.43,273.84,5000.0,5000.0
Brazil,Niterói,Sector_4,-22.90729,-43.1098,1.0,4.91,0.07,0.23,44.42,72.84,18.86,23.7,73,4.63,Clouds,201.82,342.34,5000.0,5000.0
Brazil,Ananindeua,Sector_4,-1.36012,-48.41611,1.0,2.83,0.44,0.31,36.93,127.2,4.56,29.94,70,4.63,Clouds,513.94,655.18,5000.0,5000.0
Brazil,Ananindeua,Sector_2,-1.36722,-48.36261,1.0,2.57,0.39,0.21,35.45,129.99,4.19,29.99,70,4.63,Clouds,48.57,620.38,5000.0,5000.0
Brazil,Caxias do Sul,Sector_1,-29.20905,-51.1796,1.0,3.1,0.44,1.27,57.8,70.41,6.82,21.81,60,2.06,Clouds,231.62,362.43,363.08,5000.0
Brazil,Aparecida de Goiânia,Sector_4,-16.81895,-49.2631,1.0,3.93,1.61,0.1,27.91,211.58,4.0,25.48,70,1.78,Clouds,438.65,661.63,680.16,5000.0
Brazil,Caxias do Sul,Sector_3,-29.14211,-51.15683,2.0,4.42,0.71,2.36,65.9,76.61,8.98,20.56,60,2.06,Clouds,129.63,617.08,5000.0,5000.0
Brazil,Caxias do Sul,Sector_4,-29.20292,-51.19945,1.0,3.1,0.44,1.27,57.8,70.41,6.82,21.06,60,2.06,Clouds,284.85,453.24,5000.0,370.15
Brazil,Caxias do Sul,City Center,-29.1685045,-51.1796385,2.0,4.42,0.71,2.36,65.9,76.61,8.98,20.84,60,2.06,Clouds,32.24,730.87,5000.0,5000.0
Brazil,Porto Velho,Sector_1,-8.71298,-63.86683,1.0,0.5,0.15,0.03,3.55,68.46,0.5,26.05,83,1.03,Clouds,1327.41,1269.56,5000.0,5000.0
Brazil,Caxias do Sul,Sector_2,-29.17504,-51.13691,2.0,4.42,0.71,2.36,65.9,76.61,8.98,20.9,60,2.06,Clouds,1001.62,5000.0,5000.0,5000.0
Brazil,Porto Velho,City Center,-8.7494525,-63.8735438,1.0,0.5,0.15,0.03,3.55,68.46,0.5,26.03,83,1.03,Clouds,359.37,5000.0,5000.0,5000.0
Brazil,Porto Velho,Sector_4,-8.77348,-63.87649,1.0,0.5,0.15,0.03,3.55,68.46,0.5,26.01,83,1.03,Clouds,135.79,5000.0,5000.0,5000.0
Brazil,Ananindeua,Sector_3,-1.40949,-48.42664,1.0,2.85,0.4,0.22,35.25,128.76,4.46,29.95,70,4.63,Clouds,129.46,131.0,5000.0,5000.0
Brazil,Porto Velho,Sector_3,-8.75309,-63.89742,1.0,0.5,0.15,0.03,3.55,68.46,0.5,26.03,83,1.03,Clouds,84.0,256.28,5000.0,5000.0
Brazil,Porto Velho,Sector_2,-8.78791,-63.87598,1.0,0.5,0.15,0.03,3.55,68.46,0.5,26.02,83,1.03,Clouds,175.6,5000.0,5000.0,5000.0
Brazil,Serra,Sector_1,-20.14424,-40.34843,1.0,7.26,9.14,2.19,46.15,218.51,10.01,30.77,55,6.17,Clouds,250.98,5000.0,5000.0,5000.0
Brazil,Serra,Sector_3,-20.14126,-40.3192,1.0,7.26,9.14,2.19,46.15,218.51,10.01,30.86,55,6.17,Clouds,384.74,1576.16,820.17,5000.0
Brazil,Serra,City Center,-20.1252961,-40.3064477,1.0,7.26,9.14,2.19,46.15,218.51,10.01,30.64,55,6.17,Clouds,52.69,411.87,1544.47,5000.0
Brazil,Vila Velha,Sector_1,-20.3664,-40.26704,1.0,7.08,6.43,1.54,46.84,200.26,9.3,31.0,55,6.17,Clouds,5000.0,5000.0,5000.0,5000.0
Brazil,Vila Velha,Sector_2,-20.34971,-40.25188,1.0,7.08,6.43,1.54,46.84,200.26,9.3,31.0,55,6.17,Clouds,5000.0,5000.0,5000.0,5000.0
Brazil,Vila Velha,Sector_3,-20.30315,-40.32257,1.0,7.08,6.43,1.54,46.84,200.26,9.3,30.73,55,6.17,Clouds,32.13,1001.55,1732.46,5000.0
Brazil,Serra,Sector_2,-20.13738,-40.2736,1.0,7.26,9.14,2.19,46.15,218.51,10.01,30.78,55,6.17,Clouds,168.93,198.79,541.8,5000.0
Brazil,Vila Velha,Sector_4,-20.32043,-40.25354,1.0,7.08,6.43,1.54,46.84,200.26,9.3,31.0,55,6.17,Clouds,5000.0,5000.0,5000.0,5000.0
Brazil,Serra,Sector_4,-20.08356,-40.28914,1.0,7.26,9.14,2.19,46.15,218.51,10.01,30.76,55,6.17,Clouds,169.05,5000.0,5000.0,5000.0
Brazil,Florianópolis,Sector_2,-27.59826,-48.53754,1.0,1.76,0.54,0.57,52.08,64.55,4.89,24.64,48,5.14,Clouds,737.03,887.28,5000.0,470.01
Brazil,Vila Velha,City Center,-20.3297037,-40.2920174,1.0,7.08,6.43,1.54,46.84,200.26,9.3,30.97,55,6.17,Clouds,10.96,996.91,5000.0,1639.25
Brazil,Florianópolis,Sector_4,-27.63422,-48.56524,1.0,1.54,0.31,0.21,50.18,63.41,5.16,24.91,49,5.14,Clouds,5000.0,5000.0,5000.0,5000.0
Brazil,Mauá,City Center,-23.6669527,-46.4616922,1.0,3.35,0.07,0.2,45.0,57.71,18.54,17.8,88,4.85,Clouds,164.59,91.06,5000.0,1256.43
Brazil,Mauá,Sector_1,-23.63792,-46.45171,1.0,3.35,0.07,0.2,45.0,57.71,18.54,17.4,88,4.94,Clouds,61.7,367.73,5000.0,1864.98
Brazil,Florianópolis,City Center,-27.5973002,-48.5496098,1.0,1.76,0.54,0.57,52.08,64.55,4.89,24.6,49,5.14,Clouds,45.23,291.96,5000.0,1332.06
Brazil,Mauá,Sector_3,-23.69858,-46.45605,1.0,3.35,0.07,0.2,45.0,57.71,18.54,17.55,80,4.76,Clouds,154.39,726.51,5000.0,5000.0
Brazil,Florianópolis,Sector_3,-27.5656,-48.53651,1.0,1.76,0.54,0.57,52.08,64.55,4.89,25.01,49,5.14,Clouds,764.73,5000.0,5000.0,5000.0
Brazil,São Vicente,City Center,-23.9664177,-46.3861401,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.24,87,1.54,Clouds,58.25,333.11,5000.0,5000.0
Brazil,São Vicente,Sector_1,-23.97517,-46.34847,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.83,92,1.54,Clouds,861.51,1426.64,5000.0,5000.0
Brazil,São Vicente,Sector_2,-23.99028,-46.39517,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.54,90,1.54,Clouds,493.85,5000.0,5000.0,5000.0
Brazil,São Vicente,Sector_3,-23.95335,-46.38334,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.18,84,1.54,Clouds,264.41,358.33,5000.0,1144.07
Brazil,São Vicente,Sector_4,-23.95099,-46.42824,1.0,3.31,0.06,0.21,45.87,57.38,18.72,22.2,83,1.54,Clouds,1389.63,5000.0,5000.0,5000.0
Brazil,Florianópolis,Sector_1,-27.62052,-48.58012,1.0,1.54,0.31,0.21,50.18,63.41,5.16,24.22,51,5.14,Clouds,1031.14,1006.76,5000.0,5000.0
Brazil,Mauá,Sector_2,-23.68948,-46.43779,1.0,3.35,0.07,0.2,45.0,57.71,18.54,17.43,80,4.76,Clouds,465.08,863.57,1000.86,5000.0
Brazil,Mogi das Cruzes,City Center,-23.5234284,-46.1926671,2.0,3.65,0.07,0.22,46.2,58.32,20.04,22.32,64,4.21,Clouds,173.01,608.23,5000.0,1438.65
Brazil,Mogi das Cruzes,Sector_2,-23.5552,-46.18188,2.0,3.65,0.07,0.22,46.2,58.32,20.04,22.08,64,4.12,Clouds,70.19,677.43,1009.65,5000.0
Brazil,Mogi das Cruzes,Sector_4,-23.48967,-46.19276,2.0,3.65,0.07,0.22,46.2,58.32,20.04,21.87,64,4.22,Clouds,1275.58,5000.0,5000.0,5000.0
Brazil,Mauá,Sector_4,-23.68447,-46.46808,1.0,3.35,0.07,0.2,45.0,57.71,18.54,17.76,88,5.06,Clouds,167.76,223.1,5000.0,957.05
Brazil,Betim,Sector_1,-19.97737,-44.17839,1.0,5.1,0.92,0.55,50.55,172.52,5.24,25.58,82,2.39,Clouds,196.16,469.1,5000.0,1643.32
Brazil,Betim,Sector_2,-19.95369,-44.21429,1.0,5.25,0.85,0.29,52.82,180.76,5.37,25.77,82,2.46,Clouds,1112.47,1078.88,5000.0,5000.0
Brazil,Betim,Sector_3,-19.9756,-44.2175,1.0,5.25,0.85,0.29,52.82,180.76,5.37,23.1,82,2.46,Clouds,291.36,454.96,5000.0,5000.0
Brazil,Mogi das Cruzes,Sector_3,-23.51519,-46.20426,1.0,3.52,0.08,0.21,45.16,58.18,19.2,22.42,64,4.33,Clouds,109.94,300.12,1105.06,5000.0
Brazil,Mogi das Cruzes,Sector_1,-23.53256,-46.19374,2.0,3.65,0.07,0.22,46.2,58.32,20.04,22.21,64,4.12,Clouds,23.29,487.77,5000.0,1210.5
Brazil,Santos,Sector_1,-23.94199,-46.31617,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.19,85,1.54,Clouds,115.74,494.07,5000.0,5000.0
Brazil,Betim,Sector_4,-19.97287,-44.18498,1.0,5.1,0.92,0.55,50.55,172.52,5.24,25.66,82,2.39,Clouds,48.56,101.53,5000.0,1602.3
Brazil,Santos,Sector_3,-23.94205,-46.33298,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.0,83,1.54,Clouds,74.27,631.79,5000.0,5000.0
Brazil,Santos,City Center,-23.9335988,-46.3286399,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.11,83,1.54,Clouds,37.49,483.76,5000.0,5000.0
Brazil,Betim,City Center,-19.9475338,-44.1995361,1.0,5.1,0.92,0.55,50.55,172.52,5.24,25.64,82,2.37,Clouds,379.63,5000.0,5000.0,5000.0
Brazil,Diadema,City Center,-23.6866428,-46.6246935,1.0,3.27,0.08,0.2,44.39,57.69,18.03,19.07,77,6.17,Clouds,36.76,751.35,5000.0,5000.0
Brazil,Diadema,Sector_2,-23.69788,-46.6121,1.0,3.27,0.08,0.2,44.39,57.69,18.03,18.97,76,6.17,Clouds,77.09,387.99,5000.0,717.57
Brazil,Diadema,Sector_3,-23.6608,-46.64015,1.0,3.27,0.08,0.2,44.39,57.69,18.03,19.07,77,6.17,Clouds,9.48,5000.0,5000.0,5000.0
Brazil,Diadema,Sector_4,-23.6523,-46.62654,1.0,3.27,0.08,0.2,44.39,57.69,18.03,18.0,79,6.17,Clouds,551.2,383.4,5000.0,5000.0
Brazil,Santos,Sector_4,-23.91284,-46.34236,1.0,3.34,0.06,0.22,46.05,57.29,18.9,22.16,83,1.54,Clouds,1783.26,5000.0,5000.0,5000.0
Brazil,Santos,Sector_2,-23.95008,-46.30983,1.0,3.34,0.06,0.22,46.05,57.29,18.9,23.13,94,1.54,Clouds,337.77,227.58,5000.0,5000.0
Indonesia,Jakarta,Sector_1,-6.1796,106.85783,1.0,0.76,0.53,0.13,29.47,120.85,1.32,25.08,92,3.09,Clouds,167.48,1009.08,5000.0,5000.0
Indonesia,Jakarta,Sector_3,-6.20509,106.8559,1.0,1.09,0.4,0.12,32.44,104.74,2.47,25.08,92,3.09,Clouds,198.08,268.78,5000.0,862.15
Indonesia,Jakarta,Sector_4,-6.1686,106.81875,1.0,0.76,0.53,0.13,29.47,120.85,1.32,25.08,92,4.12,Clouds,92.78,1359.74,5000.0,669.75
Brazil,Diadema,Sector_1,-23.69018,-46.65366,1.0,3.27,0.08,0.2,44.39,57.69,18.03,19.38,79,6.17,Clouds,205.96,209.38,5000.0,5000.0
Indonesia,Jakarta,City Center,-6.1754049,106.827168,1.0,0.76,0.53,0.13,29.47,120.85,1.32,25.13,92,4.12,Clouds,344.52,669.14,5000.0,559.56
Indonesia,Jakarta,Sector_2,-6.18587,106.84007,1.0,0.76,0.53,0.13,29.47,120.85,1.32,25.09,92,3.09,Clouds,153.77,243.51,5000.0,1249.46
Indonesia,Surabaya,Sector_3,-7.22597,112.69973,1.0,2.23,0.69,0.24,44.13,98.76,7.24,27.99,94,1.03,Clouds,399.42,5000.0,5000.0,5000.0
Indonesia,Surabaya,Sector_1,-7.22268,112.75481,1.0,2.23,0.69,0.24,44.13,98.76,7.24,27.97,94,1.03,Clouds,162.9,236.11,5000.0,5000.0
Indonesia,Surabaya,Sector_4,-7.26131,112.70014,1.0,2.23,0.69,0.24,44.13,98.76,7.24,27.97,94,1.03,Clouds,485.33,374.29,790.74,5000.0
Indonesia,Surabaya,Sector_2,-7.23057,112.74425,1.0,2.23,0.69,0.24,44.13,98.76,7.24,27.97,94,1.03,Clouds,75.36,13.26,5000.0,1474.89
Indonesia,Surabaya,City Center,-7.2462836,112.7377674,1.0,2.23,0.69,0.24,44.13,98.76,7.24,27.97,94,1.03,Clouds,80.02,333.57,5000.0,897.07
Indonesia,Bekasi,Sector_2,-6.24793,106.99489,1.0,1.09,0.4,0.12,32.44,104.74,2.47,25.01,94,3.09,Clouds,5.12,5000.0,5000.0,5000.0
Indonesia,Bekasi,Sector_4,-6.24544,106.99685,1.0,1.09,0.4,0.12,32.44,104.74,2.47,25.01,94,3.09,Clouds,49.85,5000.0,5000.0,5000.0
Indonesia,Bandung,City Center,-6.9218457,107.6070833,1.0,2.39,0.62,0.19,38.31,98.12,6.42,26.86,83,1.14,Clouds,59.94,61.56,5000.0,1279.33
Indonesia,Bandung,Sector_1,-6.92768,107.64647,1.0,2.39,0.62,0.19,38.31,98.12,6.42,27.02,84,1.05,Clouds,225.65,402.13,422.31,1320.71
Indonesia,Bandung,Sector_2,-6.93466,107.58514,1.0,2.26,0.35,0.16,38.58,88.27,6.34,26.84,82,1.25,Clouds,63.57,550.18,834.15,325.76
Indonesia,Bekasi,City Center,-6.2349858,106.9945444,1.0,1.09,0.4,0.12,32.44,104.74,2.47,25.02,94,3.09,Clouds,98.04,322.51,5000.0,921.31
Indonesia,Bekasi,Sector_1,-6.26908,106.99779,1.0,1.09,0.4,0.12,32.44,104.74,2.47,24.96,94,3.09,Clouds,2.35,3.97,1100.02,5000.0
Indonesia,Medan,City Center,3.5894617,98.6741623,1.0,8.63,2.42,0.26,3.99,271.83,10.43,25.02,94,2.06,Clouds,9.95,5000.0,5000.0,5000.0
Indonesia,Medan,Sector_1,3.56116,98.68229,1.0,8.63,2.42,0.26,3.99,271.83,10.43,25.0,94,2.06,Clouds,504.04,5000.0,5000.0,5000.0
Indonesia,Medan,Sector_2,3.55675,98.65895,1.0,8.63,2.42,0.26,3.99,271.83,10.43,24.98,94,2.06,Clouds,194.46,5000.0,5000.0,5000.0
Indonesia,Bekasi,Sector_3,-6.198,106.99822,1.0,0.76,0.53,0.13,29.47,120.85,1.32,25.06,94,3.09,Clouds,31.6,240.77,803.08,5000.0
Indonesia,Medan,Sector_4,3.5728,98.66946,1.0,8.63,2.42,0.26,3.99,271.83,10.43,25.0,94,2.06,Clouds,48.22,5000.0,5000.0,5000.0
Indonesia,Depok,City Center,-6.40719,106.8158371,1.0,1.42,0.26,0.12,35.4,88.67,3.61,24.53,94,3.09,Clouds,240.97,218.53,600.97,1440.0
Indonesia,Depok,Sector_1,-6.40083,106.80774,1.0,1.42,0.26,0.12,35.4,88.67,3.61,24.55,94,3.09,Clouds,100.36,667.58,233.27,1492.12
Indonesia,Bandung,Sector_3,-6.90616,107.61136,1.0,2.39,0.62,0.19,38.31,98.12,6.42,26.49,83,1.13,Clouds,79.44,203.42,5000.0,445.76
Indonesia,Depok,Sector_2,-6.41932,106.78778,1.0,1.43,0.24,0.12,34.51,86.79,3.66,24.55,90,2.53,Clouds,619.66,5000.0,5000.0,5000.0
Indonesia,Medan,Sector_3,3.59657,98.6657,1.0,8.63,2.42,0.26,3.99,271.83,10.43,25.03,94,2.06,Clouds,50.64,517.29,5000.0,5000.0
Indonesia,Bandung,Sector_4,-6.96436,107.59288,1.0,2.26,0.35,0.16,38.58,88.27,6.34,27.05,83,1.18,Clouds,21.2,248.08,813.93,5000.0
Indonesia,Depok,Sector_4,-6.40243,106.8002,1.0,1.42,0.26,0.12,35.4,88.67,3.61,24.55,94,3.09,Clouds,193.54,5000.0,5000.0,5000.0
Indonesia,Depok,Sector_3,-6.43736,106.82177,1.0,1.42,0.26,0.12,35.4,88.67,3.61,24.44,84,2.19,Clouds,39.34,5000.0,5000.0,5000.0
Indonesia,Tangerang,Sector_1,-6.14801,106.63804,1.0,0.77,0.41,0.13,28.66,113.57,1.62,24.49,96,4.47,Clouds,96.07,216.33,0.0,5000.0
Indonesia,Tangerang,Sector_2,-6.13961,106.61707,1.0,0.77,0.41,0.13,28.66,113.57,1.62,24.51,96,4.47,Clouds,7.83,5000.0,5000.0,5000.0
Indonesia,Tangerang,City Center,-6.1761924,106.6382161,1.0,0.77,0.41,0.13,28.66,113.57,1.62,24.59,95,4.47,Clouds,21.11,1030.94,1256.99,5000.0
Indonesia,Palembang,Sector_1,-2.9524,104.76137,1.0,8.99,4.11,0.64,13.51,351.63,12.0,28.04,89,1.54,Clouds,61.44,5000.0,5000.0,5000.0
Indonesia,Palembang,City Center,-2.9888243,104.7568507,1.0,8.99,4.11,0.64,13.51,351.63,12.0,28.03,89,1.54,Clouds,135.12,5000.0,5000.0,5000.0
Indonesia,Tangerang,Sector_4,-6.19699,106.651,1.0,0.77,0.41,0.13,28.66,113.57,1.62,24.62,94,4.47,Clouds,12.9,125.56,1139.71,5000.0
Indonesia,Tangerang,Sector_3,-6.16593,106.6323,1.0,0.77,0.41,0.13,28.66,113.57,1.62,24.47,96,4.47,Clouds,146.0,5000.0,5000.0,5000.0
Indonesia,Palembang,Sector_2,-2.99881,104.75332,1.0,8.99,4.11,0.64,13.51,351.63,12.0,28.06,89,1.54,Clouds,149.96,5000.0,5000.0,5000.0
Indonesia,Palembang,Sector_4,-3.01835,104.75063,2.0,10.09,4.64,0.71,10.86,380.32,14.07,28.05,89,1.54,Clouds,52.6,1352.8,5000.0,5000.0
Indonesia,Semarang,Sector_2,-7.00331,110.39613,1.0,6.52,3.67,1.41,41.69,196.8,15.11,26.94,89,0.0,Clouds,57.25,170.99,5000.0,193.37
Indonesia,Semarang,Sector_3,-6.97348,110.42779,2.0,13.93,10.15,3.04,30.83,434.55,24.69,26.98,89,0.0,Clouds,53.43,76.03,5000.0,161.23
Indonesia,Semarang,Sector_4,-6.97611,110.44017,2.0,13.93,10.15,3.04,30.83,434.55,24.69,27.01,89,0.0,Clouds,155.25,821.11,350.55,1271.85
Indonesia,Makassar,City Center,-5.1342962,119.4124282,1.0,4.09,0.35,0.11,56.34,200.44,5.27,26.01,94,2.06,Clouds,139.09,575.12,5000.0,5000.0
Indonesia,Palembang,Sector_3,-2.98627,104.78206,1.0,8.99,4.11,0.64,13.51,351.63,12.0,28.05,89,1.54,Clouds,152.43,609.69,5000.0,5000.0
Indonesia,Semarang,Sector_1,-6.9937,110.45314,2.0,13.93,10.15,3.04,30.83,434.55,24.69,27.0,89,0.0,Clouds,8.93,64.83,374.08,5000.0
Indonesia,Makassar,Sector_3,-5.09686,119.39084,1.0,5.03,0.36,0.12,57.61,204.5,6.33,26.07,94,2.06,Clouds,5000.0,5000.0,5000.0,5000.0
Indonesia,Makassar,Sector_4,-5.11865,119.41299,1.0,4.09,0.35,0.11,56.34,200.44,5.27,26.03,94,2.06,Clouds,108.43,87.57,5000.0,5000.0
Indonesia,Makassar,Sector_2,-5.13655,119.38839,1.0,5.03,0.36,0.12,57.61,204.5,6.33,26.07,82,1.42,Clouds,5000.0,5000.0,5000.0,5000.0
Indonesia,Semarang,City Center,-6.9903988,110.4229104,2.0,13.93,10.15,3.04,30.83,434.55,24.69,26.97,89,0.0,Clouds,83.72,130.57,5000.0,5000.0
Indonesia,South Tangerang,City Center,-6.3227016,106.7085737,1.0,1.1,0.32,0.13,31.59,100.16,2.64,24.82,91,1.79,Clouds,33.44,145.02,261.01,1064.02
Indonesia,Makassar,Sector_1,-5.10379,119.40167,1.0,4.09,0.35,0.11,56.34,200.44,5.27,26.07,94,2.06,Clouds,1673.4,5000.0,5000.0,5000.0
Indonesia,South Tangerang,Sector_3,-6.34855,106.68815,1.0,1.1,0.32,0.13,31.59,100.16,2.64,24.75,91,3.94,Clouds,39.06,235.43,40.47,1360.37
Indonesia,South Tangerang,Sector_1,-6.31549,106.69872,1.0,1.1,0.32,0.13,31.59,100.16,2.64,24.82,91,1.79,Clouds,121.57,35.83,40.79,5000.0
Indonesia,South Tangerang,Sector_2,-6.34849,106.69468,1.0,1.1,0.32,0.13,31.59,100.16,2.64,24.75,91,3.94,Clouds,163.76,45.88,142.61,5000.0
Indonesia,South Tangerang,Sector_4,-6.32004,106.67043,1.0,1.1,0.32,0.13,31.59,100.16,2.64,24.81,91,4.4,Clouds,608.58,835.29,5000.0,5000.0
Indonesia,Batam,Sector_2,1.08725,104.0614,2.0,11.92,4.16,0.42,35.15,414.55,12.46,26.06,89,1.54,Clouds,1273.41,5000.0,5000.0,5000.0
Indonesia,Batam,Sector_4,1.09025,104.03039,2.0,11.92,4.16,0.42,35.15,414.55,12.46,25.96,89,1.54,Clouds,436.04,375.79,558.44,5000.0
Indonesia,Batam,Sector_1,1.0739,104.01732,2.0,11.92,4.16,0.42,35.15,414.55,12.46,25.59,89,1.54,Clouds,856.82,8.19,5000.0,5000.0
Indonesia,Batam,Sector_3,1.11201,104.03566,2.0,11.92,4.16,0.42,35.15,414.55,12.46,26.03,89,1.54,Clouds,5.56,741.86,1739.02,5000.0
Indonesia,Batam,City Center,1.1030815,104.0383696,2.0,11.92,4.16,0.42,35.15,414.55,12.46,26.07,89,1.54,Clouds,45.4,5000.0,5000.0,5000.0
Indonesia,Bogor,Sector_3,-6.5698,106.78092,1.0,1.43,0.24,0.12,34.51,86.79,3.66,26.51,87,2.35,Clouds,73.32,5000.0,5000.0,5000.0
Indonesia,Bogor,Sector_1,-6.56618,106.78963,1.0,1.43,0.24,0.12,34.51,86.79,3.66,26.51,87,2.35,Clouds,372.73,5000.0,5000.0,5000.0
Indonesia,Bogor,Sector_2,-6.60545,106.76008,1.0,1.76,0.15,0.12,37.42,73.45,4.68,26.27,88,2.36,Clouds,140.81,1359.08,238.84,1437.56
Indonesia,Pekanbaru,City Center,0.5262455,101.4515727,3.0,28.92,10.88,1.84,0.46,864.38,36.04,25.14,94,3.09,Clouds,111.48,74.71,5000.0,5000.0
Indonesia,Bogor,Sector_4,-6.57236,106.77806,1.0,1.43,0.24,0.12,34.51,86.79,3.66,26.51,87,2.35,Clouds,111.26,5000.0,5000.0,5000.0
Indonesia,Pekanbaru,Sector_3,0.52579,101.43988,3.0,28.92,10.88,1.84,0.46,864.38,36.04,25.18,94,3.09,Clouds,64.94,182.98,5000.0,5000.0
Indonesia,Pekanbaru,Sector_4,0.50908,101.46453,3.0,28.92,10.88,1.84,0.46,864.38,36.04,25.19,94,3.09,Clouds,95.06,5000.0,5000.0,5000.0
Indonesia,Pekanbaru,Sector_2,0.55465,101.46937,3.0,28.92,10.88,1.84,0.46,864.38,36.04,25.21,94,3.09,Clouds,192.01,764.57,946.4,1553.09
Indonesia,Bandar Lampung,City Center,-5.4460713,105.2643742,1.0,1.08,0.08,0.1,34.88,158.0,2.74,22.29,68,1.05,Clouds,26.75,5000.0,5000.0,5000.0
Indonesia,Bandar Lampung,Sector_2,-5.47056,105.26807,1.0,1.08,0.08,0.1,34.88,158.0,2.74,22.4,68,1.15,Clouds,5000.0,5000.0,5000.0,5000.0
Indonesia,Bandar Lampung,Sector_3,-5.44526,105.29963,1.0,1.08,0.08,0.1,34.88,158.0,2.74,22.36,68,1.07,Clouds,204.65,5000.0,5000.0,5000.0
Indonesia,Bandar Lampung,Sector_4,-5.45712,105.24106,1.0,1.08,0.08,0.1,34.88,158.0,2.74,21.94,68,1.11,Clouds,404.21,5000.0,5000.0,5000.0
Indonesia,Padang,City Center,-0.9247587,100.3632561,1.0,2.2,0.13,0.03,43.48,154.19,2.49,26.02,94,2.57,Clouds,86.44,89.29,1506.1,5000.0
Indonesia,Padang,Sector_1,-0.93019,100.3861,1.0,2.2,0.13,0.03,43.48,154.19,2.49,25.92,94,2.57,Clouds,186.63,5000.0,5000.0,5000.0
Indonesia,Padang,Sector_2,-0.92986,100.3753,1.0,2.2,0.13,0.03,43.48,154.19,2.49,26.01,94,2.57,Clouds,396.43,1012.87,144.94,5000.0
Indonesia,Padang,Sector_3,-0.93497,100.35208,1.0,2.2,0.13,0.03,43.48,154.19,2.49,26.03,94,2.57,Clouds,19.94,277.68,5000.0,665.6
Indonesia,Padang,Sector_4,-0.94416,100.34137,1.0,2.2,0.13,0.03,43.48,154.19,2.49,26.06,94,2.57,Clouds,1130.03,5000.0,5000.0,5000.0
Indonesia,Malang,City Center,-7.9771308,112.6340265,1.0,3.12,0.04,0.17,52.62,71.66,12.58,28.55,98,0.54,Clouds,64.95,294.58,2059.24,5000.0
Indonesia,Malang,Sector_1,-8.01567,112.63751,1.0,3.3,0.04,0.19,49.8,72.47,13.29,28.55,98,0.58,Clouds,293.6,1122.53,263.83,5000.0
Indonesia,Malang,Sector_2,-8.01255,112.61034,1.0,3.3,0.04,0.19,49.8,72.47,13.29,28.51,98,0.32,Clouds,987.4,1096.72,660.5,5000.0
Indonesia,Malang,Sector_3,-7.95757,112.6199,1.0,3.12,0.04,0.17,52.62,71.66,12.58,28.43,98,0.47,Clouds,82.84,552.81,1611.58,5000.0
Indonesia,Malang,Sector_4,-7.98439,112.59692,1.0,3.0,0.04,0.17,52.67,72.03,12.09,28.39,98,0.29,Clouds,274.73,62.77,268.25,1394.33
Indonesia,Denpasar,City Center,-8.6524973,115.2191175,1.0,4.17,0.04,0.22,45.16,67.37,18.41,27.82,83,4.12,Clouds,164.39,819.26,1470.28,5000.0
